# {"t_start": 1753519640.71046, "env_id": "PctContinuous-v0"} 
r,l,t
4.876667,19,3.84402
5.304444,23,5.804036
4.791111,19,7.673729
5.047778,23,9.660413
3.507778,16,12.17954
3.336667,15,13.710418
4.106667,20,15.532936
4.021111,18,17.176155
3.678889,18,18.861145
5.133333,23,21.002666
3.764444,18,22.93002
5.304444,24,25.221627
2.31,13,26.429162
4.791111,22,28.824926
5.304444,25,31.30404
4.192222,21,33.280464
5.133333,21,35.261678
6.074444,25,37.865007
4.534444,20,40.149865
4.876667,22,42.620529
5.304444,24,46.443945
3.935556,20,48.679369
4.534444,21,50.931517
5.561111,21,53.369875
3.935556,17,55.530667
4.448889,20,57.761018
4.277778,17,59.743442
2.737778,12,61.345796
4.021111,21,63.645469
5.218889,23,66.244465
3.678889,20,68.625144
3.85,18,70.487674
3.85,18,72.474261
5.133333,24,75.146327
3.935556,22,79.159852
4.962222,22,81.344215
2.994444,13,82.75291
2.053333,12,84.10182
4.62,21,86.579039
5.39,23,89.11822
4.277778,21,91.546727
3.935556,16,93.414544
5.903333,23,95.936893
4.363333,20,98.068163
6.074444,27,101.115232
4.534444,18,102.948149
6.16,27,105.987198
3.678889,16,107.976392
4.106667,19,109.998623
4.448889,23,113.607825
5.218889,25,116.500277
4.021111,22,119.144276
4.62,22,121.633993
4.876667,26,124.469271
4.021111,18,126.552392
4.021111,18,128.366421
2.908889,16,130.064248
3.678889,16,131.848008
4.448889,24,134.569598
4.277778,23,137.252002
3.764444,20,139.381753
5.732222,26,142.469787
4.962222,23,145.991832
3.08,15,147.65302
4.192222,17,149.702237
2.224444,16,151.479679
4.363333,21,153.856326
3.764444,19,156.094982
3.85,19,158.153177
4.534444,20,160.409745
3.336667,17,162.242296
4.363333,22,164.691103
4.106667,21,167.113078
3.08,12,168.459995
4.021111,20,170.695166
4.106667,21,173.162798
4.192222,21,175.469539
4.791111,22,179.228249
4.448889,22,181.557364
3.507778,14,183.186161
5.218889,23,185.796719
3.336667,17,187.743506
4.791111,20,190.147609
4.021111,17,191.91237
5.133333,24,194.499018
4.106667,19,196.74542
3.678889,20,198.93904
4.705556,18,200.989233
4.791111,20,203.238002
5.304444,23,205.965091
3.507778,16,207.697881
7.101111,26,210.512584
3.85,20,214.001257
4.021111,19,216.102849
4.192222,22,218.869275
2.994444,17,220.72813
4.106667,17,222.591704
5.39,25,225.371526
2.652222,15,227.006072
1.026667,4,227.47541
3.764444,18,229.49758
4.534444,17,231.409158
2.31,11,232.631768
3.422222,12,233.971457
4.106667,21,236.383658
1.283333,6,236.99255
4.363333,20,239.227216
4.277778,20,241.480304
2.823333,11,242.663346
5.646667,21,246.375435
5.133333,24,249.098274
4.021111,15,250.735083
5.218889,19,252.835262
5.218889,21,255.176432
3.85,17,257.090962
4.448889,23,259.707055
