# {"t_start": 1753519640.6491413, "env_id": "PctContinuous-v0"} 
r,l,t
4.106667,20,3.958405
1.54,7,4.547106
4.791111,21,6.477484
4.791111,21,8.403232
5.39,26,11.786445
4.192222,18,13.603214
4.791111,26,15.949768
5.133333,24,18.196755
4.534444,22,20.157943
2.138889,9,21.06073
3.251111,16,22.772182
3.935556,19,24.578644
3.507778,15,26.006058
5.047778,20,28.123114
5.304444,26,30.753537
3.165556,14,32.010678
3.935556,21,33.975022
3.85,18,35.748958
4.106667,18,37.715175
3.336667,18,39.706553
4.277778,23,42.386854
3.251111,15,45.180684
5.646667,24,47.923487
4.448889,18,49.846941
3.165556,17,51.650848
3.85,20,53.999372
2.566667,15,55.916608
3.08,17,57.80939
4.534444,18,59.974608
3.593333,17,62.002209
4.106667,15,63.699526
4.363333,20,65.958898
3.336667,14,67.590078
3.85,17,69.557269
4.192222,19,71.39586
4.277778,17,73.319933
4.876667,19,75.470232
2.395556,10,76.678172
5.133333,21,80.4535
4.791111,18,82.280527
4.62,22,84.723637
4.876667,23,87.369705
4.192222,18,89.417861
4.106667,16,91.318699
3.764444,17,93.183271
3.165556,14,94.739162
3.422222,18,96.840278
4.021111,20,98.905685
3.935556,19,100.968031
3.336667,17,102.822844
2.481111,13,104.157033
4.876667,25,106.994193
4.876667,24,109.815857
4.534444,21,113.18884
4.705556,20,115.525971
3.165556,15,117.217195
4.192222,17,119.24471
4.705556,20,121.583579
4.448889,19,123.737117
5.133333,23,126.240791
1.54,6,126.856359
4.106667,20,128.891089
4.021111,18,130.928824
3.422222,14,132.468508
4.62,20,134.696684
5.047778,21,137.165803
4.363333,23,139.714156
1.796667,9,140.673471
3.85,15,142.53316
2.138889,12,143.831795
5.218889,21,147.141235
4.791111,26,150.190274
3.593333,19,152.26947
4.277778,25,155.188282
4.962222,26,158.071284
3.251111,14,159.630463
4.363333,23,162.171232
2.652222,15,163.873552
4.62,22,166.40748
3.593333,20,168.587217
4.277778,18,170.658166
3.08,16,172.529381
3.764444,18,174.486753
2.737778,12,175.843267
3.507778,15,178.773595
4.534444,19,180.86878
3.678889,14,182.386701
2.823333,12,183.934862
5.133333,19,186.004914
3.678889,14,187.521793
4.363333,20,189.933871
4.876667,20,192.083175
3.85,20,194.191148
3.678889,18,196.300539
2.31,11,197.560858
3.85,19,199.618317
2.395556,11,200.909699
4.534444,20,203.139966
4.448889,20,205.522123
3.165556,14,207.249771
5.646667,27,209.951503
3.165556,16,213.120861
4.791111,18,215.08337
4.791111,21,217.399347
3.507778,17,219.593714
4.363333,22,222.016645
5.218889,21,224.243754
3.422222,16,226.113515
5.218889,28,229.16143
3.678889,20,231.436881
4.791111,27,234.46995
4.962222,20,236.813772
4.021111,19,238.831043
3.507778,18,240.714032
3.85,16,242.632805
4.448889,22,246.42576
4.448889,18,248.513089
3.165556,14,250.020745
3.422222,15,251.6666
5.561111,23,254.320984
1.711111,8,255.162348
2.737778,13,256.568741
3.422222,22,259.007092
4.277778,17,260.997352
3.678889,18,263.015221
6.416667,30,266.622742
4.192222,20,268.807081
3.678889,18,271.030149
4.876667,19,272.991552
4.363333,21,275.365631
4.705556,19,278.868393
4.876667,19,280.988784
5.133333,20,283.234148
4.534444,24,285.976166
4.192222,18,287.966213
4.62,23,290.510829
4.962222,21,292.97299
3.336667,16,294.892265
5.133333,23,297.393374
4.021111,19,299.626007
2.994444,13,301.190367
3.507778,16,302.958142
5.304444,24,305.581659
4.791111,21,308.011354
3.678889,16,309.840867
4.277778,18,313.111179
5.304444,28,316.16196
3.336667,15,317.843247
5.646667,24,320.581017
5.475556,24,323.307445
4.705556,20,325.716926
3.678889,18,327.645623
5.475556,23,330.296474
4.277778,19,332.396335
3.764444,19,334.496446
4.876667,21,336.943711
4.62,24,339.690906
3.336667,13,341.196485
4.363333,20,343.585146
4.448889,19,347.025875
3.85,18,349.168427
4.876667,20,351.289445
4.021111,18,353.165458
4.192222,19,355.365068
4.363333,21,357.676166
3.935556,16,359.573825
4.876667,19,361.59174
4.363333,23,364.121286
4.962222,23,366.797982
4.62,18,368.694667
5.218889,21,371.086822
4.363333,20,373.245422
4.876667,23,375.851797
5.817778,26,380.025487
3.251111,13,381.466116
4.021111,19,383.651939
3.251111,15,385.195658
3.85,19,387.280813
4.791111,20,389.726302
4.106667,20,391.908842
4.277778,14,393.46476
4.106667,17,395.442599
4.021111,20,397.780681
5.304444,24,400.568205
5.561111,23,403.06955
5.646667,26,406.105595
4.791111,19,408.163048
3.935556,21,410.494772
3.165556,14,413.427393
3.336667,19,415.485198
1.882222,10,416.573552
1.711111,9,417.56771
4.106667,17,419.589826
3.678889,21,421.967504
4.876667,20,424.339144
4.876667,21,426.527784
2.652222,11,427.80381
4.277778,22,430.380605
4.791111,17,432.168594
4.62,22,434.700312
5.304444,23,437.362166
3.935556,16,439.209886
3.678889,14,440.727568
3.85,20,443.072544
2.566667,12,444.397511
5.133333,25,448.438711
4.62,19,450.511677
4.791111,20,452.711617
3.251111,16,454.642948
3.935556,18,456.638601
3.593333,17,458.718582
3.85,18,460.823319
4.277778,22,463.222303
3.935556,18,465.209147
4.534444,18,467.152206
4.021111,15,468.802016
3.507778,20,471.282122
3.678889,18,473.238641
4.705556,22,475.637381
4.277778,18,477.684398
2.566667,13,480.18308
4.962222,23,482.879437
3.85,17,484.710155
4.192222,18,486.832356
4.106667,20,489.176927
3.935556,22,491.697134
4.448889,18,493.757133
4.876667,24,496.376805
5.732222,25,499.086995
4.62,20,501.317229
5.561111,26,504.174217
4.192222,20,506.496672
4.876667,17,508.385836
5.218889,26,511.319464
4.876667,21,515.039636
4.705556,20,517.38886
3.336667,17,519.377785
5.988889,28,522.626784
2.395556,12,524.019974
5.304444,35,527.762317
4.106667,16,529.538167
4.534444,20,531.678068
5.475556,24,534.27371
3.764444,17,536.14146
4.962222,23,538.767838
5.475556,23,541.425234
4.62,22,543.761631
3.935556,18,547.262237
5.475556,22,549.713375
4.277778,21,552.13574
4.62,19,554.493214
4.791111,23,557.034582
3.85,14,558.555106
5.218889,22,560.98137
4.876667,20,563.203316
4.962222,24,565.918342
5.475556,21,568.116022
5.561111,23,570.753607
6.074444,29,573.977866
4.021111,21,576.390709
5.218889,27,580.713409
4.106667,24,583.617857
3.935556,20,585.853133
3.336667,16,587.626996
4.106667,21,589.996462
3.935556,14,591.375836
5.133333,24,594.010778
4.448889,22,596.430224
4.962222,21,598.740637
4.448889,22,601.402609
4.705556,24,604.057842
4.876667,22,606.613975
6.331111,27,609.505957
5.646667,23,612.206773
5.133333,21,616.043922
5.133333,20,618.613077
3.764444,17,620.518339
5.817778,26,623.550612
5.133333,22,625.789802
4.876667,23,628.233818
5.39,30,631.623775
3.678889,17,633.530645
4.448889,20,635.890193
5.561111,21,638.080014
5.732222,25,640.983108
5.218889,26,644.001884
5.39,27,648.555603
5.047778,20,650.82098
4.534444,27,653.950004
5.988889,25,656.648358
5.817778,27,659.632882
5.903333,27,662.484368
5.304444,25,665.447856
5.133333,22,667.817409
5.988889,26,670.724946
5.475556,25,673.630947
6.502222,29,677.05822
4.363333,23,679.717404
4.534444,18,683.340375
4.962222,23,685.875324
5.817778,26,688.721043
6.587778,25,691.632487
5.39,24,694.455644
4.876667,25,697.386405
5.475556,25,700.072748
4.363333,18,701.75795
5.39,27,704.537413
4.876667,24,707.189644
5.133333,25,709.748525
4.962222,25,712.537175
6.245556,26,716.780663
5.988889,29,719.83346
4.962222,23,722.376831
6.502222,30,725.460204
5.561111,26,728.279847
5.561111,21,730.401338
5.903333,27,733.098819
5.304444,26,735.68379
6.074444,22,737.922987
5.304444,22,740.181937
4.62,24,742.736444
5.218889,26,745.57041
5.561111,20,748.999449
5.304444,22,751.388772
6.074444,28,754.28896
6.673333,28,757.254382
5.817778,25,759.757339
6.16,28,762.694289
5.047778,25,765.282065
5.903333,25,767.830705
5.732222,25,770.573105
5.561111,21,772.914416
5.218889,21,775.793062
6.758889,26,778.871501
6.416667,25,782.957328
4.705556,24,785.852381
5.646667,22,788.288239
7.956667,33,792.055871
5.817778,23,794.58983
6.587778,27,797.50765
5.39,26,800.334712
6.93,29,803.553592
4.705556,21,805.828614
5.817778,33,809.595168
6.416667,30,812.907163
5.903333,24,817.043014
5.304444,23,819.826897
5.988889,27,822.744828
6.502222,32,826.299925
4.791111,21,828.550467
5.304444,22,830.963133
5.646667,19,832.94711
6.074444,25,835.742512
5.39,19,837.775605
6.758889,30,841.287659
6.16,29,844.34934
6.416667,27,847.332255
6.331111,29,852.095962
6.245556,25,855.034269
5.304444,23,857.634883
5.475556,25,860.523959
5.988889,26,863.526243
6.416667,29,867.147301
6.16,24,870.125651
6.502222,31,873.870898
6.245556,28,877.271197
7.528889,33,880.473257
6.245556,28,884.89022
6.416667,29,887.942238
6.331111,33,891.590854
5.817778,27,894.337582
6.074444,27,897.218396
5.732222,25,899.687705
6.416667,32,903.083133
6.93,32,906.6874
7.015556,28,909.564383
6.245556,29,912.557361
6.245556,25,916.573842
7.015556,34,920.351151
5.903333,30,923.60033
7.015556,30,926.602141
7.871111,36,930.261894
6.844444,32,933.692968
5.732222,25,936.294465
5.903333,31,939.599481
6.502222,28,942.415483
6.844444,28,945.264657
5.988889,31,948.56489
5.817778,27,952.658379
6.074444,29,955.775028
6.758889,27,958.51752
6.331111,28,961.11538
5.218889,24,963.586685
6.16,26,966.387228
6.502222,29,969.342524
4.62,19,971.404443
6.844444,31,974.520488
8.042222,36,978.084468
