# {"t_start": 1753519640.7559438, "env_id": "PctContinuous-v0"} 
r,l,t
3.935556,20,3.859499
4.876667,22,5.771341
4.277778,20,7.734543
4.363333,18,9.241559
3.336667,15,11.711828
4.876667,22,13.904521
3.08,13,15.043885
5.133333,21,16.967232
5.988889,26,19.352874
4.705556,24,21.697492
3.935556,18,23.525142
4.363333,20,25.4077
2.908889,15,26.914613
3.251111,17,28.809424
5.047778,24,31.111501
2.737778,12,32.348064
3.251111,13,33.460776
4.192222,22,35.595876
5.047778,24,38.173269
4.021111,19,40.305447
4.705556,21,42.869901
3.336667,16,45.685442
4.277778,16,47.488126
3.764444,17,49.236249
5.646667,23,51.756216
4.791111,20,54.133865
1.711111,10,55.490983
3.764444,19,57.645726
4.106667,19,59.934157
3.85,16,61.842376
3.08,14,63.427385
4.962222,24,66.053953
3.935556,20,68.394022
3.935556,20,70.548485
4.876667,21,72.872504
4.021111,15,74.527974
5.218889,28,79.216687
4.192222,20,81.216096
4.021111,18,83.175295
4.62,22,85.727318
1.625556,9,86.724162
4.705556,27,89.691334
3.251111,15,91.503283
4.534444,18,93.553251
3.678889,20,95.781992
5.133333,21,98.02616
3.85,16,99.768474
4.62,19,102.003513
1.711111,9,102.827117
3.593333,20,104.977098
5.39,25,108.020485
4.363333,22,110.331723
4.021111,19,113.562878
2.31,10,114.745092
4.705556,19,116.907956
4.791111,21,119.37011
4.448889,18,121.51516
5.39,25,124.239778
2.737778,16,126.068571
4.534444,22,128.31949
4.106667,20,130.382361
4.962222,18,132.475527
3.593333,18,134.504097
4.192222,18,136.636347
4.277778,17,138.542393
4.021111,20,140.764938
4.277778,17,142.769114
4.791111,22,146.15905
3.935556,19,148.277595
4.106667,19,150.538674
5.304444,21,152.87289
4.705556,17,154.926125
3.336667,17,156.804836
4.363333,17,158.596565
5.561111,23,161.216326
3.678889,17,163.04938
6.074444,27,166.240646
4.62,26,169.091198
4.106667,25,171.983356
3.764444,22,174.413321
4.106667,20,176.560468
4.363333,17,179.788253
2.31,10,180.868318
4.62,21,183.220234
4.192222,19,185.482972
4.705556,21,187.799374
3.336667,17,189.854948
5.133333,20,192.02247
1.796667,8,192.824479
4.192222,20,195.12471
5.988889,24,197.790754
5.133333,24,200.537414
2.994444,15,202.206674
4.962222,21,204.644092
4.876667,24,207.416996
1.625556,8,208.160963
5.39,23,211.901346
4.534444,24,214.706168
5.047778,22,217.145499
4.192222,17,219.191301
4.876667,22,221.70807
4.448889,22,224.07817
4.277778,21,226.445068
5.047778,24,229.066684
4.876667,24,231.866075
2.566667,11,233.041528
4.534444,19,235.166755
2.652222,11,236.436525
3.935556,16,238.194953
4.705556,21,240.454007
3.764444,15,242.186703
4.791111,22,245.980061
3.08,18,248.147898
3.422222,19,250.146444
5.646667,26,253.079951
3.593333,17,254.973118
3.764444,17,256.788456
5.047778,21,259.254961
3.422222,18,261.221868
3.251111,14,262.846054
3.764444,16,264.721846
4.705556,20,267.053171
4.021111,20,269.349228
3.165556,13,270.906022
4.534444,19,272.903064
3.85,15,274.635077
4.192222,20,277.062662
3.507778,18,280.246774
2.908889,14,281.794553
3.422222,16,283.760545
2.908889,11,284.930362
3.593333,15,286.567505
6.245556,29,289.728892
4.448889,22,292.326738
5.561111,21,294.811681
1.026667,6,295.456948
3.764444,19,297.574626
6.587778,32,301.334082
4.876667,21,303.575179
4.962222,23,306.313285
3.678889,15,307.928982
5.475556,24,310.616565
4.705556,21,314.210561
4.962222,22,316.633622
4.791111,22,319.255833
4.448889,24,321.90306
3.935556,23,324.651448
5.047778,20,326.800963
4.791111,21,329.076817
1.967778,11,330.449903
4.62,21,332.803367
4.021111,27,335.831169
4.448889,18,337.972569
4.363333,19,340.118558
4.962222,27,343.270307
3.935556,16,346.34358
4.962222,24,349.205344
4.448889,22,351.501537
3.935556,17,353.306836
5.133333,23,355.899328
3.507778,18,357.922329
2.908889,12,359.201931
4.62,22,361.746717
4.534444,19,363.86299
2.823333,16,365.722661
4.962222,17,367.519192
4.277778,19,369.599601
4.277778,17,371.562562
3.85,17,373.439082
4.277778,18,375.398125
3.678889,16,377.316061
4.448889,24,381.132762
3.935556,18,383.233908
5.39,26,385.929983
5.047778,23,388.787024
5.817778,21,391.057372
5.817778,26,393.924589
4.277778,19,396.141504
3.08,18,398.282272
3.507778,19,400.47298
4.277778,24,403.100681
4.277778,18,405.119701
2.481111,11,406.415358
1.625556,8,407.336501
5.304444,24,409.942468
3.935556,18,413.291885
3.678889,16,415.014675
5.047778,24,417.676809
4.363333,19,419.995466
3.85,18,422.0018
4.363333,19,424.264687
4.534444,23,426.656684
4.277778,21,429.048318
2.31,10,430.300322
4.534444,23,432.80403
4.021111,19,434.894655
4.876667,21,437.427688
3.422222,13,438.813071
4.534444,20,441.205684
4.448889,16,442.965628
4.448889,17,446.133687
3.678889,19,448.234721
5.646667,24,450.765321
4.705556,26,453.89869
3.251111,15,455.609367
3.08,15,457.372878
5.561111,25,460.357701
4.534444,19,462.341729
3.935556,19,464.347931
4.448889,19,466.486149
4.791111,23,469.128742
4.791111,19,471.38052
3.935556,19,473.455465
4.277778,23,476.132833
5.047778,24,479.850507
2.31,9,480.706428
4.363333,20,483.067108
5.218889,28,486.249954
4.448889,19,488.546798
4.021111,22,491.065093
4.021111,20,493.271025
4.277778,20,495.475688
3.593333,18,497.431871
4.705556,22,499.940928
3.85,17,501.784084
3.678889,18,503.733544
3.85,23,506.429499
5.39,24,509.050613
5.047778,25,513.238018
4.106667,21,515.65358
4.277778,19,517.988633
3.336667,17,519.870456
4.106667,20,522.152888
4.534444,20,524.467693
4.448889,21,526.707473
4.106667,17,528.556764
4.363333,18,530.553315
4.705556,24,533.10589
2.652222,10,534.22929
2.994444,14,535.785129
