# {"t_start": 1753519640.7630382, "env_id": "PctContinuous-v0"} 
r,l,t
4.277778,16,3.579116
2.481111,11,4.449364
3.422222,15,5.764502
2.395556,10,6.759635
4.876667,20,8.586184
3.507778,15,9.864557
3.08,16,12.457308
5.047778,20,14.409789
3.422222,15,15.786418
4.705556,23,17.956503
5.133333,22,19.918165
2.908889,16,21.46103
4.876667,23,23.819198
2.138889,14,25.177917
3.165556,12,26.311463
2.481111,13,27.815244
5.133333,18,29.573642
4.448889,18,31.337077
4.277778,19,33.153065
3.422222,15,34.554
5.39,26,37.23091
4.106667,17,39.054441
3.336667,15,40.769702
4.876667,20,43.159703
3.251111,15,45.859883
3.764444,18,47.901018
3.251111,13,49.225235
4.363333,21,51.548206
3.85,18,53.66037
4.192222,21,56.198864
4.534444,19,58.458577
4.962222,24,61.401327
4.62,18,63.42054
3.422222,18,65.401396
3.593333,15,67.176748
4.106667,15,68.881843
3.678889,15,70.464788
5.218889,22,72.851683
4.363333,19,74.907864
3.764444,17,78.428557
4.106667,20,80.546505
2.053333,12,81.749116
4.448889,18,83.750048
2.823333,13,85.271736
2.823333,12,86.623003
5.475556,22,89.05766
3.764444,20,91.41662
1.796667,8,92.297908
3.422222,17,94.205178
4.021111,22,96.743909
4.705556,20,98.786808
3.165556,15,100.511137
2.395556,10,101.795459
0.941111,5,102.208329
4.192222,20,104.247252
6.16,29,107.662379
3.85,18,109.620574
4.448889,16,112.479801
4.021111,20,114.746945
4.876667,22,117.290132
3.593333,17,119.28251
4.62,19,121.505168
3.165556,15,123.160683
3.165556,15,124.782483
4.876667,22,127.185864
2.053333,12,128.470181
4.363333,21,130.727726
4.277778,15,132.329562
3.507778,15,134.017887
2.823333,11,135.245753
3.935556,17,137.271677
3.507778,15,138.893056
3.764444,23,141.559333
4.62,20,144.926412
4.363333,22,147.253134
4.705556,19,149.561168
4.962222,27,152.563934
3.678889,18,154.6784
4.448889,25,157.443135
3.507778,15,159.050454
3.764444,15,160.79104
2.737778,14,162.260763
3.336667,12,163.562018
4.277778,18,165.789192
