# {"t_start": 1753519640.6970084, "env_id": "PctContinuous-v0"} 
r,l,t
2.566667,12,3.293749
3.85,20,4.982218
3.507778,16,6.439251
4.534444,21,8.35424
4.106667,16,9.710618
2.566667,14,12.130769
4.192222,21,14.168581
4.62,17,15.748999
3.422222,18,17.341948
5.475556,22,19.424711
5.988889,28,22.084172
3.935556,15,23.649598
5.218889,22,25.805434
3.165556,14,27.332062
4.876667,27,30.078334
3.593333,17,31.637031
3.507778,18,33.364934
3.85,16,34.865718
4.62,23,37.291141
4.62,22,39.697825
4.363333,19,41.861088
4.448889,20,45.27658
4.448889,20,47.534238
4.534444,23,50.03701
3.85,18,51.89458
4.962222,18,54.079639
2.395556,11,55.517406
2.652222,11,56.702939
3.251111,14,58.414198
3.85,17,60.404796
3.593333,16,62.346877
3.593333,18,64.368701
4.192222,19,66.460011
2.481111,12,67.860608
4.62,20,70.127872
3.336667,18,71.88621
3.85,19,74.136044
3.507778,19,76.309702
4.705556,25,80.527998
4.363333,18,82.326505
3.08,16,84.102039
5.218889,22,86.692379
3.165556,16,88.457689
3.336667,15,90.109674
4.021111,18,92.275475
4.62,22,94.728047
3.08,15,96.454756
3.678889,20,98.513002
5.218889,22,100.933311
3.85,19,102.93833
3.251111,16,104.692577
4.62,22,107.451377
4.021111,19,109.472584
4.021111,17,112.449522
4.62,25,115.262626
5.133333,22,117.750591
4.448889,20,120.25403
3.422222,19,122.277514
4.277778,19,124.377256
4.705556,20,126.637935
5.817778,28,129.560383
4.448889,19,131.613057
2.908889,13,133.050985
5.133333,25,135.91167
4.705556,19,138.102356
2.994444,17,139.990523
4.021111,21,142.506153
3.593333,16,145.290352
3.85,18,147.154706
1.882222,11,148.452466
3.593333,18,150.634363
4.192222,20,152.823953
4.363333,23,155.547181
4.62,19,157.625099
4.277778,17,159.476572
4.791111,20,161.708125
2.395556,11,162.903991
4.277778,19,165.057224
1.967778,12,166.495679
4.192222,23,169.050465
3.85,19,171.287471
3.935556,19,173.370174
3.422222,20,175.578849
3.08,13,177.041378
4.534444,19,180.350045
4.705556,25,183.157521
2.908889,13,184.684064
3.507778,15,186.37931
4.363333,21,188.747859
3.422222,19,190.995117
4.62,18,192.838706
2.994444,16,194.587483
3.935556,19,196.8525
4.106667,15,198.520501
4.448889,21,200.907433
5.39,20,203.105579
4.705556,19,205.415241
2.395556,12,206.864326
4.277778,17,208.554311
4.876667,23,212.236996
5.988889,27,215.430471
4.62,19,217.523596
4.448889,22,220.187267
5.047778,25,222.948148
4.363333,20,225.213178
2.823333,14,226.753279
4.106667,22,229.132466
3.85,18,231.210577
3.251111,18,233.176435
3.85,19,235.283123
3.251111,16,237.103189
4.192222,20,239.289633
4.62,19,241.480857
4.62,23,245.308728
4.448889,23,247.915744
4.363333,17,249.874989
4.021111,17,251.738778
4.277778,24,254.470415
5.218889,26,257.292471
4.448889,22,259.847725
5.133333,20,262.083737
4.534444,20,264.493593
4.62,22,267.054259
3.251111,14,268.601596
4.363333,20,270.972232
3.935556,19,272.965247
3.593333,16,274.752191
4.534444,21,277.300231
4.534444,22,280.936993
2.908889,15,282.559917
3.678889,18,284.773018
4.277778,19,286.855383
5.047778,25,289.609973
2.138889,9,290.632432
3.764444,22,293.133112
5.817778,24,295.936793
1.711111,9,296.960049
4.106667,17,298.872635
3.678889,16,300.822273
4.791111,21,303.105932
4.534444,23,305.679657
3.422222,17,307.622097
4.277778,21,310.038142
2.566667,11,312.433767
5.218889,21,314.794084
2.652222,11,316.042083
3.678889,16,317.809049
3.507778,16,319.76001
4.363333,20,321.96291
3.85,17,323.874207
4.192222,18,326.018395
3.678889,20,328.148905
4.705556,22,330.743252
2.31,9,331.713207
4.277778,21,333.998707
3.764444,17,335.979613
