# {"t_start": 1753519640.6299324, "env_id": "PctContinuous-v0"} 
r,l,t
4.021111,17,3.765916
4.106667,19,5.36562
4.021111,21,7.365608
3.08,17,8.844222
5.133333,26,12.274515
3.165556,14,13.694001
5.047778,24,15.879258
4.448889,20,17.771286
4.534444,20,19.555003
3.85,16,21.08472
4.448889,22,23.414783
4.448889,21,25.361849
5.047778,24,27.943591
4.876667,19,29.791326
5.218889,27,32.476375
2.31,11,33.43581
3.935556,18,35.173067
3.593333,19,36.970636
6.245556,26,40.030835
3.593333,16,41.841802
1.454444,8,42.68014
4.62,21,46.258488
4.448889,21,48.565361
4.705556,23,50.997437
4.448889,17,52.876894
3.507778,17,54.938353
2.138889,10,56.196456
4.363333,20,58.573807
6.245556,24,61.483041
3.678889,19,63.58618
2.823333,11,64.868047
4.363333,20,67.208663
5.047778,24,69.903039
3.935556,20,71.829144
3.764444,18,73.88829
4.534444,21,76.40073
4.363333,22,80.320009
3.422222,17,81.933047
4.705556,22,84.448437
4.876667,22,86.955464
5.304444,21,89.253885
3.935556,18,91.448114
5.047778,25,94.246865
3.422222,18,96.362702
3.935556,18,98.102494
5.561111,24,100.786799
1.625556,7,101.578454
3.08,14,102.982128
3.507778,17,104.90461
5.304444,26,108.047814
5.218889,24,111.792056
3.507778,16,113.467149
5.304444,27,116.539684
1.625556,8,117.54491
3.507778,14,119.215015
3.764444,21,121.620351
4.277778,20,123.833794
6.16,22,126.244463
4.876667,23,128.689739
3.764444,16,130.307243
4.791111,26,133.197908
4.363333,23,135.825418
2.31,11,137.182642
5.047778,24,139.809411
4.534444,22,142.456886
5.133333,24,146.028453
4.705556,22,148.519304
4.791111,22,151.118866
3.422222,15,152.779508
4.106667,21,155.231208
5.133333,25,158.017863
3.251111,15,159.620535
3.85,21,161.935076
4.021111,18,163.95809
1.796667,7,164.740149
3.678889,19,166.959515
3.935556,15,168.626175
3.251111,16,170.381289
3.678889,17,172.451846
4.534444,20,174.717232
5.218889,26,178.812307
3.251111,14,180.385701
3.507778,17,182.209641
3.85,18,184.364021
3.251111,13,185.788449
4.277778,20,188.001485
5.133333,22,190.684212
4.876667,22,192.92005
3.593333,21,195.330303
3.422222,15,196.977293
4.277778,19,199.08132
4.962222,19,201.287675
4.277778,21,203.637217
5.047778,23,206.559729
3.08,17,208.18555
4.448889,19,210.246061
5.133333,26,214.449887
4.62,19,216.595328
4.192222,18,218.533547
3.935556,16,220.593537
3.507778,17,222.428844
4.277778,16,224.187374
4.277778,17,226.170827
3.678889,17,227.948171
4.62,25,230.82323
2.138889,10,231.939399
3.336667,12,233.230417
5.817778,26,236.243109
5.047778,21,238.53774
3.593333,17,240.317895
3.935556,23,243.007036
4.448889,21,246.635607
3.422222,17,248.607144
4.876667,22,251.025055
5.047778,20,253.262096
4.62,22,255.69583
4.448889,17,257.608967
3.336667,16,259.464048
3.85,19,261.581163
3.593333,20,263.932093
4.106667,20,266.312407
4.705556,23,268.845695
4.534444,19,271.125337
4.876667,21,273.35392
4.962222,18,275.362629
5.646667,29,280.041783
4.363333,18,281.964478
4.277778,23,284.764225
4.021111,19,286.839416
4.448889,18,288.629884
3.764444,16,290.54539
2.994444,14,292.161928
4.106667,19,294.331621
4.791111,21,296.75145
3.85,16,298.524407
4.277778,21,301.128106
4.62,26,303.95582
5.903333,27,307.068109
4.962222,24,309.776728
1.882222,10,310.813733
4.791111,24,314.755005
3.507778,17,316.657374
3.85,18,318.779807
4.363333,23,321.245482
4.876667,19,323.425443
2.994444,14,325.165737
3.678889,15,326.807027
4.705556,20,329.024962
4.534444,19,331.232977
5.218889,24,333.909641
4.277778,23,336.47609
4.876667,18,338.62841
3.422222,16,340.419223
3.593333,19,342.744331
4.277778,16,345.774644
3.85,15,347.521417
4.62,21,349.915651
4.962222,22,352.285751
2.138889,9,353.164231
5.218889,20,355.469905
4.534444,19,357.540293
4.277778,20,359.921747
3.08,17,361.764822
3.08,14,363.244169
3.935556,16,365.22953
4.534444,25,367.89401
4.62,24,370.447015
5.561111,26,373.475485
3.251111,15,375.158846
4.448889,19,377.274102
4.363333,21,380.886411
4.448889,19,382.889451
3.08,16,384.660387
4.021111,19,386.702226
4.62,25,389.767086
4.791111,21,392.104448
6.416667,28,395.234438
3.251111,13,396.675038
4.277778,17,398.657752
3.422222,16,400.573177
4.363333,19,402.619977
3.336667,13,404.125484
5.988889,24,406.902
4.106667,20,409.121699
5.047778,20,411.434803
1.711111,9,413.618481
3.336667,15,415.206266
5.047778,23,417.782862
4.791111,23,420.591923
5.304444,21,422.938612
5.047778,27,425.931057
3.422222,18,427.866487
5.39,20,430.286798
4.705556,20,432.476348
4.192222,17,434.314934
4.106667,17,436.413112
5.133333,24,439.035049
4.62,19,441.321511
4.791111,21,443.628727
4.791111,25,447.53729
2.481111,11,448.850829
2.823333,14,450.329507
4.962222,19,452.461022
2.138889,10,453.717966
2.566667,14,455.295977
2.994444,14,456.978945
5.218889,25,460.021684
3.336667,17,461.817026
4.962222,24,464.391461
5.047778,25,467.153307
4.534444,22,469.595328
4.192222,19,471.916248
3.678889,17,473.878557
3.422222,16,475.550045
5.903333,28,479.753141
4.705556,19,481.872242
3.336667,17,483.899236
6.502222,26,486.822221
4.106667,20,489.218485
3.764444,15,490.968769
4.534444,20,493.178988
2.053333,9,494.303156
4.791111,17,496.048974
5.39,23,498.557081
5.133333,24,501.204111
4.363333,20,503.414188
3.251111,16,505.320173
3.764444,15,506.960525
4.277778,20,509.196422
