# {"t_start": 1753519640.7516763, "env_id": "PctContinuous-v0"} 
r,l,t
3.678889,17,3.6688
3.935556,13,4.706425
4.363333,23,6.865732
5.133333,24,9.040195
3.507778,16,11.541546
3.593333,14,12.9495
2.908889,14,14.266932
5.218889,24,16.388462
4.021111,20,18.252228
4.705556,19,20.000692
3.678889,20,21.948423
4.876667,21,24.10299
2.994444,14,25.426943
4.021111,16,26.979416
3.678889,19,29.064864
4.534444,22,31.280042
4.363333,20,33.16438
4.021111,16,34.647354
3.593333,18,36.345066
4.192222,24,39.075567
4.791111,23,41.7272
4.62,24,45.595053
4.62,22,48.006864
3.935556,21,50.260749
2.908889,14,51.752819
5.988889,28,55.267226
4.534444,23,57.863308
5.304444,21,60.339964
5.218889,25,63.255288
3.764444,20,65.479131
2.908889,16,67.424808
5.475556,26,70.291743
4.534444,22,72.615434
3.678889,17,74.553307
4.277778,23,78.638717
2.737778,12,80.045306
5.304444,27,82.719968
3.593333,17,84.631224
3.507778,17,86.647855
3.764444,17,88.527915
3.165556,14,90.046406
4.876667,20,92.43743
2.994444,14,94.023296
5.817778,24,96.769297
4.705556,20,98.839601
4.705556,19,100.897611
2.566667,11,102.241968
3.165556,12,103.316211
4.021111,16,105.096518
1.882222,7,105.930682
5.817778,27,109.080463
5.561111,20,112.372656
4.62,20,114.670876
4.534444,18,116.721339
2.652222,15,118.521636
4.705556,24,121.260419
4.277778,21,123.652084
4.62,18,125.654935
4.021111,19,127.623598
5.732222,26,130.30999
3.336667,17,132.266057
4.705556,20,134.525677
4.448889,19,136.746372
4.277778,21,139.052723
4.791111,26,142.134237
2.823333,16,144.915606
4.791111,22,147.229722
3.678889,15,149.075113
4.106667,18,151.097212
3.85,18,153.125804
5.047778,25,156.05612
3.165556,12,157.359499
4.021111,21,159.619201
4.62,18,161.664168
3.336667,13,163.039928
4.192222,18,165.111684
4.192222,18,167.198171
1.882222,10,168.339251
1.711111,8,169.204081
4.448889,20,171.533724
3.935556,21,173.850031
2.823333,13,175.313344
5.561111,26,179.453586
2.224444,10,180.520313
