# {"t_start": 1753519640.8104024, "env_id": "PctContinuous-v0"} 
r,l,t
2.481111,10,2.952672
4.277778,20,4.66423
3.165556,16,6.050343
3.251111,13,7.334061
5.133333,19,9.060271
4.277778,19,11.85904
3.764444,15,13.323058
5.561111,26,15.729616
4.277778,19,17.523012
4.534444,20,19.32027
2.737778,14,20.66887
4.363333,17,22.4412
3.336667,20,24.342623
3.678889,13,25.629912
4.876667,17,27.42312
4.534444,22,29.605705
4.876667,19,31.443004
4.277778,24,33.662134
3.935556,17,35.317798
2.823333,13,36.643595
5.561111,25,39.486298
4.62,17,41.412054
4.192222,15,43.219958
4.106667,20,46.493665
3.678889,18,48.470087
3.507778,17,50.279427
5.133333,25,53.087493
2.908889,15,54.896581
4.791111,22,57.586622
4.705556,20,59.991666
4.277778,18,62.062114
3.593333,16,63.978189
3.935556,24,66.555533
4.192222,26,69.677115
2.481111,14,70.944004
3.85,19,73.082815
4.192222,24,75.835072
4.534444,19,79.658599
5.218889,23,81.778798
4.448889,23,84.379934
4.277778,21,86.76918
3.764444,15,88.477093
3.85,18,90.589912
3.08,14,92.128527
3.764444,14,93.684413
3.507778,17,95.633855
2.737778,14,97.184821
5.218889,24,99.720335
4.277778,21,102.17524
4.448889,20,104.206292
3.593333,20,106.463755
4.363333,21,108.945723
3.251111,17,111.905055
4.448889,21,114.263067
4.62,21,116.665208
3.422222,15,118.455325
3.08,15,120.283288
4.106667,21,122.555469
2.994444,16,124.296285
4.277778,17,126.206774
5.047778,19,128.170001
2.566667,11,129.285431
4.106667,15,130.989995
3.507778,16,132.766268
3.85,14,134.265637
3.165556,12,135.677809
4.106667,16,137.556036
5.047778,23,140.155113
4.791111,23,142.8415
4.363333,21,146.101264
4.534444,23,148.846889
4.192222,18,150.863415
3.08,17,152.723496
5.218889,26,155.692808
4.192222,18,157.753746
3.08,12,159.019166
4.192222,19,161.17516
3.764444,17,162.99263
2.566667,14,164.562733
2.994444,12,166.083081
4.962222,21,168.35123
2.652222,14,169.959012
3.935556,18,172.025753
4.705556,24,174.728415
4.705556,24,178.611521
4.534444,16,180.378886
2.737778,12,181.658743
3.764444,16,183.694051
4.363333,20,185.89281
3.08,16,187.647103
3.593333,16,189.584146
3.251111,15,191.189362
5.218889,18,193.116161
4.448889,20,195.436855
3.678889,19,197.500524
4.62,21,199.855758
4.277778,21,202.245623
3.336667,17,204.176629
3.85,17,206.37381
5.047778,21,208.454551
3.85,18,210.418475
3.764444,17,213.582937
4.021111,18,215.590022
4.705556,21,218.003635
4.363333,18,220.188251
5.817778,22,222.646274
4.448889,22,225.096816
4.192222,20,227.264756
2.823333,13,228.735505
3.422222,16,230.599276
3.678889,15,232.251382
4.791111,20,234.44209
4.277778,21,236.829235
4.106667,20,239.036336
4.363333,17,240.793961
3.507778,20,243.128864
3.422222,15,246.12019
5.133333,22,248.725467
3.85,18,250.642668
4.363333,19,252.750782
5.561111,21,255.078939
5.218889,19,257.172903
4.876667,20,259.504253
4.021111,18,261.534389
4.021111,18,263.584435
4.021111,18,265.806763
4.448889,19,267.942998
3.678889,14,269.565115
2.994444,13,271.062243
4.791111,24,273.589321
4.021111,19,275.775448
1.112222,6,276.578625
4.62,18,279.907535
4.192222,21,282.198589
5.304444,22,284.785482
4.534444,22,287.22453
4.021111,20,289.418531
4.534444,22,291.900085
5.561111,20,294.146981
4.106667,21,296.560098
5.304444,23,299.258844
5.817778,24,302.091262
3.935556,22,304.407869
5.133333,27,307.468765
5.304444,28,310.649831
3.935556,17,313.828707
3.422222,17,315.709416
1.625556,7,316.481028
2.053333,8,317.369901
4.448889,23,320.034355
4.62,21,322.418718
4.277778,21,324.92929
3.678889,22,327.244678
6.16,26,330.23941
3.165556,16,332.074978
4.192222,26,334.951982
4.277778,19,337.253184
4.448889,21,339.575519
3.678889,16,341.531518
5.218889,18,343.615222
5.475556,24,347.571007
4.791111,25,350.389031
5.218889,21,352.616922
4.62,22,355.121522
4.192222,21,357.414767
4.705556,18,359.54215
3.85,17,361.327355
3.08,14,362.867515
4.705556,20,365.228237
3.336667,16,366.952109
5.133333,23,369.462687
4.534444,20,371.752573
4.62,19,373.84385
5.39,23,376.487173
4.448889,20,379.880857
4.363333,20,382.074083
4.448889,18,384.077918
3.165556,13,385.439365
3.85,19,387.626284
5.732222,27,390.805107
4.791111,16,392.561081
4.448889,21,394.966499
4.876667,25,397.840019
4.021111,17,399.725046
3.336667,17,401.762827
4.791111,21,404.057127
4.192222,22,406.610479
3.165556,18,408.567906
3.678889,18,410.590837
5.646667,23,414.412897
3.935556,16,416.138495
4.791111,21,418.719606
3.507778,18,420.713495
4.192222,21,423.087123
3.593333,17,425.058187
