# {"t_start": 1753519640.7596235, "env_id": "PctContinuous-v0"} 
r,l,t
3.08,15,3.455232
4.62,23,5.418187
3.764444,17,6.983154
4.705556,25,9.230788
3.764444,20,12.132462
4.534444,21,14.23662
3.165556,16,15.708532
4.277778,16,17.120476
3.764444,17,18.688782
4.192222,17,20.309045
3.935556,20,22.404531
4.021111,19,24.248354
5.732222,26,26.732816
2.395556,11,27.982768
1.967778,9,28.872784
5.133333,21,30.952937
4.534444,22,32.998068
2.737778,14,34.292063
3.422222,19,36.177346
3.85,15,37.82948
3.165556,14,39.442528
6.416667,30,42.958424
4.277778,17,45.862271
4.106667,17,47.837637
4.705556,20,50.006391
2.566667,15,51.559353
4.106667,17,53.561491
3.336667,14,55.381596
3.507778,20,57.652424
2.737778,14,59.328195
2.994444,14,60.911122
1.882222,11,62.280239
3.507778,18,64.295911
4.791111,22,66.89799
3.935556,18,68.866889
3.336667,15,70.456107
4.62,17,72.291026
3.85,17,74.154873
4.192222,18,76.268631
4.876667,20,80.049725
3.422222,14,81.287547
4.705556,20,83.461542
3.507778,20,85.83886
4.962222,19,87.953787
4.448889,18,89.949157
4.363333,21,92.411354
5.475556,27,95.419631
3.678889,16,97.261752
3.165556,14,98.670243
4.277778,21,101.070142
5.047778,21,103.190854
4.876667,22,105.645398
4.62,19,108.024721
3.507778,19,110.053259
3.935556,18,113.094123
4.277778,20,115.412
3.678889,20,117.658772
4.876667,23,120.531049
4.448889,21,122.814634
4.021111,20,124.951758
3.678889,21,127.293278
3.593333,14,128.725015
3.336667,14,130.194736
3.678889,14,131.830725
1.882222,7,132.559673
5.047778,20,134.783713
4.62,21,137.279337
4.791111,19,139.368032
3.593333,17,141.301966
3.336667,17,143.333797
4.021111,19,146.394441
4.791111,22,148.993979
3.935556,17,150.930623
4.106667,19,152.939138
3.764444,16,154.930729
2.652222,15,156.613212
5.732222,24,159.16421
4.021111,17,161.131511
4.876667,22,163.510247
4.021111,21,166.002519
4.876667,20,168.130948
4.192222,21,170.555224
2.652222,11,171.877819
2.823333,16,173.693673
3.251111,16,175.403277
4.192222,20,178.897125
3.935556,20,181.064164
3.764444,18,183.146491
1.711111,9,184.245719
4.791111,18,186.197934
4.363333,19,188.352058
5.047778,24,191.14357
5.218889,20,193.256873
4.962222,21,195.690881
3.251111,15,197.369667
5.218889,22,199.725733
3.678889,18,201.83965
2.737778,13,203.3355
4.192222,18,205.449693
1.625556,7,206.415242
4.62,23,208.686049
4.277778,22,212.394495
5.988889,28,215.557545
2.823333,15,217.229267
3.08,14,219.022518
2.994444,11,220.211868
4.277778,17,222.175893
4.106667,21,224.499745
2.053333,10,225.586354
4.791111,23,228.058046
4.106667,19,230.286937
3.593333,17,232.184487
5.304444,23,234.657236
3.935556,22,237.223734
4.363333,18,239.163872
4.448889,23,241.779036
3.165556,16,243.565074
5.047778,21,247.183393
3.422222,20,249.50364
1.967778,12,250.835104
5.133333,23,253.345066
4.192222,22,255.828235
3.422222,18,257.717039
3.935556,18,259.899132
5.39,25,262.713103
3.251111,15,264.520721
5.133333,23,267.177827
4.962222,21,269.631297
3.165556,16,271.453043
4.363333,20,273.561125
5.133333,23,276.117119
2.395556,11,278.78544
5.475556,23,281.322844
5.047778,22,284.030057
4.705556,22,286.363622
3.678889,15,287.926508
4.448889,20,290.21061
5.817778,25,293.09662
4.363333,22,295.662016
3.935556,20,297.850926
3.251111,18,300.009205
4.62,19,302.201667
4.62,22,304.565306
5.047778,26,307.554376
4.534444,18,309.621707
4.106667,21,313.246007
3.336667,14,314.73541
1.711111,7,315.490146
5.561111,27,318.695395
4.192222,19,320.791948
4.363333,17,322.650576
3.935556,18,324.903974
2.652222,11,326.068614
3.251111,17,327.854703
2.395556,10,328.982396
3.507778,17,331.034395
4.448889,21,333.330894
2.481111,11,334.512249
4.62,22,337.062272
2.823333,13,338.612902
4.962222,24,341.525204
5.561111,25,344.309981
3.251111,13,347.046028
3.593333,17,349.113153
4.448889,26,351.841497
3.507778,16,353.50101
5.304444,23,356.129072
4.192222,20,358.358925
5.304444,26,361.285743
3.764444,19,363.3934
4.534444,24,366.155683
4.021111,19,368.150084
4.876667,19,370.23963
4.62,21,372.630515
3.251111,13,374.051223
4.021111,19,376.317045
4.021111,20,379.701983
5.39,24,382.371401
3.593333,15,384.038831
4.62,24,386.548783
4.62,17,388.788447
2.908889,12,390.034055
3.593333,16,391.81845
5.817778,29,395.110267
4.534444,21,397.525788
3.85,17,399.487049
5.817778,25,402.34426
3.935556,21,404.671137
3.08,15,406.425342
3.935556,19,408.506374
1.54,10,409.639912
4.705556,19,413.133069
4.021111,18,415.017196
4.534444,25,417.78962
4.106667,16,419.705091
2.908889,12,421.093309
5.988889,26,424.142576
4.277778,20,426.191211
4.962222,21,428.570072
4.534444,23,431.276557
3.678889,18,433.169304
