# {"t_start": 1753519640.8817978, "env_id": "PctContinuous-v0"} 
r,l,t
2.908889,13,3.200307
5.047778,24,5.232135
4.62,23,7.381027
4.448889,22,9.338635
3.678889,14,11.73038
3.422222,15,13.179317
4.791111,23,15.283964
4.448889,16,16.711521
2.908889,15,18.129843
4.705556,22,20.199039
5.133333,24,22.682256
2.652222,11,23.714443
4.791111,23,25.882839
4.448889,22,28.25832
3.08,18,30.043735
3.764444,18,31.744517
3.336667,12,32.894616
4.277778,19,34.66498
4.021111,21,36.74314
5.39,25,39.605533
4.021111,19,41.765538
4.363333,21,45.303434
3.593333,14,46.891604
3.85,18,48.828198
4.192222,19,50.869107
4.106667,19,53.027095
4.021111,19,55.445829
4.363333,20,57.751495
3.678889,18,59.931236
3.593333,17,61.904124
4.534444,20,64.182981
3.422222,16,65.90511
4.106667,20,68.272049
3.764444,16,70.103066
3.336667,19,71.900891
2.908889,16,73.837026
1.368889,8,74.68942
4.192222,23,78.862335
4.277778,17,80.616747
5.475556,24,83.157782
3.85,20,85.479261
4.363333,23,88.104156
4.534444,21,90.49073
3.85,16,92.322396
3.764444,17,94.174024
4.021111,16,96.128774
2.823333,12,97.307647
3.422222,14,98.789987
4.021111,20,101.051986
5.047778,18,102.851053
3.85,20,105.083657
3.85,18,107.35926
5.047778,23,109.835297
4.192222,17,112.784873
3.678889,18,114.874291
3.678889,16,116.705164
2.224444,10,117.882607
3.336667,14,119.695074
4.534444,19,121.667568
4.277778,18,123.682325
4.192222,19,125.85559
4.448889,20,127.931784
3.678889,17,129.641827
4.534444,20,131.910052
3.935556,17,133.805501
3.85,21,136.329585
3.507778,16,138.004587
5.133333,20,140.264935
4.277778,19,142.58049
3.678889,18,145.462421
4.705556,22,147.971759
3.165556,16,149.915242
3.507778,17,151.716242
4.021111,21,154.267599
4.021111,19,156.328148
4.876667,23,158.845582
4.363333,22,161.268802
4.277778,23,163.80911
4.705556,22,166.368028
4.192222,20,168.58394
3.251111,13,170.084838
4.106667,15,171.848747
4.106667,18,173.934605
1.454444,7,174.650552
2.652222,13,176.078717
3.678889,18,179.338223
2.737778,11,180.478602
4.534444,19,182.632249
5.218889,20,184.979781
4.448889,22,187.473716
3.251111,15,189.352996
4.277778,19,191.31599
3.593333,18,193.200979
4.192222,18,195.353041
4.62,20,197.599928
4.363333,24,200.144884
4.021111,17,202.196601
3.422222,14,203.856595
5.133333,22,206.474485
4.106667,17,208.149647
3.85,15,209.766629
3.336667,14,212.512717
2.737778,12,214.025481
3.507778,17,215.864287
3.251111,16,217.647886
4.876667,26,220.793065
4.192222,20,223.002747
4.534444,16,224.842237
4.62,19,226.837103
4.705556,22,229.330513
3.593333,16,231.142618
2.823333,14,232.730732
4.021111,19,234.852461
4.448889,19,236.949559
4.106667,22,239.391927
4.277778,19,241.565969
5.646667,22,245.216797
4.448889,19,247.454021
3.08,14,249.072985
3.764444,19,251.119603
5.047778,26,254.122698
2.395556,9,255.041275
4.448889,23,257.557876
5.304444,24,260.330487
4.876667,22,262.81793
3.251111,15,264.590516
4.277778,23,267.321722
3.85,17,269.214918
2.053333,10,270.356964
4.277778,19,272.423643
4.363333,22,274.886503
5.646667,27,279.361698
1.368889,5,279.930008
5.475556,28,282.980235
4.62,21,285.511067
4.791111,22,287.829185
4.534444,23,290.489786
5.133333,21,292.852605
4.62,17,294.860635
2.566667,13,296.315599
4.705556,23,298.907937
4.448889,20,301.298532
5.561111,22,303.74025
4.448889,20,306.091571
3.507778,16,307.786023
3.08,14,309.416364
3.593333,20,312.919239
3.85,19,314.992593
3.422222,14,316.510567
6.245556,23,319.238236
3.678889,16,320.94311
5.047778,19,323.119078
5.903333,27,326.218876
5.047778,24,328.869636
3.85,15,330.656902
4.277778,23,333.182186
4.962222,25,336.075064
4.962222,23,338.697042
3.165556,12,340.08064
3.251111,17,342.13516
3.935556,19,345.52545
5.646667,22,348.074801
4.448889,20,350.287703
5.817778,21,352.544816
4.106667,20,354.817452
5.646667,25,357.60637
5.39,26,360.543768
3.593333,18,362.457944
4.448889,23,365.147835
4.876667,22,367.491051
4.448889,23,370.053282
3.935556,21,372.427943
4.876667,26,375.282942
4.277778,18,377.374791
3.422222,17,380.475457
3.764444,17,382.37674
4.962222,19,384.406594
2.908889,14,385.911992
4.192222,20,388.268469
5.988889,21,390.745724
5.39,24,393.291561
5.646667,24,396.101555
3.251111,15,397.854599
4.705556,21,400.337715
4.876667,23,402.878732
4.62,21,405.196313
3.422222,18,407.316749
4.534444,24,409.995374
2.994444,15,412.99573
4.62,19,414.987977
3.935556,21,417.366506
4.106667,17,419.387769
4.876667,21,421.749041
1.882222,9,422.826387
4.106667,19,424.98624
4.534444,18,426.853673
4.277778,17,428.821927
4.876667,21,431.250702
2.737778,12,432.528717
4.021111,19,434.648885
3.08,13,436.299567
4.106667,21,438.625811
4.363333,23,441.331296
4.62,20,443.586034
4.277778,21,447.048422
3.422222,16,448.832806
3.422222,13,450.257894
6.331111,25,453.208304
5.475556,22,455.694362
3.764444,18,457.854301
3.85,18,460.003446
3.422222,19,462.017146
4.876667,19,464.064245
4.791111,20,466.259128
4.876667,26,469.188993
3.507778,17,471.253262
4.962222,23,473.825052
3.507778,15,475.414485
4.106667,20,477.648432
4.021111,18,480.7751
4.021111,20,483.119544
3.764444,19,485.16393
4.021111,18,487.269438
4.791111,22,489.791133
5.817778,22,492.409754
5.218889,23,494.946731
4.448889,20,497.076662
3.85,15,498.710654
3.422222,15,500.42104
5.218889,23,502.974377
3.935556,19,505.194699
4.534444,21,507.513718
5.218889,20,509.68245
3.764444,15,511.467977
4.448889,22,515.204323
4.277778,20,517.571954
3.593333,18,519.772617
4.192222,20,522.060314
4.705556,23,524.709564
4.534444,24,527.166096
3.764444,17,529.14202
3.85,21,531.414966
3.935556,20,533.522821
5.732222,23,536.09493
4.62,18,538.061238
1.882222,9,539.112261
3.422222,16,540.973783
3.507778,17,542.775738
4.62,23,546.679313
4.791111,25,549.567881
4.192222,19,551.791881
3.935556,25,554.778608
5.304444,22,557.202234
3.85,14,558.871078
4.363333,16,560.538162
5.561111,29,563.724919
4.277778,20,565.943627
4.62,20,568.119674
4.962222,21,570.540574
4.021111,18,572.591489
4.876667,20,574.743523
5.39,22,577.247288
4.876667,22,581.060057
3.336667,16,583.027883
4.021111,19,585.153299
5.304444,22,587.644066
3.764444,21,589.946619
3.764444,18,591.736449
5.133333,20,593.988374
5.903333,27,596.956108
4.962222,26,600.099657
4.277778,19,602.13315
3.935556,17,604.173616
3.764444,19,606.319314
5.561111,26,609.123902
5.304444,27,612.24236
4.534444,24,616.456817
5.304444,26,619.640804
5.133333,23,622.262154
5.304444,21,624.4878
4.705556,23,626.945684
4.962222,21,629.258615
4.962222,20,631.501897
6.758889,25,634.500136
6.331111,29,637.629062
4.876667,23,640.217069
5.304444,21,642.560398
5.561111,26,645.802681
5.218889,24,649.768614
5.903333,24,652.533999
5.988889,28,655.707544
6.673333,31,659.080755
6.074444,27,661.879949
5.133333,24,664.822699
5.047778,22,667.239998
4.791111,24,669.837808
3.678889,19,671.945348
4.876667,25,674.920928
5.817778,27,678.055202
6.074444,24,682.242008
4.962222,20,684.625445
5.988889,27,687.598041
5.817778,30,691.114223
5.39,23,693.701793
5.732222,28,697.078437
6.673333,32,700.394632
6.245556,29,703.223074
6.245556,31,706.592961
5.646667,25,709.175334
6.074444,25,711.953189
6.416667,29,716.562778
4.705556,19,718.552035
4.791111,24,721.102937
4.106667,20,723.287667
5.903333,26,725.935028
6.245556,29,729.086963
6.331111,26,731.683
7.272222,27,734.252323
6.93,30,737.295129
6.502222,31,740.680467
4.448889,20,742.900468
4.62,20,744.99965
6.245556,24,748.768027
4.876667,22,751.173975
4.876667,23,753.533016
5.732222,27,756.423034
4.62,25,758.910893
6.16,29,762.001143
6.245556,29,764.838536
6.16,26,767.634171
5.732222,24,770.058057
5.732222,23,772.850682
5.218889,26,776.303722
5.817778,24,779.135311
5.817778,27,783.459856
5.39,24,786.289368
6.331111,32,790.052855
6.758889,25,792.771506
5.646667,23,795.302658
5.475556,26,797.988487
5.561111,25,800.898319
4.62,25,803.490765
4.705556,20,805.735772
5.475556,27,808.865729
6.844444,25,811.674337
5.817778,26,815.885796
5.646667,23,818.757393
4.705556,20,820.930645
5.988889,27,823.787691
5.903333,26,826.691762
5.133333,21,828.919278
6.074444,28,831.989712
4.962222,27,834.894859
6.673333,26,837.874601
5.988889,26,840.849529
5.39,25,843.525611
6.502222,26,846.3811
5.903333,25,850.596122
5.988889,30,854.238362
5.988889,34,857.965063
4.534444,26,860.988488
6.245556,25,863.876345
4.534444,23,866.832414
6.587778,30,870.566611
5.304444,22,873.168645
5.988889,25,876.321963
5.988889,29,879.244509
5.732222,28,883.25862
6.331111,29,886.542925
4.791111,24,889.240736
5.988889,29,892.298177
5.732222,24,894.900386
7.357778,33,898.078133
5.646667,23,900.47865
5.817778,25,903.202488
6.074444,33,906.835706
6.587778,29,909.888269
6.673333,28,912.758852
4.705556,22,916.454364
6.93,33,920.167552
6.245556,28,923.119818
6.673333,27,925.856475
5.646667,21,928.114625
6.16,29,931.027525
5.218889,26,933.827348
6.502222,26,936.48445
5.732222,24,939.027439
5.561111,24,941.544195
6.074444,28,944.289127
6.331111,29,947.275016
6.502222,32,952.10407
6.587778,28,955.011916
5.304444,23,957.386056
5.988889,27,960.036788
6.587778,30,962.902279
6.16,29,966.103315
5.903333,27,968.822799
7.443333,31,972.120775
6.416667,25,974.627072
7.015556,27,977.276263
6.416667,25,979.850384
6.844444,31,984.544757
5.988889,28,987.596263
7.443333,31,990.683382
6.587778,27,993.186439
6.416667,31,996.342223
6.245556,25,999.004088
6.245556,30,1002.243893
6.331111,30,1005.236978
6.245556,27,1007.868797
6.245556,26,1010.441485
5.475556,23,1012.929607
5.047778,23,1015.327309
5.732222,21,1018.9855
6.416667,27,1021.748865
6.331111,30,1024.804617
6.331111,32,1027.847691
5.988889,27,1030.742228
