# {"t_start": 1753519640.7698336, "env_id": "PctContinuous-v0"} 
r,l,t
4.62,18,3.721362
4.021111,20,5.403878
4.021111,19,7.257923
4.277778,21,9.086299
4.192222,18,11.84704
2.908889,13,13.085968
4.62,19,14.842469
3.593333,16,16.298175
4.021111,21,18.226491
3.935556,20,20.054844
4.277778,17,21.776828
3.678889,18,23.59993
3.08,14,24.955336
5.047778,27,27.795813
5.39,23,30.072585
5.047778,25,32.494857
5.133333,24,34.701579
3.336667,14,36.092364
3.422222,18,38.014019
4.192222,19,40.177709
5.047778,22,42.862555
2.908889,15,45.55846
2.737778,13,46.998793
4.962222,25,49.762458
3.935556,17,51.532881
4.534444,19,53.749186
4.106667,20,56.196893
5.39,24,59.020621
4.791111,18,61.285746
2.737778,13,62.668073
4.277778,19,64.81982
3.507778,19,67.073404
4.277778,21,69.427496
3.764444,18,71.222552
2.395556,12,72.567414
3.251111,15,74.246545
3.85,18,76.336628
3.08,15,79.683558
3.251111,15,81.032513
4.62,20,83.147106
1.967778,10,84.305601
5.304444,24,87.067636
1.967778,11,88.285127
4.791111,24,91.109716
3.85,18,93.081917
2.224444,13,94.553311
4.021111,21,96.914211
4.705556,17,98.658161
3.678889,19,100.776627
2.566667,12,102.197027
3.678889,17,103.840466
3.336667,15,105.545774
4.448889,20,108.031169
3.764444,15,109.615047
1.711111,6,110.236582
3.85,17,113.279382
3.336667,18,115.287631
4.277778,18,117.400982
3.935556,18,119.458849
4.705556,20,121.804816
2.994444,15,123.448775
4.363333,20,125.737553
3.165556,15,127.261199
5.218889,21,129.479096
4.192222,16,131.263926
4.106667,24,133.923751
3.935556,19,136.016406
4.021111,18,138.123225
4.106667,16,139.916845
2.994444,17,142.02268
3.08,13,143.438429
4.192222,20,146.58047
3.935556,20,148.957315
4.106667,19,151.064208
4.192222,17,152.960566
3.08,12,154.445704
3.85,24,157.170887
4.962222,23,159.598864
3.336667,17,161.540094
4.62,21,163.836103
4.192222,19,166.135299
5.047778,22,168.497705
5.903333,23,171.245117
6.587778,27,174.197703
2.994444,16,175.9529
4.62,17,179.166032
3.764444,16,180.856639
3.422222,18,182.844855
3.336667,14,184.544142
3.678889,15,186.204422
4.106667,18,188.240396
4.021111,17,190.298522
4.277778,22,192.634773
4.876667,21,195.028129
1.967778,9,196.024313
3.935556,17,197.875611
3.764444,15,199.527754
4.363333,20,201.837449
2.481111,14,203.441915
2.737778,14,205.146898
5.646667,27,208.078503
3.165556,12,209.31152
4.106667,20,212.752492
4.62,21,215.274673
4.791111,21,217.563436
4.021111,18,219.732301
4.791111,24,222.445958
5.732222,20,224.639622
4.363333,22,227.122381
4.534444,18,229.047678
3.678889,15,230.829554
2.224444,11,232.043283
3.764444,16,233.839712
4.363333,17,235.767931
5.39,24,238.430244
2.908889,13,239.728446
4.277778,18,241.858913
4.534444,24,245.858723
2.652222,13,247.26323
4.705556,19,249.490734
4.791111,21,251.777453
5.817778,24,254.524909
4.791111,21,256.774239
3.85,22,259.351241
3.507778,17,261.162808
4.021111,17,263.212387
3.85,17,265.308741
4.106667,21,267.594601
4.534444,21,269.994876
4.277778,20,272.23042
3.593333,16,274.004101
4.106667,23,276.740324
2.566667,15,279.661423
3.507778,14,281.229675
5.817778,26,284.277452
5.304444,20,286.416756
3.08,11,287.585764
5.133333,22,290.110703
4.277778,19,292.32009
3.336667,15,294.007263
4.106667,16,295.896123
4.363333,21,298.211611
3.935556,17,300.195138
3.85,21,302.67047
4.705556,19,304.659781
2.566667,11,306.110646
4.363333,23,308.571381
3.935556,17,310.51073
5.561111,24,314.375725
4.534444,19,316.508814
4.534444,22,319.123354
4.62,26,321.960501
4.448889,19,324.358726
3.764444,17,326.167764
3.935556,19,328.225636
3.422222,16,330.091357
3.935556,18,332.095237
4.192222,17,333.931979
2.908889,15,335.711216
2.994444,13,337.293828
4.705556,22,339.685028
4.448889,24,342.595998
5.133333,23,346.396574
4.705556,19,348.735327
4.021111,18,350.665276
4.705556,20,352.717656
3.764444,17,354.679379
4.791111,24,357.331164
4.962222,22,359.862206
3.935556,21,362.175625
4.448889,18,364.107257
5.475556,24,366.886097
3.935556,19,368.928535
4.448889,24,371.706887
4.876667,21,373.946583
4.106667,22,376.523622
3.336667,17,379.594417
4.962222,25,382.390846
3.507778,19,384.362406
2.994444,11,385.645463
4.962222,22,388.140953
5.646667,28,391.438832
4.277778,21,393.686855
4.876667,18,395.733499
4.448889,24,398.554538
4.448889,20,400.912807
2.652222,13,402.34292
3.336667,16,404.078655
2.31,10,405.234638
3.85,23,407.857373
4.277778,22,410.277726
3.08,14,413.215929
4.192222,20,415.353387
4.363333,22,417.772769
4.021111,16,419.681704
3.251111,13,421.219231
4.705556,25,424.165289
5.646667,23,426.569847
4.106667,19,428.655861
2.908889,12,430.163221
4.534444,20,432.328817
4.363333,19,434.494252
3.422222,15,436.312666
4.021111,19,438.355094
3.422222,16,440.226563
3.422222,17,442.178053
4.876667,20,444.394955
5.133333,26,448.512598
5.047778,24,451.121627
3.678889,19,453.422166
3.935556,20,455.69329
2.652222,11,456.977381
4.021111,19,459.339797
4.277778,22,461.691631
5.475556,20,463.814079
4.705556,20,466.067023
3.85,17,467.933282
2.138889,11,469.200181
4.363333,19,471.534637
3.08,14,472.983176
3.08,13,474.46501
2.31,9,475.447165
4.192222,19,477.585893
4.448889,20,480.857867
4.62,20,483.225996
5.218889,27,486.234028
5.047778,20,488.609421
4.363333,23,491.305055
5.475556,26,494.248097
4.363333,18,496.112775
4.962222,24,498.725374
4.705556,21,501.087618
4.62,26,503.997224
3.678889,14,505.56712
5.133333,25,508.341269
4.876667,21,510.819087
5.561111,23,514.632555
5.39,22,517.291728
4.705556,22,519.868288
4.448889,19,522.080754
5.561111,24,524.802536
4.876667,23,527.20483
1.711111,6,527.805531
4.192222,22,530.359007
3.251111,15,531.975434
4.62,24,534.670637
2.737778,11,535.775343
5.218889,20,537.984643
4.363333,16,539.779143
4.791111,24,542.446771
5.646667,24,545.156943
3.678889,16,548.325307
4.876667,24,551.139402
5.304444,30,554.744806
3.251111,14,556.228967
3.165556,14,557.803298
4.62,20,560.013638
3.336667,15,561.615741
5.304444,25,564.455908
4.705556,22,566.860151
4.876667,26,569.796238
5.39,26,572.70319
5.561111,24,575.391082
4.962222,22,577.828137
5.304444,27,582.387083
5.304444,27,585.368403
3.507778,14,586.979855
3.764444,21,589.392444
4.62,22,591.535859
4.876667,24,594.188461
4.791111,20,596.414668
4.791111,21,598.775098
6.074444,26,601.898459
5.39,23,604.455803
4.363333,21,606.80876
5.475556,21,609.157222
4.448889,24,611.859387
6.844444,30,616.772227
5.988889,26,620.045977
5.988889,24,622.633607
6.502222,25,625.302219
6.673333,31,628.721677
4.962222,22,631.134521
5.39,25,633.987174
3.935556,20,636.294948
6.416667,29,639.470767
5.817778,21,641.925414
6.502222,27,645.020491
5.646667,24,649.245899
6.331111,30,652.661395
5.133333,22,655.206042
6.245556,30,658.474687
6.587778,33,661.931891
4.876667,21,664.496902
5.304444,25,667.182243
5.903333,25,669.939906
5.561111,24,672.658553
5.646667,27,676.008553
5.732222,26,678.835378
6.16,27,683.525541
5.047778,27,686.510776
5.218889,22,688.994893
5.732222,28,692.248118
5.047778,22,694.919602
5.903333,29,698.14303
6.587778,30,701.21425
5.646667,23,703.429864
4.791111,23,706.017481
7.015556,30,709.124264
5.133333,24,711.771067
4.962222,21,715.443438
5.817778,30,718.653703
5.475556,24,721.232599
5.047778,27,724.070934
6.758889,30,727.204257
4.962222,19,729.273236
5.988889,24,731.719836
4.705556,19,733.566717
6.16,29,736.366874
6.245556,27,739.28311
5.988889,30,742.451087
5.646667,23,744.929817
6.074444,24,748.770502
6.673333,28,751.840237
5.732222,25,754.420703
6.416667,28,757.321107
6.16,30,760.42079
5.047778,22,762.650783
5.732222,28,765.497078
4.876667,20,767.569021
6.502222,31,770.982141
5.133333,24,774.057786
5.988889,29,777.65577
4.534444,22,780.222761
5.646667,27,784.650367
6.245556,26,787.529273
5.39,26,790.55578
6.673333,29,793.683337
6.416667,27,796.675164
5.903333,25,799.36822
5.047778,22,801.829865
4.106667,18,803.771911
5.561111,25,806.670697
5.732222,25,809.427733
5.732222,25,812.208138
6.673333,26,816.455773
7.015556,31,820.158346
4.106667,16,821.841532
7.101111,32,825.450714
6.587778,29,828.509912
5.304444,21,830.859251
6.587778,29,833.936173
4.962222,21,836.331878
4.962222,21,838.592237
5.646667,24,841.400163
5.988889,26,844.169379
5.732222,28,847.224845
5.218889,21,851.124026
5.732222,30,854.637665
6.245556,26,857.516515
5.218889,25,860.480758
5.903333,24,863.167483
5.988889,28,866.6146
3.85,20,869.057983
6.16,28,872.636597
4.363333,21,875.233371
5.646667,27,878.217652
6.245556,25,880.580734
6.245556,28,884.981717
7.101111,31,888.278581
5.561111,25,891.041306
5.646667,24,893.527006
5.646667,25,896.187257
5.817778,31,899.197227
4.791111,25,901.894979
5.646667,25,904.571496
5.475556,31,908.000425
6.844444,30,911.172441
5.475556,26,913.787455
5.304444,26,918.137665
5.646667,25,920.767723
5.304444,29,923.860434
6.587778,30,926.927223
7.101111,32,930.158641
4.363333,21,932.359391
5.218889,22,934.822633
5.732222,24,937.184467
6.502222,29,940.327919
6.844444,32,943.613722
7.528889,31,946.683104
6.587778,31,951.397387
6.074444,27,954.111599
6.074444,30,957.25602
4.962222,22,959.427074
6.416667,27,961.951987
5.561111,25,964.63597
6.331111,30,967.795799
5.133333,25,970.510172
6.673333,30,973.472089
6.587778,29,976.398481
6.331111,31,979.521843
6.587778,29,983.991845
4.705556,22,986.329119
6.331111,26,989.13798
5.732222,24,991.429882
5.475556,25,993.781344
6.16,30,996.804232
6.331111,31,1000.206923
5.732222,26,1002.957579
5.646667,26,1005.548414
6.245556,27,1008.132584
6.416667,32,1011.418591
6.673333,33,1014.919393
7.101111,33,1019.777745
5.732222,22,1022.030346
6.245556,30,1025.098189
5.646667,25,1027.476565
5.732222,25,1030.064431
5.646667,27,1032.886142
5.903333,27,1035.717849
6.416667,30,1038.709627
5.903333,25,1041.116666
5.903333,26,1043.781946
6.844444,31,1047.290822
6.844444,33,1052.151554
5.646667,26,1054.739166
5.903333,29,1057.57093
5.133333,27,1060.201403
6.587778,26,1062.810117
6.331111,27,1065.554196
6.502222,29,1068.594635
6.93,29,1071.466979
5.561111,25,1073.994727
6.245556,31,1077.3643
7.357778,27,1080.09427
6.16,30,1084.590186
6.673333,33,1087.966437
6.502222,29,1090.929465
5.646667,25,1093.398222
7.015556,29,1096.205824
5.817778,25,1098.806732
5.988889,27,1101.490152
6.93,31,1104.504101
6.93,32,1107.857966
6.758889,30,1111.025587
7.101111,34,1114.556949
7.272222,33,1119.106468
6.844444,28,1121.98643
5.817778,28,1124.775929
6.673333,33,1128.056164
7.101111,27,1130.687731
6.416667,28,1133.504484
7.186667,34,1136.877938
7.272222,37,1140.794412
7.015556,27,1143.716128
6.587778,27,1146.574937
6.331111,29,1149.634649
7.357778,33,1154.098945
7.015556,30,1157.232787
7.101111,32,1160.280011
7.272222,30,1163.210262
5.561111,29,1165.996833
6.245556,29,1169.269362
7.272222,32,1172.819765
7.272222,26,1175.635901
7.272222,31,1178.918262
6.331111,28,1181.815183
6.416667,25,1185.496999
6.416667,32,1188.759378
7.956667,32,1191.922857
8.042222,37,1195.476312
6.416667,27,1197.903014
6.074444,27,1200.674066
5.561111,22,1202.889381
6.673333,37,1206.710261
7.272222,34,1210.538531
7.015556,29,1213.382842
7.186667,29,1217.588232
5.903333,25,1220.127632
6.758889,30,1223.174766
6.758889,25,1225.607211
6.844444,28,1228.186835
7.101111,29,1230.91103
6.758889,29,1234.002066
7.7,34,1237.406386
7.357778,33,1241.012382
6.245556,28,1243.975526
7.7,33,1247.23279
7.272222,29,1251.305392
7.7,34,1254.733715
6.16,29,1257.679739
6.331111,27,1260.132658
7.871111,40,1263.791428
7.186667,29,1266.921994
6.673333,31,1269.990871
6.844444,34,1273.7227
7.357778,30,1276.816456
6.587778,30,1279.809242
6.074444,25,1282.591661
7.272222,29,1286.50417
6.074444,31,1289.596436
6.331111,25,1291.917431
7.186667,32,1294.832021
7.357778,38,1298.678706
7.015556,32,1301.915774
7.357778,31,1305.130618
7.785556,35,1308.817187
7.956667,31,1311.805773
7.357778,30,1315.145597
7.101111,35,1319.749161
7.7,33,1322.923596
6.93,28,1325.358168
7.956667,30,1328.026426
7.272222,30,1331.12483
6.844444,31,1334.381693
6.758889,31,1337.519809
6.331111,26,1340.218773
