# {"t_start": 1753519640.700233, "env_id": "PctContinuous-v0"} 
r,l,t
2.908889,16,3.630147
4.705556,21,5.396287
2.737778,14,6.73028
4.192222,20,8.544697
3.935556,19,11.296829
4.021111,20,13.215008
5.218889,25,15.539447
3.85,19,17.232521
4.876667,21,19.183261
2.481111,13,20.439783
2.994444,16,22.003866
3.422222,15,23.595354
3.678889,18,25.317932
4.876667,21,27.499669
5.304444,25,30.042535
3.507778,16,31.521287
4.021111,18,33.255522
4.106667,20,35.159578
3.165556,16,36.752933
3.764444,16,38.529675
4.534444,23,41.20509
4.791111,20,44.612416
3.678889,16,46.402167
3.935556,19,48.500304
4.363333,19,50.543053
3.422222,14,51.967566
4.021111,18,54.171082
4.363333,20,56.615269
4.192222,17,58.628581
5.047778,25,61.601443
2.224444,11,62.892961
3.593333,17,64.768658
4.962222,23,67.506767
2.138889,9,68.423015
3.85,15,70.111274
4.192222,19,71.984294
4.448889,20,74.303022
3.336667,15,76.008846
4.448889,21,79.976053
2.395556,14,81.245601
5.903333,28,84.374708
3.935556,18,86.424384
3.507778,15,88.116879
3.678889,21,90.602616
5.047778,28,93.713822
5.561111,24,96.478464
4.277778,21,98.577533
5.047778,20,100.84496
3.422222,19,102.872889
3.507778,19,104.943088
4.021111,20,107.434119
3.336667,17,109.234818
3.678889,17,112.260584
5.475556,28,115.374893
4.021111,25,118.256147
3.678889,19,120.60614
3.678889,19,122.673323
3.507778,19,124.747007
3.935556,22,127.149312
3.165556,13,128.516132
5.133333,25,131.249438
2.395556,13,132.619084
4.962222,25,135.409649
4.192222,22,137.989394
5.988889,22,140.40221
3.85,18,142.65114
4.192222,23,146.091213
2.224444,13,147.54417
4.363333,20,149.972528
3.336667,15,151.597616
3.935556,23,154.102081
5.304444,23,156.863169
3.85,15,158.504624
3.336667,17,160.4109
4.021111,21,162.716924
3.85,17,164.555149
4.021111,22,167.108874
3.764444,19,169.242391
3.336667,16,170.97488
5.218889,21,173.539857
4.021111,22,175.91463
3.678889,17,179.072828
2.31,10,180.092236
3.678889,17,182.064521
4.705556,28,185.236973
3.507778,17,187.181387
3.85,17,189.063463
3.85,18,191.183406
5.646667,26,193.947006
2.566667,11,195.285406
3.507778,15,196.929554
4.705556,18,198.917741
3.08,17,200.897855
4.106667,18,202.938151
4.021111,20,205.331774
4.277778,21,207.639272
3.336667,15,209.177857
4.448889,23,213.095019
2.908889,15,214.784506
3.08,11,215.955065
4.192222,17,217.794579
5.732222,21,220.38505
3.678889,17,222.311713
3.165556,19,224.487967
5.304444,27,227.323061
4.791111,20,229.617614
4.705556,22,232.093095
3.336667,13,233.539528
3.678889,17,235.39295
3.422222,13,236.933914
4.791111,24,239.580471
4.021111,17,241.485157
4.534444,21,243.833218
4.106667,20,247.343652
4.192222,21,249.779405
4.534444,27,252.737318
5.047778,24,255.426874
4.534444,21,257.724119
5.475556,24,260.475626
4.962222,24,263.286845
3.764444,16,265.286443
5.475556,23,267.794238
3.422222,21,270.223715
4.705556,22,272.609435
4.791111,19,274.75981
3.251111,19,277.091469
5.817778,28,281.345294
4.534444,20,283.803343
3.935556,21,286.068993
5.561111,23,288.517601
2.737778,13,290.087008
4.277778,22,292.563983
5.133333,26,295.616191
3.507778,15,297.236434
4.277778,19,299.428103
4.962222,23,302.196622
4.106667,22,304.494787
3.08,14,306.274651
3.85,19,308.344209
4.705556,22,310.762249
2.566667,12,313.378397
4.448889,19,315.485886
4.62,24,318.176666
3.764444,17,320.133682
3.764444,19,322.236813
4.192222,18,324.523413
2.395556,12,325.748605
4.106667,18,327.728153
4.021111,17,329.564151
4.363333,19,331.823847
4.534444,22,334.167967
4.962222,26,337.384227
4.021111,18,339.334112
3.678889,16,341.163318
3.507778,19,343.408604
4.363333,18,346.748924
4.192222,21,349.253006
4.277778,21,351.456048
4.448889,18,353.373138
3.935556,16,355.194512
3.08,17,357.056994
5.047778,22,359.655853
3.08,18,361.530318
4.192222,16,363.340626
4.192222,20,365.663297
3.935556,16,367.384299
1.796667,8,368.182621
2.994444,15,369.846035
3.336667,15,371.601109
5.133333,23,374.121098
4.448889,19,376.403944
5.39,28,380.600772
5.817778,23,383.264978
4.534444,25,385.87711
4.876667,21,388.341288
4.876667,23,390.97196
4.277778,18,392.951336
1.711111,9,393.973534
4.62,24,396.722125
4.962222,22,399.256759
5.39,23,401.947096
5.218889,29,405.165753
3.678889,17,407.145967
3.85,20,409.352612
4.791111,21,413.032246
5.988889,26,415.892917
4.705556,19,417.944482
3.764444,15,419.747121
5.903333,25,422.609291
4.534444,19,424.789012
5.39,25,427.469333
2.908889,15,429.223574
4.021111,22,431.81221
4.021111,19,433.792521
4.277778,17,435.915376
5.561111,26,438.781075
2.908889,16,440.591665
4.277778,17,442.625851
4.021111,18,444.536685
4.363333,21,448.114712
4.705556,19,450.206199
4.62,21,452.505329
4.448889,19,454.799766
2.737778,9,455.836761
4.106667,18,458.002523
3.593333,16,459.936919
4.363333,20,462.109994
5.561111,29,465.331797
4.448889,18,467.169688
4.962222,24,469.974141
4.448889,22,472.499156
4.106667,18,474.534491
4.62,21,476.837996
6.16,29,481.15147
4.277778,19,483.389362
4.791111,21,485.705311
4.534444,18,487.831082
4.62,19,489.999708
4.363333,20,492.319956
4.106667,19,494.485023
4.534444,19,496.523307
4.876667,21,498.774899
2.395556,12,500.229842
3.336667,14,501.688745
2.823333,15,503.331326
4.363333,22,505.908634
4.363333,18,507.866817
3.507778,15,509.499377
4.448889,20,511.827793
4.363333,20,515.429886
3.507778,17,517.414962
4.534444,22,520.050286
3.593333,20,522.326235
4.62,26,525.218881
5.218889,21,527.499753
5.304444,24,530.156576
5.304444,23,532.637439
3.935556,17,534.457685
4.277778,20,536.710245
3.593333,17,538.622351
4.277778,19,540.831649
5.646667,25,543.554394
3.764444,18,546.833778
4.277778,21,549.268822
4.106667,19,551.482213
4.962222,20,553.991387
5.218889,23,556.553328
4.705556,23,559.083346
4.62,20,561.271006
5.218889,22,563.711292
4.62,23,566.25107
3.935556,19,568.249305
3.336667,16,570.132205
4.962222,24,572.864909
5.988889,24,575.5654
4.534444,18,577.618173
5.732222,24,581.552807
5.988889,28,584.860717
4.106667,18,586.970466
4.705556,19,589.142382
5.304444,25,591.592963
5.047778,22,594.075685
5.218889,25,596.830359
4.277778,19,599.169595
4.705556,21,601.419955
5.218889,24,604.246191
5.39,21,606.55968
4.962222,21,608.822613
4.791111,21,611.304632
6.844444,28,615.912861
4.021111,21,618.535595
6.416667,26,621.594305
5.646667,30,624.793929
5.817778,32,628.167082
3.935556,18,630.189981
4.876667,21,632.542358
6.16,23,635.298237
3.85,15,636.910939
6.416667,25,639.632941
5.561111,31,643.25449
4.62,24,646.150598
4.791111,20,649.784767
4.705556,28,653.101762
4.791111,25,655.820009
6.673333,28,658.84118
5.817778,23,661.240834
5.39,24,664.151476
5.732222,23,666.606904
6.16,27,669.632033
5.218889,23,672.123651
5.646667,23,674.874767
7.186667,32,678.559568
5.817778,24,682.938097
6.416667,27,685.922161
5.646667,28,689.046994
6.245556,30,692.480212
5.817778,28,695.998536
4.62,21,698.220012
4.791111,28,701.036535
6.245556,29,703.934597
6.245556,27,706.969707
5.218889,24,709.352743
5.903333,26,712.347668
4.962222,22,716.101349
5.561111,25,718.74159
5.732222,28,721.722893
5.646667,27,724.580904
6.331111,29,727.711773
4.962222,21,729.874709
3.935556,16,731.460531
6.416667,28,734.134762
5.732222,25,736.679761
6.16,27,739.567343
5.732222,22,741.911877
5.133333,20,744.120426
5.988889,26,746.76632
5.304444,30,751.338251
4.534444,18,753.192039
5.988889,30,756.393054
5.561111,24,758.754144
4.448889,22,761.142184
3.678889,19,763.019088
5.988889,27,765.807483
5.133333,23,768.172939
5.304444,21,770.526385
5.561111,28,773.962348
6.16,27,777.467174
4.791111,23,779.9774
6.93,27,784.54088
7.528889,30,787.88288
5.903333,28,791.043163
7.357778,27,794.030222
5.39,25,796.736788
5.218889,22,799.093057
7.528889,35,802.964975
6.416667,32,806.536354
5.561111,25,809.317716
6.673333,31,812.811794
4.021111,17,816.037862
6.587778,25,819.113973
5.047778,29,822.260335
4.876667,28,825.385634
5.561111,24,827.963409
6.245556,33,831.548966
6.245556,30,834.823803
5.475556,29,838.038393
5.475556,25,840.956865
6.16,30,844.13418
5.903333,26,846.980399
5.561111,27,851.467958
6.587778,25,854.494589
4.876667,19,856.595518
6.502222,24,859.436318
7.015556,27,862.403023
5.732222,22,865.125041
6.331111,26,868.309074
4.791111,23,871.161865
7.272222,34,875.366789
5.561111,22,877.952797
6.416667,25,880.295045
7.871111,31,884.946527
5.646667,25,887.620775
5.817778,28,890.682101
6.416667,28,893.606393
5.903333,29,896.661518
7.015556,33,899.895633
6.758889,25,902.539148
5.988889,25,905.414883
5.475556,24,907.958015
5.39,26,910.766296
5.988889,29,913.620381
4.448889,26,917.949302
7.101111,30,921.115963
5.475556,24,923.726054
5.988889,31,926.803414
6.245556,30,929.91144
6.416667,28,932.92838
6.844444,27,935.763445
6.074444,26,938.539916
5.561111,26,941.208248
6.93,28,943.968911
6.245556,24,946.401714
5.903333,25,950.486774
5.988889,26,953.14914
5.475556,25,955.826909
5.304444,26,958.463705
5.988889,27,960.995285
4.705556,26,963.649968
6.844444,30,966.843795
6.416667,28,969.749603
5.732222,27,972.57901
6.673333,26,975.117956
6.16,28,977.986492
6.502222,25,980.671731
6.074444,29,985.079344
5.732222,23,987.529339
4.534444,21,989.693936
7.357778,36,993.135468
6.074444,26,995.680071
5.218889,23,998.156623
6.673333,28,1001.026153
6.587778,29,1004.085535
6.416667,30,1007.035423
5.988889,29,1009.904954
6.331111,28,1012.868159
5.646667,29,1017.203569
6.587778,29,1020.375713
6.844444,32,1023.574958
6.331111,24,1025.995575
6.416667,28,1028.754606
6.16,30,1031.919283
6.245556,26,1034.665596
