# {"t_start": 1753519640.831823, "env_id": "PctContinuous-v0"} 
r,l,t
5.133333,23,4.06737
3.764444,17,5.476164
4.448889,20,7.422927
4.534444,23,9.469291
4.192222,18,12.248549
4.021111,18,13.988266
3.935556,21,15.863002
4.021111,22,17.966
3.678889,16,19.35232
4.192222,20,21.293594
4.448889,22,23.549216
3.165556,14,24.865702
4.448889,22,27.24511
3.764444,19,29.063909
3.08,15,30.569131
5.39,27,33.152833
1.283333,7,33.736891
4.277778,20,35.696954
3.764444,19,37.726833
4.106667,19,39.931522
4.106667,21,42.302922
4.705556,23,46.04435
3.764444,14,47.577039
4.363333,19,49.703437
3.422222,18,51.584138
5.39,24,54.445151
4.791111,23,57.195469
4.192222,17,59.249707
4.363333,21,61.792577
2.566667,12,63.058833
3.336667,18,65.122262
3.764444,19,67.340665
5.218889,24,69.996784
3.336667,14,71.323672
4.277778,21,73.741047
4.534444,22,76.297703
3.422222,15,79.622209
3.251111,14,80.892575
4.021111,16,82.561678
2.481111,11,83.750373
3.85,18,85.91874
4.021111,17,87.766301
4.962222,19,89.87915
4.448889,22,92.465693
4.363333,21,94.766341
4.705556,26,97.67057
4.448889,19,99.694386
3.336667,17,101.801328
5.218889,21,103.80774
5.475556,24,106.535409
4.876667,18,108.654483
4.448889,23,112.303116
5.133333,24,115.040484
5.988889,27,118.122216
3.08,14,119.92751
3.85,18,121.883742
3.678889,17,123.720122
3.165556,14,125.394362
4.705556,24,127.901256
4.277778,19,129.762866
5.133333,27,132.848737
4.106667,21,135.188405
5.475556,22,137.710548
3.678889,18,139.764481
4.962222,21,142.267923
3.678889,19,145.337875
3.251111,15,146.962173
5.475556,22,149.576188
4.705556,22,151.983726
5.304444,23,154.700317
4.62,20,156.9113
3.764444,16,158.701086
3.422222,22,161.132304
4.192222,21,163.424402
2.053333,9,164.4528
3.507778,15,166.253858
4.021111,16,167.971738
2.224444,10,169.114038
4.021111,18,171.252908
4.534444,17,173.138126
4.021111,20,175.356131
2.652222,12,176.762094
3.507778,16,179.699103
2.994444,13,181.101014
3.935556,20,183.362237
3.764444,19,185.581841
4.021111,19,187.739035
3.507778,16,189.672587
3.593333,19,191.737429
3.678889,19,193.709896
2.395556,14,195.422322
4.534444,19,197.447362
5.646667,25,200.18405
4.534444,23,202.92012
2.31,11,204.177479
5.304444,25,207.14432
4.192222,22,209.406479
4.363333,20,212.959795
4.962222,22,215.361735
5.218889,20,217.599071
3.764444,20,220.031691
4.192222,21,222.357179
6.331111,26,225.257767
4.277778,21,227.62379
3.08,12,228.895535
4.021111,17,230.845033
5.218889,21,233.211194
5.304444,24,235.90653
4.021111,19,238.003261
3.764444,18,239.932404
3.935556,20,242.243018
3.593333,16,245.290023
4.791111,23,248.067018
4.363333,21,250.312437
3.935556,17,252.166359
4.705556,21,254.550888
4.363333,21,256.863168
2.994444,16,258.633631
4.876667,21,261.049161
6.331111,26,264.062363
4.534444,21,266.527834
4.62,21,268.962163
2.481111,14,270.500135
2.737778,12,271.860467
3.593333,16,273.592245
3.336667,16,275.366692
1.967778,9,276.586438
5.39,26,280.712806
5.903333,23,283.510307
3.507778,16,285.213908
4.277778,20,287.364328
3.764444,20,289.586911
4.277778,20,291.840676
4.192222,18,293.932616
5.133333,27,297.045178
4.192222,19,299.254424
4.705556,22,301.815572
3.165556,15,303.410274
3.593333,15,305.038475
3.507778,17,307.126968
4.534444,21,309.474202
3.935556,17,312.487775
4.277778,20,314.775378
5.39,30,318.136048
2.737778,14,319.819297
4.448889,22,322.212686
3.764444,17,324.389241
5.133333,20,326.526746
1.711111,9,327.515864
4.534444,21,329.942006
5.047778,23,332.423079
3.935556,18,334.467408
5.218889,22,337.059125
5.475556,25,339.837695
3.678889,14,341.649403
5.133333,22,344.142215
4.192222,21,347.85191
3.165556,16,349.633144
5.988889,24,352.164758
3.507778,18,354.225607
3.764444,17,356.07623
5.218889,23,358.595903
3.165556,13,360.127122
4.363333,19,362.212296
4.534444,23,364.73195
3.935556,20,367.030001
4.791111,21,369.349465
3.08,14,370.962517
3.422222,13,372.361365
3.935556,17,374.188117
6.074444,27,377.324733
5.133333,23,381.026088
4.962222,21,383.502037
3.422222,20,385.578192
4.277778,19,387.692575
5.047778,22,390.322831
4.876667,24,392.983702
2.994444,14,394.576334
3.85,19,396.737189
4.363333,21,399.160362
5.561111,22,401.723957
4.876667,20,403.946383
2.994444,15,405.720454
2.566667,12,407.000715
3.422222,20,409.209463
1.967778,10,410.308768
4.448889,19,413.756923
4.791111,21,416.035033
3.336667,13,417.515868
4.106667,20,419.869567
2.823333,12,421.244555
3.336667,18,423.340102
3.85,17,425.207505
4.277778,18,427.152714
2.31,13,428.599745
3.422222,17,430.652664
4.705556,21,432.934474
5.218889,20,435.314991
4.448889,19,437.461708
3.336667,12,438.769988
4.021111,19,441.039421
5.39,23,443.641151
3.422222,18,446.766948
4.277778,21,449.052274
5.218889,21,451.448574
4.363333,22,454.010235
5.133333,24,456.827467
4.534444,22,459.483958
5.732222,23,461.988238
4.192222,24,464.679291
5.646667,26,467.399112
3.935556,19,469.645269
5.39,23,472.273785
4.62,19,474.39516
5.561111,22,476.825151
5.047778,22,480.365514
3.08,17,482.258966
4.962222,23,484.909928
4.448889,24,487.693996
4.192222,19,489.864702
4.791111,29,493.176277
4.876667,22,495.676248
4.363333,19,497.664409
5.218889,23,500.26028
4.705556,23,502.830091
3.678889,16,504.546914
4.705556,24,507.375032
4.106667,20,509.570936
3.251111,14,511.138703
5.732222,24,515.16969
2.994444,12,516.643447
4.106667,21,519.11399
4.363333,18,521.142673
2.823333,14,522.725738
4.534444,19,524.931453
5.047778,24,527.494043
5.304444,23,529.997836
6.331111,30,533.249961
4.021111,15,534.979283
5.047778,21,537.271537
3.422222,13,538.692123
4.791111,23,541.335977
4.791111,22,543.70231
3.08,14,546.623219
4.192222,21,549.049459
4.62,22,551.678943
4.876667,21,554.2255
4.962222,25,556.929519
4.277778,23,559.485441
5.646667,24,562.132155
4.021111,19,564.329441
5.475556,26,567.050343
4.62,22,569.614335
5.561111,27,572.655318
3.251111,15,574.233124
4.277778,21,576.668122
4.705556,22,580.466566
5.133333,19,582.71488
5.133333,22,585.235014
3.85,19,587.410662
3.507778,20,589.658345
4.534444,20,591.613221
2.566667,13,592.966317
5.047778,25,595.770739
5.304444,30,599.314412
5.732222,24,602.026299
5.732222,24,604.91125
4.534444,22,607.161962
4.962222,26,610.018762
5.561111,29,614.855061
4.192222,17,616.888452
4.62,23,619.698229
6.587778,30,622.990091
6.16,31,626.30492
5.39,23,628.852258
4.534444,20,631.063718
5.475556,28,634.46833
5.646667,26,637.235926
3.935556,20,639.411667
6.844444,31,642.991473
4.962222,21,645.390556
5.39,23,649.544374
4.106667,18,651.541485
5.218889,23,654.191451
5.304444,28,657.244715
5.817778,23,659.693359
5.304444,23,662.222459
4.448889,23,664.943448
5.218889,22,667.374505
5.39,24,670.035191
5.903333,26,672.95008
4.705556,22,675.715425
4.277778,23,678.227375
4.62,18,681.727681
