# {"t_start": 1753519640.645692, "env_id": "PctContinuous-v0"} 
r,l,t
5.133333,22,4.149089
4.534444,21,5.915686
4.534444,20,7.874939
3.422222,17,9.369301
4.62,22,12.500068
4.277778,25,14.886221
4.962222,24,17.085612
4.106667,17,18.607144
3.593333,19,20.414492
4.277778,22,22.664525
3.165556,20,24.609342
4.705556,21,26.573055
4.705556,19,28.62971
3.422222,15,30.198808
4.791111,20,32.010195
3.935556,19,33.846358
5.047778,25,36.27559
4.106667,15,37.935133
4.705556,21,40.332558
4.962222,23,43.02141
4.448889,20,46.287119
4.448889,20,48.516087
2.138889,8,49.303612
4.021111,20,51.474382
5.475556,26,54.62159
4.277778,20,57.032148
4.021111,17,59.043667
2.823333,14,60.668949
5.218889,26,63.715463
4.106667,22,66.118256
4.363333,20,68.481044
4.876667,21,70.786333
3.507778,17,72.580244
4.705556,18,74.628412
3.85,18,76.667428
3.336667,18,80.211147
4.705556,20,82.164267
3.251111,15,83.84979
5.133333,21,86.270139
5.047778,28,89.421216
2.652222,14,91.055117
4.363333,20,93.254312
3.764444,15,94.956626
5.646667,23,97.53746
5.133333,24,100.133269
3.593333,19,102.323424
3.422222,18,104.04989
5.39,24,106.794669
4.448889,19,109.102633
4.448889,20,112.382943
4.62,20,114.634409
5.133333,24,117.389452
4.363333,21,120.003041
5.561111,25,122.687108
3.678889,19,124.773788
4.448889,19,126.872113
4.791111,25,129.406394
3.593333,18,131.475431
3.251111,14,133.036316
4.62,21,135.342559
4.363333,18,137.540083
3.764444,19,139.52212
4.277778,20,141.866028
4.876667,20,145.220087
4.962222,21,147.524269
4.277778,20,149.912995
4.106667,16,151.636512
4.791111,23,154.201941
5.475556,24,156.993578
4.192222,17,158.8842
5.475556,29,161.997316
3.593333,18,164.016558
4.876667,21,166.499912
3.593333,16,168.237883
4.106667,21,170.660369
1.54,9,171.739525
4.363333,24,174.443871
5.133333,21,176.66795
4.876667,22,180.399702
4.534444,24,183.119229
4.277778,21,185.529775
4.106667,18,187.555021
3.593333,19,189.864201
6.16,26,192.610493
2.395556,11,193.817269
4.876667,23,196.434117
3.85,14,197.989041
2.994444,14,199.554333
3.678889,16,201.373936
2.395556,13,202.87891
4.448889,18,204.928009
3.678889,16,206.890082
4.62,21,209.036845
5.903333,23,212.746454
4.962222,23,215.473328
5.133333,22,217.851819
3.593333,17,220.029061
2.138889,9,220.978791
4.876667,20,223.185808
2.481111,11,224.542178
4.534444,22,226.891425
5.133333,22,229.27608
4.791111,25,232.140805
4.962222,18,234.140427
4.277778,18,236.242292
4.277778,17,238.044768
3.935556,23,240.566768
4.876667,19,242.71606
4.705556,21,246.412547
4.192222,19,248.612777
3.165556,15,250.266663
4.277778,22,252.709717
4.534444,22,255.127985
4.534444,22,257.588453
3.85,16,259.427643
4.791111,19,261.570154
4.534444,22,264.125007
3.593333,20,266.489992
4.876667,22,268.955498
4.192222,20,271.288391
4.876667,22,273.679052
4.106667,17,275.523428
5.561111,23,279.570256
5.218889,25,282.325886
4.021111,18,284.487112
4.106667,20,286.669519
4.448889,25,289.399018
4.705556,23,292.022884
4.534444,19,294.212668
3.593333,17,296.198858
4.106667,17,298.120676
4.705556,25,301.152287
3.422222,14,302.587853
5.732222,24,305.219579
4.448889,19,307.46589
3.85,22,309.94489
2.481111,12,312.448183
3.165556,14,314.113127
5.39,26,316.993914
4.192222,17,318.959454
3.85,19,321.032298
4.705556,19,323.227046
4.277778,20,325.615386
4.791111,24,328.189126
3.85,16,330.098825
5.475556,24,332.792872
5.047778,22,335.200892
4.962222,19,337.550116
1.454444,7,338.28984
4.534444,19,340.416151
3.935556,18,342.637671
5.39,23,346.416969
5.732222,23,349.195977
4.705556,22,351.52136
5.047778,24,354.151523
3.422222,18,356.137525
4.876667,22,358.56438
5.561111,25,361.399902
4.876667,24,364.027681
4.448889,23,366.617306
4.363333,20,368.779846
3.935556,16,370.716613
4.62,21,373.005782
3.935556,17,374.876035
1.882222,8,375.725536
5.304444,22,379.409503
6.074444,28,382.569907
4.448889,24,385.188834
5.304444,23,387.757802
3.165556,14,389.547387
4.277778,19,391.614369
4.962222,22,394.019378
4.277778,18,396.077666
4.791111,22,398.642073
6.16,24,401.441829
2.395556,10,402.526544
5.817778,29,405.892092
4.448889,22,408.287778
3.593333,19,410.41484
4.192222,18,413.785115
2.908889,13,415.098082
5.646667,26,417.995445
5.304444,23,420.773436
5.133333,20,423.015087
5.047778,23,425.618122
4.62,21,427.850518
4.448889,21,430.383786
4.876667,20,432.531041
3.08,16,434.300093
3.764444,21,436.8079
4.192222,20,439.016666
3.507778,18,441.160608
3.593333,16,442.946616
4.705556,21,446.488836
5.39,27,449.437321
4.62,21,451.801512
4.962222,25,454.718253
5.047778,25,457.661098
4.534444,20,460.093263
1.711111,8,460.967305
3.336667,19,462.966703
4.192222,17,464.909423
4.021111,18,466.793618
4.277778,20,469.013672
4.962222,18,471.281357
2.737778,14,472.762761
4.448889,19,474.924515
4.791111,21,477.280374
2.994444,17,480.177366
4.791111,24,482.949023
4.021111,15,484.637074
3.507778,15,486.305862
4.363333,19,488.650876
3.85,19,490.864605
3.422222,16,492.626558
5.218889,22,495.092733
4.791111,22,497.468009
4.363333,18,499.377582
5.304444,23,501.977436
2.823333,13,503.385269
4.791111,22,505.946014
3.764444,15,507.601768
3.85,17,509.450367
3.764444,21,511.832733
3.678889,16,515.042246
3.422222,17,516.990028
3.593333,16,518.909737
4.791111,21,521.364083
4.791111,18,523.383442
4.62,21,525.70453
4.791111,21,527.925735
3.507778,20,530.192915
5.646667,23,532.682127
4.876667,20,534.936389
4.448889,19,536.9745
4.534444,19,539.138125
4.791111,21,541.527641
4.791111,20,543.655231
4.705556,23,547.587026
5.133333,23,550.211471
2.652222,13,551.802391
4.106667,19,554.153699
5.475556,26,557.019079
5.475556,25,559.845971
4.106667,16,561.576627
3.764444,17,563.4091
4.448889,17,565.413886
4.62,18,567.202094
4.277778,19,569.27778
3.85,20,571.704671
4.962222,23,574.269661
4.534444,22,576.755548
6.245556,26,580.924006
5.475556,25,583.896831
3.764444,17,585.865391
4.448889,19,587.978513
3.85,15,589.649424
5.133333,23,591.972686
5.903333,33,595.663121
5.304444,21,598.011317
6.074444,28,601.249141
4.876667,19,603.382531
4.876667,22,605.978397
4.876667,25,608.707537
4.791111,24,611.411394
5.39,26,615.890666
4.363333,19,618.274092
5.475556,19,620.436732
5.903333,25,623.146425
3.764444,21,625.415191
5.218889,24,627.993072
7.443333,30,631.346391
5.133333,22,633.942908
4.277778,21,636.315679
4.62,21,638.570467
5.732222,26,641.569806
5.047778,23,644.266822
4.363333,23,648.352845
5.646667,23,650.945207
5.988889,27,654.025478
4.192222,18,656.029009
6.331111,27,658.988759
5.047778,24,661.449961
5.561111,26,664.581373
4.192222,20,666.726428
5.218889,22,669.148592
5.646667,30,672.566892
5.475556,26,675.809936
4.448889,20,677.976251
