# {"t_start": 1753519640.7134316, "env_id": "PctContinuous-v0"} 
r,l,t
3.507778,15,3.5049
3.764444,17,4.977731
3.507778,19,6.731352
4.534444,19,8.425618
3.85,19,11.23054
2.823333,11,12.174083
4.192222,18,14.019528
4.448889,21,15.909638
5.988889,28,18.490157
2.737778,13,19.655157
4.277778,19,21.4842
3.422222,15,23.099349
2.994444,15,24.545666
3.764444,19,26.363133
2.481111,11,27.603585
4.448889,18,29.469709
4.448889,22,31.510467
3.935556,18,33.278647
4.705556,18,34.934485
2.823333,13,36.211161
4.448889,20,38.409549
3.593333,16,40.253589
5.304444,23,43.000065
3.165556,16,45.781163
3.935556,15,47.514116
4.876667,22,49.895252
3.422222,18,51.756314
3.935556,17,53.807744
3.422222,17,55.959717
4.876667,18,57.967079
4.192222,24,60.816244
4.448889,22,63.466067
3.507778,14,64.972026
2.481111,14,66.55046
4.791111,22,69.161463
4.448889,20,71.180426
5.732222,24,73.797611
2.566667,11,75.138715
3.678889,19,78.76478
4.106667,20,80.879035
5.817778,30,84.099474
4.62,18,86.235337
4.448889,19,88.357478
2.566667,15,89.997709
4.62,19,92.248309
5.047778,22,94.678092
4.277778,16,96.518857
3.165556,15,98.033209
4.534444,23,100.636525
2.566667,12,102.039353
4.363333,20,103.988116
4.791111,23,106.644996
4.62,21,109.106193
3.08,15,111.888708
3.507778,16,113.597274
3.935556,20,115.944844
5.133333,20,118.228055
4.192222,18,120.461468
4.363333,21,122.744289
4.705556,19,124.834305
3.593333,18,126.811595
4.106667,18,128.668296
3.935556,15,130.225499
4.021111,14,131.869551
3.85,20,134.076586
6.245556,25,137.051405
2.053333,10,138.077939
3.935556,17,139.965498
4.363333,19,142.278724
3.08,14,144.870672
4.363333,25,147.573069
4.192222,19,149.872559
3.935556,18,151.796301
2.31,12,153.172055
4.363333,22,155.750719
4.448889,23,158.314473
4.277778,23,160.83648
3.422222,15,162.443561
5.817778,27,165.653817
2.566667,11,166.815484
3.85,17,168.655795
5.218889,23,171.387183
4.192222,18,173.338829
4.192222,18,175.361645
4.876667,20,178.85454
5.817778,22,181.229167
2.908889,13,182.704944
4.106667,17,184.691846
3.935556,21,187.084888
4.277778,21,189.601769
1.882222,11,190.780645
4.277778,21,192.951486
3.85,18,195.085318
4.62,24,197.745445
3.764444,14,199.207119
2.224444,12,200.670361
5.304444,23,203.224547
3.678889,21,205.788078
5.133333,21,208.033564
4.876667,18,209.941664
1.625556,8,212.051536
4.962222,23,214.768729
5.047778,22,217.13831
3.764444,20,219.631815
5.218889,25,222.40022
4.021111,16,224.113261
3.507778,15,225.827806
5.133333,22,228.263402
3.85,21,230.676378
2.652222,14,232.244492
4.106667,19,234.282673
4.363333,21,236.706422
4.962222,24,239.282884
4.62,23,241.908415
3.251111,16,243.673787
4.534444,21,247.302336
3.85,18,249.445147
3.678889,22,251.833991
4.363333,19,254.043285
3.678889,16,255.72016
3.251111,16,257.513639
3.422222,16,259.393082
5.304444,23,261.917597
1.368889,5,262.492135
3.935556,16,264.470505
5.218889,22,267.04604
4.277778,17,268.858616
3.422222,17,270.976484
3.85,20,273.056705
4.192222,19,275.213615
4.705556,21,278.935334
4.534444,20,281.197445
3.507778,17,283.082814
3.764444,19,285.337733
5.218889,20,287.482683
4.962222,22,289.873208
4.876667,19,292.070292
4.534444,23,294.8336
2.395556,9,295.847193
5.304444,23,298.367106
4.021111,16,300.239074
3.507778,17,302.280663
5.646667,23,304.693605
3.507778,19,306.9946
4.791111,21,309.309748
4.021111,17,312.425033
5.39,23,314.995617
5.047778,22,317.489717
3.935556,19,319.747941
0.684444,4,320.09464
2.994444,12,321.458792
2.395556,9,322.514114
4.705556,24,325.322081
4.192222,16,327.072212
4.705556,20,329.302233
4.277778,16,331.170011
4.363333,17,333.020734
4.277778,19,335.16571
3.593333,16,337.01971
4.448889,21,339.42174
3.593333,17,341.540494
4.363333,18,343.526423
3.507778,20,347.084848
4.534444,21,349.554837
3.85,21,351.790859
3.251111,15,353.35615
4.876667,19,355.558104
4.791111,25,358.329286
1.368889,9,359.257023
3.507778,14,360.866815
3.764444,18,362.868816
5.475556,22,365.425532
2.994444,14,366.938127
4.534444,20,369.065099
5.475556,25,371.93411
4.021111,20,374.0969
4.448889,17,375.976615
4.448889,19,379.389148
4.534444,21,381.728284
4.962222,21,384.081077
2.908889,16,385.786194
1.368889,5,386.333987
3.593333,17,388.337962
2.908889,13,389.933805
4.021111,18,391.85877
4.277778,19,393.966106
2.481111,11,395.263041
5.39,26,398.358009
3.764444,15,400.139277
4.876667,21,402.378546
4.192222,17,404.242804
5.475556,27,407.386746
5.047778,20,409.601884
4.106667,19,413.013224
4.106667,24,415.57755
4.192222,19,417.739045
4.705556,17,419.744896
4.791111,25,422.638328
4.62,22,425.130761
3.85,17,426.897441
3.507778,17,428.931461
4.021111,17,430.883982
4.363333,17,432.644731
3.422222,18,434.704303
3.593333,21,437.214146
3.764444,17,439.141663
3.336667,15,440.929767
4.791111,17,442.825088
3.85,19,444.887123
5.218889,22,448.547031
4.277778,19,450.623312
2.994444,13,452.099893
4.277778,18,454.202269
4.876667,22,456.818538
2.138889,12,458.221345
4.192222,17,460.245815
4.021111,18,462.212787
3.935556,18,464.143283
4.277778,21,466.445036
3.593333,17,468.311136
4.876667,23,471.148457
3.593333,17,472.938332
4.876667,21,475.251443
3.85,18,477.265894
4.876667,21,480.646953
3.422222,16,482.471728
4.277778,19,484.653014
4.534444,19,486.847513
4.021111,20,489.228333
5.047778,23,491.911084
5.047778,22,494.35715
5.817778,25,497.013329
3.764444,20,499.250621
5.817778,27,502.209294
4.62,20,504.427056
5.047778,24,507.153639
5.047778,22,509.657603
4.705556,25,513.835688
5.646667,21,516.268007
3.251111,14,518.022557
3.764444,16,519.832368
3.678889,19,522.019854
6.16,31,525.484832
3.85,22,527.798709
4.62,20,530.05329
3.935556,23,532.572671
4.876667,18,534.450519
5.218889,20,536.677269
4.534444,20,538.919758
4.876667,24,541.645271
3.507778,17,543.515615
3.764444,21,547.286793
2.823333,14,548.839976
5.475556,25,551.761997
4.876667,21,554.331137
5.903333,25,557.042491
4.021111,16,558.936963
5.304444,25,561.615875
3.336667,14,563.158096
4.021111,21,565.561712
6.16,30,568.716332
3.764444,19,570.968213
4.192222,18,572.938502
4.791111,21,575.389098
4.363333,20,577.585999
4.192222,20,581.142849
4.448889,17,583.187692
5.475556,23,585.819282
3.764444,18,587.777284
3.764444,18,589.841611
5.732222,24,592.233548
5.646667,25,595.018372
4.791111,24,597.676676
4.876667,26,600.799243
3.935556,19,602.888469
4.962222,23,605.596742
4.876667,20,607.726569
4.962222,27,610.860454
6.074444,27,615.359863
4.876667,22,618.065371
5.133333,20,620.408072
4.363333,24,623.002341
5.133333,26,625.796752
6.673333,31,629.153042
5.646667,25,631.964078
5.903333,26,635.10253
4.534444,24,637.622536
5.646667,25,640.501296
3.08,13,641.959397
5.732222,25,644.881932
4.62,20,648.596252
4.876667,22,651.082965
4.791111,25,653.956407
5.646667,23,656.523817
5.475556,23,659.074586
5.561111,25,661.690816
4.705556,25,664.674634
5.218889,23,667.133599
6.245556,27,670.152915
5.817778,24,672.815279
6.502222,26,676.089129
5.475556,25,678.790522
5.133333,22,682.881343
5.732222,26,685.786291
5.903333,26,688.685705
5.646667,25,691.547949
3.336667,16,693.451052
5.988889,30,697.046043
5.988889,27,699.877814
5.561111,24,702.223853
7.015556,28,705.221209
6.673333,33,708.647826
5.39,27,711.601649
5.988889,28,716.081858
5.732222,26,718.804533
4.363333,19,720.833638
3.165556,16,722.63343
5.39,21,724.72711
5.732222,31,728.151004
6.16,29,731.057562
6.245556,24,733.415763
5.39,24,735.799999
4.705556,21,737.975585
5.133333,24,740.495277
5.817778,26,743.372339
4.448889,20,745.43192
6.331111,28,749.778471
4.876667,26,752.443613
4.962222,25,755.171113
4.791111,20,757.17412
4.705556,23,759.473972
6.331111,27,762.317067
6.074444,28,765.255723
5.646667,24,767.607922
5.646667,27,770.602316
4.791111,23,773.342016
5.218889,20,775.980962
5.133333,23,778.752821
5.561111,27,783.042185
6.416667,33,786.965726
6.074444,28,790.254002
5.218889,22,792.567105
4.876667,23,795.225805
4.363333,16,796.834351
6.416667,29,799.993093
5.304444,25,802.770577
7.015556,35,806.733961
6.758889,26,809.569384
5.218889,23,812.08533
5.561111,25,816.253764
6.16,30,819.865003
6.074444,23,822.33756
7.272222,31,825.814081
5.475556,22,828.222779
5.218889,24,830.740566
6.93,31,834.144307
6.16,22,836.567741
5.903333,27,839.467084
6.587778,29,842.8227
6.502222,27,845.693791
6.245556,27,850.133233
4.448889,20,852.528145
5.475556,28,855.820935
5.304444,22,858.234312
5.39,27,861.36447
6.245556,28,864.550136
5.047778,22,867.371617
4.705556,23,870.328864
6.074444,25,873.358062
7.015556,33,877.484076
5.817778,26,879.873693
6.587778,30,884.426408
6.673333,32,887.821716
6.331111,26,890.661574
5.903333,23,893.106189
5.732222,29,896.157568
7.443333,29,898.986902
6.16,27,901.841034
6.758889,27,904.693385
6.502222,29,907.935569
7.186667,29,911.069351
5.817778,28,913.859107
5.475556,29,918.475247
6.502222,32,921.882853
6.673333,32,925.218338
7.015556,28,928.199897
7.015556,32,931.357064
5.475556,26,934.16486
6.758889,26,936.882785
6.587778,31,940.220826
7.101111,34,943.662324
5.903333,28,946.396275
6.844444,30,951.009819
7.015556,29,953.983634
6.331111,33,957.477816
6.416667,29,960.272609
5.39,25,962.611733
7.015556,32,966.123039
6.074444,27,968.902341
6.074444,29,971.940664
5.903333,27,974.643389
5.646667,26,977.292959
7.528889,33,980.756896
6.502222,26,984.802614
7.272222,32,988.217671
3.764444,17,989.953302
6.074444,30,992.807788
5.047778,25,995.263104
6.331111,23,997.719744
5.475556,27,1000.514582
6.245556,29,1003.590518
6.416667,28,1006.424246
6.416667,30,1009.314548
5.732222,25,1011.910086
6.502222,29,1014.954757
7.015556,31,1019.653845
7.357778,41,1023.769445
6.074444,29,1026.696754
6.416667,32,1029.89542
6.758889,30,1032.998025
7.186667,33,1036.550512
5.732222,29,1039.283088
6.587778,29,1042.181289
6.245556,31,1045.611879
6.93,29,1048.692451
5.047778,26,1052.747888
6.673333,30,1055.799879
6.844444,30,1058.667167
6.16,24,1060.979096
5.903333,25,1063.569224
5.732222,27,1066.46575
5.39,21,1068.546422
5.732222,29,1071.452132
6.331111,28,1074.232611
7.357778,33,1077.824069
7.186667,32,1081.065845
7.272222,27,1085.36677
4.106667,19,1087.239282
6.331111,28,1090.038528
6.844444,29,1092.890352
5.817778,30,1095.850563
5.732222,24,1098.377877
5.475556,24,1100.679169
7.186667,34,1104.085769
6.758889,34,1107.565113
7.528889,34,1111.144702
6.416667,29,1114.231071
6.502222,30,1118.557455
6.245556,28,1121.279552
6.331111,27,1124.065031
6.502222,28,1126.85632
7.7,35,1130.263282
5.475556,25,1132.759159
6.16,25,1135.242812
5.732222,26,1137.826004
5.817778,28,1140.875444
6.587778,25,1143.55242
