# {"t_start": 1753519640.704709, "env_id": "PctContinuous-v0"} 
r,l,t
5.047778,22,4.114352
3.251111,17,5.51608
4.962222,25,7.935932
5.133333,23,9.935161
6.245556,26,13.51399
3.507778,17,15.099913
3.593333,16,16.595049
4.277778,22,18.589569
5.475556,28,21.281309
3.764444,16,22.939823
2.908889,13,24.154827
5.304444,23,26.3534
4.962222,23,28.847719
3.08,13,30.127011
3.85,20,32.004645
4.192222,23,34.197221
4.962222,23,36.363708
5.047778,24,39.103332
3.593333,13,40.610467
5.561111,27,44.774453
3.336667,21,47.183064
4.705556,24,49.803394
3.422222,15,51.311252
3.336667,15,53.099786
3.678889,19,55.536676
4.876667,21,57.910353
4.021111,18,60.080467
4.106667,24,62.9046
3.85,19,64.986386
3.593333,17,67.027978
3.764444,16,68.845157
4.106667,21,70.962259
4.534444,20,73.184538
4.534444,21,75.553499
3.85,20,79.302705
3.593333,17,81.097872
4.448889,22,83.396945
3.593333,18,85.589073
4.106667,21,87.862066
3.678889,16,89.635638
3.764444,15,91.48214
4.021111,20,93.695716
3.85,18,95.734989
4.962222,25,98.394542
5.646667,22,100.842971
5.133333,22,103.163255
3.593333,18,105.163734
5.561111,22,107.892712
4.534444,24,111.561508
3.678889,14,113.076169
2.994444,15,114.830864
4.876667,21,117.14272
3.678889,18,119.309952
2.138889,11,120.677326
3.08,13,122.110707
3.593333,17,123.943991
4.448889,22,126.431935
1.454444,6,127.055124
2.737778,13,128.37456
3.764444,18,130.253773
1.711111,10,131.436758
4.106667,21,133.685336
4.277778,17,135.694901
4.106667,24,138.399513
3.336667,15,140.067976
3.08,14,141.723718
5.561111,26,145.661584
3.593333,19,147.779932
3.593333,21,150.262137
4.962222,21,152.601242
3.251111,13,154.048929
5.561111,23,156.76801
2.908889,13,158.124039
5.047778,21,160.580369
3.593333,15,162.13631
2.823333,11,163.352223
4.192222,21,165.856708
4.363333,21,168.085238
3.764444,19,170.212133
4.277778,19,172.491476
4.962222,28,175.580679
3.336667,18,178.866527
3.165556,17,180.679186
4.021111,16,182.543168
4.705556,24,185.245999
4.534444,21,187.668463
1.967778,11,188.873253
4.876667,22,191.395626
4.277778,22,193.741203
3.251111,14,195.360296
5.39,24,198.055464
5.218889,21,200.310858
5.561111,24,203.12835
3.935556,17,205.229528
2.053333,10,206.456079
4.021111,17,208.124302
3.593333,15,209.752116
4.021111,18,213.103399
3.336667,15,214.767033
4.106667,20,217.014603
2.652222,12,218.280257
5.047778,27,221.515395
4.62,19,223.604718
3.251111,15,225.301431
5.047778,25,228.024719
2.053333,10,229.124754
3.593333,16,230.978527
4.106667,19,233.081094
4.021111,18,235.101591
4.534444,21,237.483172
4.534444,20,239.634966
4.534444,20,241.939711
4.106667,19,245.321098
2.908889,12,246.676299
4.705556,21,249.083662
4.363333,18,251.090524
4.791111,20,253.316995
4.192222,23,255.873053
3.935556,17,257.702032
3.85,19,259.92854
5.304444,23,262.498012
2.481111,13,264.092607
4.106667,18,266.274956
5.304444,22,268.676997
4.192222,25,271.580032
3.678889,18,273.5277
4.363333,21,275.856489
4.021111,18,279.234443
4.876667,20,281.481811
4.192222,19,283.815977
5.646667,22,286.22027
2.652222,11,287.417714
4.62,20,289.596824
5.218889,23,292.176313
4.448889,17,294.17731
3.935556,20,296.483877
5.218889,24,299.283793
3.336667,14,300.909934
4.62,24,303.527006
3.251111,17,305.487225
4.534444,18,307.521728
4.791111,20,309.785291
3.251111,14,312.51871
4.962222,20,314.790484
3.935556,21,317.141455
4.791111,21,319.59621
4.448889,20,321.768845
1.711111,7,322.608983
4.448889,22,325.221017
1.967778,9,326.169533
4.363333,22,328.591897
3.507778,15,330.32062
4.876667,27,333.383336
2.908889,11,334.596171
4.791111,21,337.069525
2.566667,11,338.287909
4.192222,18,340.377671
2.053333,8,341.484718
3.764444,16,343.214867
3.678889,20,346.787019
5.304444,22,349.350565
3.764444,17,351.199378
4.192222,17,352.902992
5.304444,22,355.422252
4.277778,18,357.427321
4.534444,19,359.667969
5.133333,24,362.222049
4.277778,21,364.574776
5.218889,28,367.668946
5.133333,18,369.65445
4.021111,21,372.034261
3.678889,15,373.658564
2.138889,8,374.575221
5.133333,25,377.440729
2.224444,11,379.886335
4.62,19,382.00032
3.764444,16,383.792454
3.678889,21,385.979783
5.218889,24,388.948931
3.764444,20,391.118371
4.448889,22,393.468435
4.448889,23,396.192928
4.021111,18,398.363397
5.304444,24,401.076313
3.507778,15,402.693875
2.566667,14,404.233689
3.935556,17,406.266223
5.646667,24,408.863004
2.138889,10,409.993643
5.475556,26,414.249655
4.106667,18,416.161943
3.165556,15,417.806981
3.336667,18,420.035031
2.652222,14,421.680971
4.534444,20,424.04256
4.962222,24,426.470763
3.935556,19,428.632079
4.277778,20,430.99661
5.304444,27,433.986946
2.737778,14,435.603727
3.85,18,437.65724
4.363333,18,439.73439
4.62,22,442.242522
4.62,18,444.279202
4.62,18,447.421087
4.876667,21,449.669414
1.796667,9,450.71888
4.876667,23,453.475569
5.817778,27,456.501132
2.994444,11,457.83209
4.876667,22,460.496867
1.625556,10,461.54424
4.363333,18,463.425692
3.764444,18,465.505649
5.133333,22,467.791389
4.705556,19,470.053041
4.876667,23,472.747005
4.106667,22,475.15939
4.876667,23,477.729718
5.047778,23,481.351035
3.935556,18,483.47163
4.021111,20,485.700634
4.791111,23,488.505835
5.646667,27,491.521614
5.304444,23,494.231533
4.277778,20,496.338986
4.62,21,498.584072
1.967778,9,499.710644
4.876667,26,502.464143
5.304444,23,504.954393
4.791111,20,507.284697
5.047778,24,509.918073
4.791111,21,513.681539
4.448889,18,515.794193
3.593333,16,517.646183
4.448889,17,519.734016
5.133333,24,522.423983
4.876667,26,525.388432
3.764444,20,527.540163
2.566667,13,528.882962
5.39,22,531.378399
5.475556,24,533.90265
4.106667,19,536.038222
4.277778,21,538.33798
2.481111,10,539.481394
5.133333,21,541.879089
4.448889,19,543.909495
3.593333,16,547.210731
5.304444,25,550.009831
4.277778,22,552.648977
3.251111,15,554.436885
4.363333,20,556.600127
6.331111,27,559.608748
4.192222,19,561.735044
5.646667,23,564.352258
4.962222,25,566.994324
5.475556,27,570.049644
3.935556,18,572.126113
5.732222,25,574.853601
4.876667,19,577.077581
3.678889,18,580.260283
4.021111,15,582.002824
5.133333,24,584.87752
4.962222,22,587.348676
5.047778,20,589.592636
4.705556,24,592.01861
4.876667,21,594.342618
4.705556,24,597.026411
6.331111,27,600.251147
5.304444,20,602.50704
5.047778,19,604.616661
5.218889,25,607.39871
3.935556,18,609.411015
4.106667,19,611.591903
4.791111,23,615.641802
6.074444,28,619.159993
5.732222,29,622.435226
5.561111,25,625.090886
5.988889,28,628.015775
5.817778,28,631.197574
5.988889,31,634.877173
4.705556,21,637.120502
5.817778,26,640.129326
7.443333,28,643.258823
4.791111,24,647.557919
6.245556,29,650.769762
5.218889,25,653.686738
4.534444,21,655.976891
4.962222,21,658.142379
6.502222,29,661.341774
5.903333,23,664.154112
4.448889,20,666.296533
5.817778,24,668.881043
6.16,26,671.834425
6.416667,26,674.905917
4.705556,23,677.575368
4.876667,30,682.386528
