# {"t_start": 1753519640.835021, "env_id": "PctContinuous-v0"} 
r,l,t
3.336667,15,3.378472
4.534444,19,5.005381
2.566667,13,6.246855
5.646667,26,8.560424
3.85,17,11.192587
4.106667,18,12.955848
5.988889,27,15.422411
5.218889,22,17.533965
4.106667,26,19.840039
5.218889,19,21.727934
4.277778,20,23.767167
4.106667,18,25.434681
3.251111,15,26.924311
4.62,24,29.484652
4.876667,20,31.423973
4.448889,20,33.313486
4.277778,21,35.286254
3.336667,17,37.145507
4.876667,22,39.561043
3.165556,12,40.979568
3.764444,19,43.217229
4.534444,19,46.365063
3.678889,16,48.101308
4.192222,19,50.180639
5.047778,22,52.620341
4.277778,17,54.666995
0.855556,4,55.287111
3.593333,15,56.99255
4.962222,20,59.356979
3.507778,18,61.508372
4.705556,25,64.319949
4.534444,21,66.821672
5.218889,21,69.159207
6.16,25,71.633835
3.422222,17,73.625795
3.85,16,75.410568
3.593333,14,78.536261
4.106667,17,80.412881
4.791111,26,83.085212
5.133333,21,85.564006
4.106667,21,87.869474
4.106667,19,89.985869
4.705556,22,92.563755
5.732222,22,95.063758
5.218889,23,97.534236
5.39,28,100.612274
5.133333,25,103.232173
4.363333,20,105.47029
4.363333,18,107.768389
4.534444,21,109.972363
3.507778,15,112.746887
3.764444,19,114.921329
5.561111,23,117.539096
2.652222,13,119.117027
4.705556,20,121.410252
4.106667,17,123.286811
4.363333,20,125.545351
4.106667,19,127.544344
3.935556,20,129.599627
4.534444,24,132.294237
3.85,22,134.719669
4.106667,19,137.0364
3.593333,17,138.853862
4.534444,24,141.577119
4.876667,22,145.183194
3.764444,21,147.439848
4.705556,19,149.753196
4.363333,17,151.563859
4.277778,21,153.933659
4.363333,22,156.543819
3.08,13,157.940235
4.021111,19,160.083815
3.593333,21,162.279729
4.363333,17,164.238795
3.935556,17,166.258917
4.791111,21,168.547799
5.304444,25,171.456935
4.705556,23,174.071929
4.277778,16,175.785196
2.395556,12,178.349944
2.138889,9,179.372074
5.304444,25,182.143306
4.021111,17,184.204367
4.277778,20,186.420472
4.106667,19,188.463197
5.218889,22,191.102007
4.534444,20,193.186511
5.304444,24,195.98588
4.277778,21,198.297012
3.165556,15,199.921541
3.08,16,201.78673
3.507778,16,203.609247
1.711111,9,204.673541
4.277778,23,207.360185
3.507778,16,208.964309
4.448889,21,212.503284
3.593333,12,213.902713
3.935556,20,216.103056
3.08,15,217.780929
4.021111,17,219.969301
3.336667,15,221.601165
2.737778,13,223.045796
5.133333,20,225.264356
5.39,23,227.785985
4.534444,24,230.559646
3.85,16,232.335015
4.962222,22,234.701442
4.791111,20,236.978931
3.678889,17,238.918621
3.678889,17,240.668898
3.935556,22,243.300817
5.561111,26,247.494872
5.218889,24,250.226799
4.363333,22,252.62359
2.566667,12,254.013089
5.304444,20,256.12026
4.363333,21,258.536621
4.192222,16,260.386704
2.908889,15,262.081539
6.16,26,265.248728
3.165556,17,267.088382
3.507778,15,268.757123
4.534444,20,271.11643
3.935556,20,273.210759
3.336667,16,275.078431
3.593333,14,276.755342
2.908889,11,279.301035
4.876667,19,281.353019
4.106667,22,284.059359
3.593333,16,285.727558
5.047778,27,288.591124
4.62,20,290.912706
4.106667,16,292.81423
2.652222,13,294.257685
5.133333,23,296.936771
2.994444,15,298.663653
3.251111,17,300.666968
3.678889,18,302.70982
4.534444,18,304.573061
5.475556,23,307.283242
3.678889,16,309.104453
1.967778,9,310.090593
3.593333,17,313.279356
2.908889,11,314.473798
4.448889,22,316.931775
4.705556,18,319.095745
5.218889,22,321.415935
3.251111,19,323.644065
4.962222,23,326.272167
4.791111,23,328.830642
4.106667,22,331.328673
3.764444,15,332.988719
4.791111,19,335.115781
3.336667,14,336.74923
4.791111,22,339.304483
4.106667,19,341.647017
4.876667,27,345.939667
5.218889,24,348.799648
3.251111,16,350.521197
2.737778,13,351.832287
4.363333,17,353.838103
3.678889,17,355.618424
4.448889,17,357.489717
5.047778,24,360.246592
4.448889,17,362.100918
2.566667,12,363.422157
4.62,17,365.408447
2.395556,10,366.470594
5.561111,24,369.063074
4.106667,19,371.280971
5.304444,24,373.899135
3.507778,18,375.870122
4.534444,22,379.655731
3.678889,17,381.520684
4.876667,26,384.334134
4.277778,17,386.18574
5.218889,21,388.797132
4.962222,21,391.068099
4.363333,21,393.382593
2.823333,16,395.308065
3.85,17,397.249416
3.764444,18,399.349361
4.876667,17,401.292252
4.791111,23,403.836042
4.021111,20,406.18041
5.218889,29,409.320667
4.534444,18,412.667023
4.791111,17,414.471677
4.363333,19,416.584629
3.678889,18,418.79602
4.448889,20,421.063674
3.85,19,423.213219
5.304444,23,425.7296
3.764444,19,427.829305
4.021111,19,430.101379
3.678889,16,431.830958
5.133333,19,433.961014
3.507778,17,435.964909
3.593333,16,437.70878
4.962222,20,439.974996
3.85,20,442.315573
3.678889,17,444.243131
5.047778,23,448.015284
3.593333,14,449.505561
4.791111,19,451.632694
4.62,19,453.916718
5.047778,24,456.741906
3.336667,14,458.288642
3.593333,21,460.807135
3.85,18,462.705684
3.593333,18,464.774939
5.133333,23,467.138954
3.935556,19,469.339387
3.593333,15,471.20478
4.192222,20,473.380514
4.962222,19,475.454976
4.791111,22,477.887487
5.39,20,481.21297
5.047778,22,483.750599
4.876667,23,486.343374
4.62,23,489.112796
5.817778,26,492.064364
5.39,25,494.886364
5.646667,22,497.310953
4.534444,21,499.664576
5.475556,23,502.103238
3.165556,15,503.75491
5.39,24,506.539607
4.62,23,509.088681
4.192222,20,511.396939
4.277778,19,514.865223
5.475556,22,517.382477
3.935556,20,519.807249
5.218889,24,522.555138
5.646667,24,525.267485
4.791111,17,527.048064
4.534444,20,529.281404
4.534444,23,531.821667
3.336667,14,533.234663
4.962222,23,535.809991
3.507778,19,537.888629
4.962222,26,540.922798
4.021111,18,542.800605
4.277778,18,544.803451
4.791111,20,548.465182
5.218889,22,551.077239
2.737778,13,552.585976
5.218889,21,555.057317
4.021111,24,557.737743
3.678889,16,559.472656
4.363333,23,562.047781
3.935556,17,563.867455
5.561111,23,566.462901
5.817778,25,569.130086
4.192222,21,571.632352
6.245556,27,574.629082
3.935556,16,576.479749
5.047778,23,580.23827
3.593333,17,582.416167
3.935556,20,584.659237
4.277778,20,586.914553
4.363333,19,589.155807
3.764444,14,590.450958
3.165556,14,591.881359
4.705556,22,594.361074
3.85,21,596.724364
4.277778,17,598.592844
5.133333,24,601.461275
5.047778,21,603.79904
4.62,21,606.19161
4.876667,21,608.527406
4.62,22,611.064186
5.304444,27,615.549024
5.903333,29,619.111474
4.277778,23,621.792084
1.882222,11,622.89643
5.39,24,625.531921
5.304444,25,628.141438
5.047778,28,631.25966
5.047778,23,633.922554
4.791111,22,636.4295
5.988889,24,639.042135
5.133333,24,641.834639
4.277778,18,644.013414
4.363333,21,647.871133
6.16,25,650.68912
5.304444,25,653.585125
6.245556,27,656.510715
4.876667,21,658.804185
4.534444,22,661.13184
5.39,25,664.12237
5.133333,22,666.476789
5.903333,27,669.517123
5.646667,25,672.286487
5.304444,23,674.934693
5.817778,23,677.691822
6.331111,27,682.151683
4.448889,23,684.930404
5.304444,23,687.370622
5.817778,32,691.14435
5.047778,27,694.293164
6.93,32,697.984747
5.903333,28,700.815556
6.416667,29,703.701341
6.16,24,706.361218
6.416667,31,709.564927
5.475556,25,712.382389
4.876667,26,716.59559
5.39,24,719.176006
5.646667,26,721.874804
5.732222,19,723.922229
6.758889,27,726.677627
6.245556,32,730.165918
5.304444,24,732.641003
5.561111,26,735.078239
6.673333,29,738.094497
5.475556,24,740.556436
6.758889,28,743.696806
5.218889,26,746.333029
6.416667,29,750.747424
5.817778,26,753.473584
6.502222,34,757.087791
5.133333,25,759.552553
6.416667,29,762.603621
5.817778,25,765.197671
5.988889,27,767.958071
5.218889,22,770.415542
7.101111,33,774.523543
4.448889,25,777.607982
7.272222,30,782.280303
6.16,26,785.336065
5.732222,30,788.672339
6.758889,31,792.283183
3.507778,14,793.700163
6.844444,36,797.675205
7.101111,32,801.268906
4.962222,25,803.874868
5.988889,30,807.310586
7.015556,27,810.264459
5.304444,27,813.273103
5.646667,27,817.71389
5.903333,26,820.819468
6.416667,28,823.858607
5.561111,21,826.190565
7.101111,33,829.842703
6.331111,30,833.021661
6.758889,27,836.015632
5.475556,25,838.745576
5.646667,27,841.879968
5.817778,22,844.163549
4.962222,20,846.427729
7.015556,32,851.428447
6.331111,28,854.779233
6.844444,33,858.502779
4.876667,23,861.134918
7.015556,34,865.212528
7.186667,30,868.880116
5.561111,31,872.789124
5.817778,27,876.172212
5.218889,21,878.349711
5.646667,23,880.483519
5.561111,29,885.001545
5.047778,25,887.698138
5.304444,23,890.295159
5.047778,19,892.276824
5.561111,26,895.016936
5.475556,24,897.435561
5.561111,22,899.61376
7.357778,30,902.75949
7.186667,33,906.472157
6.587778,23,908.863121
6.673333,32,912.256597
5.817778,25,916.230004
3.507778,15,917.969704
6.074444,25,920.649364
6.502222,28,923.600506
6.758889,34,927.028476
6.16,30,930.12305
6.416667,27,933.000874
6.844444,33,936.447114
5.047778,21,938.663347
6.16,30,941.739111
6.416667,27,944.520325
5.218889,26,947.145986
5.988889,31,951.8114
6.502222,29,954.886256
5.304444,23,957.189442
7.528889,33,960.443797
6.16,28,963.232415
5.903333,29,966.320385
5.903333,29,969.26125
6.758889,28,972.260495
7.015556,31,975.435577
6.16,30,978.351024
6.673333,24,980.973583
4.448889,20,984.420451
5.903333,25,987.14172
5.903333,24,989.575949
6.502222,29,992.344279
5.817778,27,994.967483
6.844444,30,998.120397
5.39,29,1001.123733
6.587778,30,1004.258533
6.245556,27,1006.904621
6.93,30,1009.883822
6.502222,26,1012.648552
6.416667,38,1017.950135
6.245556,28,1020.964917
5.903333,26,1023.598836
5.732222,28,1026.368052
6.331111,26,1028.894266
6.16,28,1031.859449
5.817778,30,1035.057908
6.331111,26,1037.676813
5.732222,26,1040.184968
5.561111,26,1042.83915
6.16,28,1045.909414
6.93,27,1048.836877
5.732222,28,1053.058783
6.331111,28,1055.897284
6.074444,28,1058.554205
7.015556,29,1061.458503
6.502222,32,1064.725228
7.528889,33,1068.111094
7.186667,30,1071.002212
6.844444,30,1074.147223
7.272222,32,1077.628653
5.133333,25,1080.185842
6.502222,29,1084.52636
6.16,29,1087.481683
5.988889,28,1090.380558
5.304444,25,1092.769817
7.186667,33,1095.992483
4.705556,24,1098.485092
5.817778,27,1101.243121
5.646667,29,1104.048899
5.732222,24,1106.500475
7.272222,32,1109.887736
5.988889,24,1112.298828
6.758889,31,1115.634365
7.101111,32,1120.101381
5.903333,28,1122.983663
6.16,27,1125.688421
7.272222,33,1128.860467
7.443333,34,1132.229199
7.015556,34,1135.581581
7.272222,29,1138.509772
7.357778,29,1141.717807
6.331111,27,1144.573817
5.39,24,1147.096373
6.331111,26,1149.810681
8.042222,30,1154.043224
6.074444,27,1156.935758
5.817778,31,1159.832835
5.475556,27,1162.463454
6.245556,27,1165.134218
6.331111,28,1168.024391
7.101111,26,1170.938768
6.16,28,1174.012202
5.903333,27,1176.920546
6.93,36,1180.777375
7.015556,30,1184.948098
6.245556,28,1187.714704
7.357778,35,1191.285833
6.758889,32,1194.427677
6.844444,31,1197.236427
6.93,30,1200.196604
6.673333,30,1203.233584
7.272222,32,1206.544632
6.245556,28,1209.699038
7.015556,37,1213.390262
7.871111,33,1218.046089
7.443333,36,1221.750804
7.272222,33,1224.877166
6.93,30,1227.784529
7.614444,33,1230.830529
8.042222,34,1234.452533
6.074444,31,1237.542159
7.101111,28,1240.695602
7.528889,32,1243.992488
7.614444,35,1247.424661
6.758889,33,1252.072709
7.272222,32,1255.184954
5.988889,27,1257.910144
7.015556,27,1260.349429
6.93,33,1263.375525
7.015556,30,1266.629495
6.245556,25,1269.093366
7.614444,35,1272.854606
7.443333,38,1276.756192
7.7,36,1280.36872
7.614444,32,1284.856316
8.298889,36,1288.573251
6.93,27,1291.015151
7.357778,29,1293.640903
7.186667,33,1296.732801
7.015556,30,1299.951567
7.015556,33,1303.252659
7.101111,31,1306.603739
7.871111,32,1309.727978
7.528889,34,1313.373189
7.443333,37,1318.193987
6.93,32,1321.482541
7.7,33,1324.480827
7.272222,29,1326.970173
7.101111,31,1329.966883
7.443333,30,1333.188434
6.673333,28,1336.064174
7.7,36,1339.774861
6.673333,32,1342.894256
7.272222,34,1346.500431
6.673333,31,1350.899117
6.502222,30,1353.840168
6.416667,29,1356.556021
7.443333,36,1359.697805
6.587778,30,1362.63311
6.331111,27,1365.486555
7.015556,29,1368.416705
8.384444,35,1371.989108
8.127778,40,1376.311548
7.015556,30,1379.357183
7.871111,38,1384.44899
7.528889,31,1387.498812
6.416667,26,1389.866389
6.93,36,1393.265827
8.042222,34,1396.699993
7.871111,31,1399.845505
7.357778,30,1402.893391
6.502222,33,1406.220365
6.673333,30,1409.37062
7.272222,32,1412.823049
7.871111,34,1417.408678
7.614444,38,1421.072938
6.673333,25,1423.484667
6.587778,26,1425.903774
6.074444,24,1428.287589
6.245556,24,1430.676975
6.93,28,1433.596279
6.587778,30,1436.333482
7.443333,32,1439.804218
6.502222,29,1443.079038
7.614444,35,1446.674604
6.502222,29,1450.75343
7.7,34,1453.865817
7.614444,34,1457.171494
6.587778,28,1459.892014
7.357778,35,1463.379059
7.101111,34,1466.7902
6.331111,30,1469.727523
6.16,31,1473.203892
6.331111,28,1476.087458
7.015556,36,1479.878317
6.844444,30,1483.932722
7.956667,34,1487.230968
7.015556,29,1489.982744
7.357778,31,1493.007082
6.93,32,1496.186586
7.528889,34,1499.405568
7.272222,32,1502.658579
6.16,29,1505.649544
5.988889,24,1508.108688
7.186667,29,1510.96533
6.16,26,1513.563631
6.587778,28,1517.909972
6.245556,30,1520.937691
6.93,31,1524.039174
7.528889,33,1527.431381
7.101111,31,1530.399217
7.871111,34,1533.802635
7.956667,37,1537.596661
7.7,36,1541.306619
6.758889,31,1544.424746
7.186667,37,1547.95028
7.443333,36,1552.702278
7.101111,32,1556.072146
7.443333,36,1559.676125
6.673333,31,1562.624843
7.7,37,1566.33807
5.988889,27,1569.058215
6.331111,29,1571.915945
7.101111,34,1575.402172
7.272222,32,1578.449097
7.443333,36,1581.968295
7.101111,32,1586.426072
7.956667,31,1589.608825
7.785556,36,1593.133845
7.186667,39,1596.978253
6.416667,26,1599.62949
7.015556,34,1602.948803
7.614444,33,1606.284687
7.528889,34,1609.601288
7.871111,35,1612.965076
6.16,24,1615.436828
6.245556,31,1619.728883
6.844444,32,1623.110915
6.587778,29,1625.966559
7.871111,35,1629.488452
6.844444,29,1632.441365
6.844444,29,1635.489677
6.93,27,1638.094228
7.528889,36,1641.621386
7.614444,38,1645.363153
6.16,32,1648.573755
7.7,31,1652.831217
6.844444,27,1655.505285
5.817778,31,1658.489816
7.614444,34,1661.961878
6.93,32,1665.242396
