# {"t_start": 1753519640.7862093, "env_id": "PctContinuous-v0"} 
r,l,t
4.106667,21,3.957945
3.678889,17,5.388968
2.994444,13,6.64449
3.85,19,8.352986
4.534444,20,11.24895
3.336667,19,13.065539
3.507778,17,14.709889
4.62,20,16.489628
4.962222,19,18.213853
4.534444,23,20.366565
4.876667,23,22.760498
4.448889,21,24.769905
5.133333,26,27.43439
4.791111,20,29.45782
4.021111,16,31.007376
3.935556,18,32.770189
4.448889,21,34.690202
3.593333,17,36.305086
3.251111,16,38.1543
3.85,17,40.082449
4.791111,20,42.34454
3.08,13,44.998506
5.047778,26,47.853697
4.363333,18,49.821101
4.448889,19,51.79729
4.106667,18,54.007505
4.705556,22,56.643928
4.363333,22,59.289349
3.764444,18,61.45543
2.908889,12,62.806136
4.62,18,64.781851
3.422222,17,66.851543
4.876667,23,69.392896
3.507778,21,71.444244
4.62,23,74.11922
5.646667,26,78.616459
3.08,13,80.090927
4.705556,23,82.347583
3.336667,13,83.807764
4.448889,17,85.805379
4.448889,20,88.0254
4.363333,21,90.528154
4.021111,16,92.288112
4.106667,23,94.82564
4.021111,18,96.867869
3.507778,16,98.533685
4.791111,20,100.756607
5.047778,22,103.108722
4.62,22,105.514638
1.882222,9,106.588629
3.507778,16,108.532096
4.106667,19,111.703444
3.593333,18,113.624785
3.764444,15,115.346035
5.817778,23,118.039083
4.705556,21,120.612254
4.448889,22,123.053025
4.106667,17,124.865481
4.705556,17,126.737704
2.652222,12,128.009763
4.021111,18,129.832443
5.39,21,132.252296
4.106667,20,134.482111
4.021111,20,136.877762
3.85,20,139.059284
4.534444,16,140.849247
4.106667,17,142.848553
3.08,20,146.001562
3.85,19,148.177512
3.251111,18,150.339063
3.678889,15,151.974323
4.106667,18,153.984088
4.962222,22,156.604486
4.791111,22,158.935079
5.047778,21,161.272869
4.448889,22,163.745593
5.817778,31,167.289663
4.106667,20,169.546122
3.08,11,170.681196
5.304444,25,173.66588
4.62,19,175.756994
3.678889,19,179.150548
4.277778,19,181.154733
4.448889,19,183.328739
3.507778,17,185.356739
4.62,20,187.564859
3.165556,13,188.9904
3.422222,17,191.02491
4.106667,20,193.135925
4.791111,19,195.299565
4.021111,20,197.494095
5.903333,26,200.519077
5.817778,25,203.327661
4.363333,21,205.769394
3.678889,15,207.496295
3.08,14,208.925663
5.817778,24,212.754982
3.85,17,214.798615
5.646667,22,217.204425
4.791111,18,219.465829
4.705556,22,221.872742
4.705556,24,224.564899
3.251111,15,226.197873
1.967778,11,227.399446
3.251111,14,228.944463
4.192222,16,230.817819
3.336667,14,232.377584
3.764444,15,234.014724
2.908889,13,235.592546
4.277778,17,237.416048
3.336667,15,239.055543
4.705556,26,241.946664
5.39,27,246.297269
3.678889,17,248.298705
4.876667,20,250.43824
5.561111,28,253.696983
3.678889,15,255.269633
4.876667,20,257.448922
3.08,18,259.504751
5.218889,24,262.227254
5.561111,29,265.738764
5.475556,24,268.438637
4.106667,19,270.547763
4.363333,21,272.878911
3.678889,17,274.792463
6.245556,29,279.45014
3.678889,18,281.395329
4.962222,21,283.999666
4.791111,24,286.531208
4.106667,21,288.914803
3.85,20,291.141734
4.876667,25,293.998907
5.133333,24,296.725686
4.534444,22,299.305189
4.791111,22,301.844268
3.507778,16,303.520844
5.39,27,306.726637
2.053333,11,307.895195
2.224444,12,309.230815
5.133333,27,313.564967
5.218889,21,315.844157
3.935556,19,317.977118
4.62,19,320.218936
3.678889,18,322.139676
2.908889,13,323.708753
5.047778,21,326.133187
4.534444,20,328.323432
4.192222,19,330.552425
4.705556,22,332.947799
4.192222,20,335.180711
4.962222,20,337.598511
5.133333,24,340.284556
2.224444,10,341.567978
4.791111,20,343.809849
3.165556,15,346.790377
3.764444,17,348.816191
3.593333,18,350.761096
5.218889,21,352.926641
4.876667,22,355.490232
5.133333,22,357.884251
4.962222,21,360.277611
5.133333,25,363.010709
3.336667,13,364.51389
4.363333,19,366.668592
4.106667,20,368.812995
4.705556,20,371.149924
4.448889,25,373.83796
2.053333,11,375.099968
4.106667,17,377.029934
4.534444,22,380.728357
5.561111,26,383.629286
4.277778,17,385.374253
5.218889,20,387.638671
3.165556,16,389.617913
4.62,25,392.325943
5.133333,22,394.88416
5.903333,27,397.959131
4.534444,20,400.354727
3.507778,15,401.973184
4.876667,19,404.058239
4.62,18,406.218897
3.336667,14,407.674917
2.31,12,409.0727
4.277778,22,412.823911
5.646667,22,415.238833
4.705556,18,417.205209
4.448889,17,419.278706
1.112222,5,419.830763
3.165556,16,421.670525
4.021111,21,424.128526
4.277778,18,426.010699
3.678889,20,428.203021
5.988889,29,431.564248
5.903333,20,433.717438
2.994444,18,435.922264
4.106667,19,438.062377
4.106667,17,439.897505
3.422222,15,441.715807
4.021111,16,443.506752
4.448889,18,446.71174
4.021111,19,448.82234
5.047778,22,451.228495
3.935556,19,453.491702
3.251111,18,455.578678
4.791111,20,457.94017
4.448889,22,460.525052
4.277778,21,462.741935
4.021111,18,464.79889
4.876667,23,467.198721
4.363333,19,469.401333
5.475556,21,471.880822
6.074444,27,474.882082
2.908889,11,476.161672
3.08,15,477.757252
3.507778,17,480.695805
3.85,18,482.850517
4.106667,18,484.875189
2.566667,11,486.107703
4.791111,23,488.806713
4.962222,22,491.37055
2.481111,10,492.473037
4.962222,25,495.265918
4.192222,16,496.980694
6.16,28,500.146454
4.021111,21,502.394047
4.791111,22,504.80776
4.021111,21,507.22499
4.962222,23,509.767479
4.962222,23,513.767087
4.021111,20,516.110687
4.021111,18,518.262403
4.106667,18,520.340615
5.047778,22,522.773638
3.678889,16,524.659792
3.422222,19,526.675135
5.304444,20,528.777312
4.106667,16,530.595553
5.047778,21,532.925722
4.791111,24,535.554188
4.021111,20,537.689108
5.39,23,540.383567
4.705556,24,542.98027
4.791111,21,545.334091
4.791111,22,549.21263
4.705556,20,551.496145
4.534444,25,554.5568
3.593333,13,556.030522
4.876667,27,559.025175
4.448889,21,561.336526
5.218889,23,563.825551
3.764444,21,566.162459
4.363333,21,568.470491
4.876667,27,571.568797
4.791111,19,573.677777
3.85,16,575.491546
3.678889,17,577.362753
4.106667,22,581.14725
4.705556,22,583.758848
5.817778,26,586.723807
4.363333,22,589.290071
4.876667,23,591.495301
3.935556,16,593.35662
5.047778,23,595.804055
4.705556,21,598.149296
3.678889,18,600.388279
3.08,15,602.061482
4.791111,24,604.978772
5.475556,24,607.482684
4.876667,26,610.459574
4.705556,18,613.834626
5.732222,27,617.003133
4.791111,20,619.548061
4.448889,19,621.733574
5.047778,22,624.112889
5.133333,22,626.305838
5.817778,26,629.232754
4.705556,21,631.56333
6.844444,32,635.317459
4.448889,24,637.907319
5.475556,30,641.327674
4.962222,23,644.075664
4.876667,21,647.908916
4.106667,19,650.081224
2.908889,16,651.872565
5.475556,21,654.225641
5.646667,28,657.282156
4.962222,26,660.075961
5.561111,25,662.861564
5.817778,24,665.64604
4.962222,23,668.136371
5.475556,28,671.257337
4.791111,23,673.92365
6.416667,29,677.398607
6.074444,31,682.318807
4.62,23,685.057076
5.39,30,688.42158
6.587778,33,692.233354
5.903333,31,696.02936
6.331111,31,699.205398
4.534444,22,701.430848
6.16,29,704.424294
6.074444,27,707.382507
5.475556,25,710.08981
6.416667,26,712.888339
5.39,22,716.649009
4.363333,22,719.042497
5.988889,27,721.840943
5.047778,19,723.870146
5.732222,29,726.908026
6.16,27,729.78289
6.416667,31,732.894202
5.817778,27,735.549617
5.817778,28,738.410177
7.015556,27,741.313318
5.903333,28,744.332319
6.245556,27,748.509723
5.475556,26,751.219015
5.988889,29,754.333964
6.673333,29,757.278327
5.903333,27,760.142389
5.903333,30,763.158589
5.047778,26,765.828831
5.133333,23,768.249375
6.758889,32,771.670286
5.903333,27,775.328505
5.646667,24,778.220228
5.646667,24,782.214527
5.817778,27,785.395209
6.16,35,789.311318
6.587778,31,792.85867
6.502222,27,795.837865
5.475556,25,798.42823
5.39,26,801.413397
5.646667,24,803.968056
6.416667,29,807.258917
4.534444,26,810.135454
5.475556,26,813.005548
4.62,27,817.468317
4.277778,21,820.00404
5.817778,27,822.917642
6.16,27,825.964839
5.732222,26,828.729094
5.646667,27,831.668805
6.074444,29,834.829717
6.587778,31,838.21406
5.903333,29,841.567332
6.245556,26,844.2958
5.903333,27,847.378333
5.561111,24,851.454288
4.534444,20,853.99708
6.844444,28,857.036727
6.16,27,860.192076
5.817778,26,863.184063
4.962222,23,865.974062
7.186667,30,869.727249
6.245556,27,873.081293
5.561111,22,875.798268
5.988889,23,878.330174
5.646667,26,880.798739
5.39,26,884.93666
5.817778,27,887.807682
5.39,27,890.822371
5.218889,26,893.514595
5.817778,25,896.162727
6.331111,31,899.182654
5.732222,25,901.863198
5.218889,23,904.363274
6.93,30,907.694248
5.903333,23,910.075357
7.528889,36,913.790525
5.133333,21,917.529767
5.475556,20,919.712888
5.646667,22,921.98667
6.587778,26,924.699821
6.758889,33,928.210327
6.93,32,931.346053
6.245556,28,934.442999
6.587778,32,937.69468
6.673333,28,940.7158
7.101111,34,944.143119
5.817778,22,946.343802
6.502222,31,951.034495
6.502222,26,953.754968
6.416667,25,956.358927
5.817778,24,958.687661
5.561111,29,961.457798
6.758889,31,964.706192
5.988889,28,967.728059
6.502222,29,970.797029
6.502222,30,973.807035
4.534444,26,976.379494
5.817778,25,978.886446
4.448889,20,981.10127
6.416667,33,985.952563
5.475556,26,988.685664
7.528889,27,991.313815
6.93,31,994.277562
6.416667,29,997.319097
7.186667,30,1000.441145
6.245556,28,1003.404789
5.475556,22,1005.61344
6.331111,31,1008.617248
6.844444,31,1011.842342
7.015556,37,1017.019849
6.587778,27,1019.969901
6.844444,32,1023.280181
5.047778,22,1025.450163
6.331111,26,1027.944861
6.416667,30,1031.088377
6.416667,31,1034.423773
5.218889,27,1037.13241
5.218889,23,1039.487023
5.646667,29,1042.210178
6.93,26,1045.174445
6.587778,28,1048.102428
6.673333,30,1052.594757
6.16,27,1055.417273
7.101111,31,1058.334118
6.844444,31,1061.426779
6.502222,30,1064.440542
6.93,30,1067.545638
5.988889,28,1070.353144
6.074444,28,1073.139442
6.502222,32,1076.639243
4.62,22,1078.851489
6.331111,25,1081.460018
5.732222,25,1085.518806
7.443333,33,1088.837415
5.817778,30,1091.76388
6.331111,31,1094.749412
7.272222,34,1098.287691
6.502222,30,1101.287231
6.587778,33,1104.490644
6.331111,26,1107.139198
7.101111,30,1110.318354
7.272222,30,1113.398268
7.015556,31,1117.978255
6.502222,25,1120.482524
6.074444,28,1123.279608
5.732222,24,1125.753962
6.416667,25,1128.116191
7.015556,30,1131.07387
6.074444,26,1133.660476
7.443333,34,1137.06958
6.416667,31,1140.374454
5.988889,28,1143.431257
6.673333,29,1146.472307
7.272222,35,1151.241431
6.844444,31,1154.443537
6.93,25,1157.051612
5.903333,27,1159.530308
6.16,28,1162.325662
7.101111,32,1165.425296
6.331111,28,1168.429401
6.844444,31,1171.860231
6.844444,28,1174.980076
5.903333,26,1177.842932
6.074444,30,1180.915951
6.245556,28,1184.836592
6.673333,30,1187.856002
6.758889,27,1190.659643
7.272222,30,1193.542261
6.93,28,1196.158059
7.186667,32,1199.238557
6.331111,30,1202.282592
6.673333,35,1205.840274
7.272222,31,1209.329716
6.331111,28,1212.245445
7.186667,30,1215.378603
7.186667,31,1219.589252
7.357778,33,1222.938059
7.357778,33,1226.132445
7.871111,33,1229.175999
7.101111,32,1232.424375
6.331111,27,1235.155472
7.015556,32,1238.402424
6.93,29,1241.706828
6.587778,30,1244.725124
7.785556,37,1248.482116
7.272222,31,1252.762681
7.101111,34,1256.092778
7.101111,33,1259.295928
8.384444,36,1262.559308
7.101111,29,1265.579808
6.245556,31,1268.719062
6.502222,31,1271.996978
6.844444,30,1275.225
7.7,35,1278.650883
7.956667,31,1281.965737
7.272222,33,1286.371884
6.587778,32,1289.590398
6.074444,24,1291.815882
7.357778,31,1294.569639
7.785556,31,1297.586244
6.93,34,1301.147795
7.357778,34,1304.657954
7.186667,31,1307.911703
6.673333,34,1311.271499
7.186667,36,1315.205188
7.101111,32,1319.60732
7.272222,29,1322.311025
7.614444,35,1325.414927
5.903333,26,1327.774983
6.331111,29,1330.650818
7.186667,36,1334.534538
6.758889,26,1337.096855
5.903333,24,1339.66781
6.93,31,1342.704293
8.042222,37,1346.541416
6.16,26,1349.36062
7.7,36,1354.054947
7.272222,31,1356.840207
7.956667,37,1360.229131
6.587778,29,1362.995228
7.015556,27,1365.743749
7.7,35,1369.285448
6.245556,26,1372.040002
7.785556,38,1376.127672
7.528889,30,1379.092095
6.673333,30,1382.463675
7.357778,37,1387.22969
6.587778,27,1389.579827
7.528889,37,1393.082274
7.186667,30,1395.968132
6.074444,28,1398.921227
7.871111,34,1402.47809
7.7,29,1405.338572
7.015556,35,1409.082443
7.101111,30,1412.26686
7.186667,33,1415.752192
6.758889,32,1419.993831
7.357778,32,1423.001209
8.298889,33,1426.169024
6.93,34,1429.392454
7.443333,42,1433.744527
7.015556,31,1436.556303
7.272222,27,1439.499394
6.331111,26,1442.384337
7.015556,29,1445.397434
7.7,35,1449.23501
7.871111,40,1453.9101
7.528889,33,1457.132427
7.614444,35,1460.47911
6.074444,26,1463.109284
7.443333,30,1466.159794
6.16,26,1468.533967
6.587778,33,1472.136349
8.042222,35,1475.947754
7.272222,32,1479.110128
7.443333,30,1482.402369
7.614444,32,1486.575529
6.844444,33,1489.646348
6.93,31,1492.751255
6.93,34,1496.040837
6.93,29,1498.771179
7.186667,33,1502.140827
6.758889,27,1504.835135
7.785556,36,1508.475513
7.785556,29,1511.431236
6.502222,28,1514.155174
7.528889,37,1519.492621
7.357778,30,1522.567541
7.272222,33,1525.77178
6.93,36,1529.431484
7.956667,34,1532.723314
8.042222,37,1536.414496
8.213333,37,1540.319806
7.443333,31,1543.477237
7.357778,33,1546.560322
7.357778,31,1550.883361
6.673333,30,1554.046264
8.127778,36,1557.618329
7.357778,35,1561.104647
8.042222,39,1564.870866
7.015556,33,1568.194979
7.272222,29,1571.059513
6.758889,30,1574.125055
7.186667,37,1577.689322
6.758889,29,1580.528925
6.331111,26,1584.312821
7.015556,36,1587.939992
7.614444,34,1591.396581
7.101111,28,1594.192266
6.673333,33,1597.421911
6.16,27,1600.176172
7.614444,37,1603.725427
6.93,35,1607.290192
7.015556,34,1610.532402
7.443333,28,1613.353881
7.101111,33,1617.812585
6.758889,35,1621.494811
7.272222,32,1624.687253
