# {"t_start": 1753519640.7376254, "env_id": "PctContinuous-v0"} 
r,l,t
4.876667,28,4.573798
2.481111,11,5.513256
4.534444,19,7.359718
4.534444,23,9.402597
3.422222,16,11.923081
4.106667,19,13.829978
4.534444,20,15.661457
5.732222,26,18.048108
4.791111,27,20.480502
4.534444,19,22.506274
5.218889,24,24.822453
2.481111,15,26.260198
4.534444,22,28.52955
4.106667,18,30.43452
4.106667,20,32.365624
3.678889,17,33.852432
5.218889,22,36.029442
4.876667,22,38.372415
3.935556,17,40.335792
5.133333,22,42.985493
4.962222,22,46.446334
2.395556,11,47.690386
5.133333,25,50.390216
2.737778,13,51.759485
3.422222,15,53.582746
4.277778,20,56.029351
4.277778,20,58.373844
3.165556,15,60.137251
4.705556,20,62.507659
3.165556,14,64.125185
3.85,15,65.762288
3.935556,16,67.630589
4.021111,15,69.346142
4.791111,20,71.344174
4.021111,20,73.59279
3.764444,17,75.513732
4.62,19,79.240619
4.021111,22,81.495773
4.448889,19,83.467369
3.507778,18,85.628946
4.192222,18,87.695816
4.277778,18,89.61399
5.133333,22,92.21536
4.363333,24,94.885019
5.047778,23,97.410147
3.165556,16,99.099451
3.593333,16,100.897278
4.534444,25,103.511579
4.62,24,106.231108
2.652222,12,107.86877
4.876667,21,110.057646
3.507778,19,113.274264
3.593333,18,115.332223
4.62,18,117.442311
4.021111,20,119.928659
3.85,19,121.984366
4.277778,16,123.724214
5.304444,22,126.162809
2.823333,13,127.563173
2.994444,14,129.006585
2.737778,11,130.130769
4.192222,21,132.499203
4.791111,26,135.384997
4.448889,20,137.701077
1.711111,8,138.648317
5.133333,25,141.437183
3.678889,21,144.950972
4.448889,21,147.139956
5.39,28,150.471442
4.962222,21,152.785633
4.705556,21,155.258644
2.652222,11,156.458436
3.935556,19,158.52607
4.277778,17,160.540681
3.165556,15,162.106627
4.106667,21,164.450728
3.593333,19,166.703157
5.047778,25,169.48308
4.021111,18,171.545364
4.021111,19,173.6863
3.935556,19,175.809382
5.304444,21,179.383373
4.876667,24,182.035004
3.08,17,184.04517
4.277778,18,186.042591
5.133333,24,188.750032
4.62,22,191.294606
3.678889,15,192.814054
4.876667,20,195.159957
3.422222,13,196.621552
2.908889,12,197.920777
4.62,22,200.27578
3.85,19,202.529753
4.192222,17,204.557885
3.251111,18,206.717026
4.448889,25,209.256718
5.732222,26,213.433975
4.705556,22,215.919447
5.047778,22,218.318371
5.817778,25,221.368489
3.165556,17,223.293372
5.561111,25,226.056999
4.021111,20,228.233187
3.678889,20,230.574654
2.737778,12,231.853548
4.962222,18,233.880979
5.133333,22,236.355969
2.823333,13,237.818904
3.764444,19,239.786362
4.791111,24,242.54485
5.39,24,246.55652
4.534444,23,249.206883
3.764444,17,251.057028
4.277778,24,253.836737
1.368889,7,254.534532
4.791111,21,256.804358
3.08,14,258.357011
3.935556,18,260.450762
4.363333,19,262.660367
3.764444,16,264.523833
3.251111,14,266.245257
5.047778,22,268.667936
4.448889,19,270.946063
2.823333,13,272.247403
3.593333,17,274.139273
4.277778,20,276.582931
3.935556,15,279.47162
1.796667,11,280.691346
3.165556,16,282.473171
3.593333,18,284.653824
4.62,22,286.993292
5.304444,23,289.576193
4.705556,23,292.145676
4.534444,21,294.739555
3.764444,19,296.763312
4.62,20,299.060182
3.935556,17,301.148743
4.705556,18,303.040309
4.534444,17,304.958301
5.218889,23,307.571157
3.593333,15,309.29201
5.133333,21,312.953737
3.764444,18,314.842387
3.764444,16,316.647028
4.106667,17,318.693843
6.074444,23,321.177076
4.534444,23,323.862956
4.448889,20,326.164989
4.363333,19,328.208421
4.876667,24,331.055852
3.422222,15,332.711211
3.85,17,334.570582
2.395556,11,335.805419
4.277778,18,337.984198
4.192222,20,340.263303
4.962222,26,343.259616
4.192222,22,347.057316
4.705556,22,349.648862
4.106667,21,351.847488
5.39,23,354.43433
5.047778,30,357.761313
5.475556,21,360.154223
3.507778,15,361.75109
5.133333,28,364.843947
4.277778,18,366.927977
4.534444,20,369.059418
4.705556,22,371.544008
