# {"t_start": 1753519640.6746604, "env_id": "PctContinuous-v0"} 
r,l,t
4.791111,21,4.055535
4.534444,20,5.761696
3.251111,13,6.995836
3.85,25,9.245636
4.448889,20,12.155178
4.448889,21,14.189839
4.363333,18,15.872887
3.593333,15,17.22165
4.277778,21,19.111684
3.422222,14,20.47764
4.277778,22,22.707658
4.277778,21,24.807941
4.705556,21,26.798783
2.652222,12,28.097554
4.021111,17,29.924727
3.593333,19,31.651421
3.422222,16,33.217689
4.705556,18,34.851034
5.218889,22,37.246244
3.935556,20,39.405736
5.988889,23,41.949635
4.192222,18,45.162161
5.133333,23,47.71875
5.218889,25,50.422527
4.791111,23,52.997502
3.935556,18,55.329143
4.021111,18,57.298474
3.764444,20,59.721416
3.935556,18,61.884207
3.507778,17,63.73978
4.363333,19,65.897956
2.566667,13,67.514853
2.737778,14,69.037406
4.534444,21,71.201345
4.876667,21,73.525851
5.133333,24,76.321875
3.935556,18,79.927102
5.133333,26,82.423342
4.791111,20,84.674123
3.593333,19,86.910853
3.422222,17,88.873951
4.448889,19,91.028839
4.791111,21,93.446215
3.593333,17,95.31343
4.534444,19,97.413997
4.106667,18,99.284787
5.218889,23,101.98162
3.422222,15,103.352689
3.336667,19,105.502382
4.277778,14,107.345062
3.85,20,109.493022
3.336667,16,112.354084
3.507778,15,114.069861
5.304444,24,116.797277
3.678889,15,118.598326
5.218889,21,121.031222
2.908889,16,122.762738
4.791111,21,125.014889
3.764444,20,127.231614
3.85,15,128.810181
4.192222,21,131.085027
4.448889,22,133.557478
6.16,25,136.511332
4.62,21,138.773845
2.138889,9,139.786724
4.962222,24,142.680115
3.935556,14,145.151556
5.133333,23,147.663012
4.448889,23,150.415886
3.593333,17,152.270299
3.251111,16,154.031157
3.165556,18,156.229707
3.336667,16,157.945948
4.876667,24,160.66527
4.106667,19,162.732518
4.192222,20,164.945753
4.62,19,167.096751
3.422222,15,168.769012
4.705556,20,170.997992
4.277778,17,173.04802
4.363333,19,175.207216
5.817778,21,178.732772
4.791111,23,181.209274
5.646667,24,184.064108
5.475556,22,186.528137
