# {"t_start": 1753519640.8220465, "env_id": "PctContinuous-v0"} 
r,l,t
4.448889,18,3.655493
4.277778,21,5.433476
4.534444,23,7.662523
4.192222,20,9.389458
4.277778,17,12.006194
1.54,6,12.572664
4.876667,25,14.994157
4.106667,20,16.738014
3.678889,18,18.47727
4.192222,18,20.14867
3.336667,16,21.742599
4.192222,20,23.78013
3.678889,21,25.758652
4.791111,20,27.91818
5.047778,20,29.935231
2.481111,11,30.955361
4.62,21,32.921924
4.791111,22,35.049868
3.336667,20,37.170117
2.31,10,38.19104
3.165556,13,39.679656
3.165556,17,41.657443
3.935556,23,45.345049
4.277778,23,47.922469
2.908889,12,49.163593
3.593333,14,50.717564
3.422222,15,52.309865
2.994444,18,54.539
3.678889,14,56.298943
4.021111,17,58.30002
4.277778,24,61.20922
4.876667,23,63.733835
4.021111,18,65.790459
4.791111,21,68.211636
3.507778,17,70.157308
4.876667,24,72.648973
4.791111,24,75.3153
4.448889,20,79.155775
2.31,11,80.270862
5.304444,26,83.01983
1.54,7,83.774299
2.566667,12,85.212715
5.218889,25,87.991143
3.85,23,90.676699
3.593333,20,92.91674
3.85,18,94.990034
3.935556,17,96.857956
5.133333,23,99.336883
3.336667,16,101.083804
3.593333,13,102.47106
4.534444,21,104.7536
4.448889,23,107.480566
3.593333,16,109.224368
3.764444,19,112.418002
4.962222,20,114.692536
5.817778,25,117.53396
3.935556,18,119.853624
4.791111,24,122.435452
2.823333,14,123.941621
4.106667,20,126.192803
5.475556,24,128.672348
2.908889,15,130.20683
3.764444,17,132.205665
2.994444,15,133.8756
4.277778,21,136.383967
5.218889,21,138.674553
3.336667,16,140.422151
4.534444,21,142.909133
4.106667,20,146.06178
2.908889,15,147.753564
3.422222,15,149.621928
2.138889,11,150.848299
3.935556,17,152.690509
4.363333,20,155.081894
4.705556,22,157.490006
4.791111,20,159.630528
3.85,19,161.7618
2.908889,14,163.338824
5.047778,22,165.933529
2.908889,15,167.542299
3.764444,18,169.607127
2.737778,12,170.895565
3.935556,17,172.897291
5.475556,25,175.725096
2.652222,11,176.944897
5.047778,21,180.461238
3.507778,16,182.247139
3.85,21,184.731201
3.764444,23,187.288625
4.192222,20,189.695268
4.705556,20,191.835021
2.994444,15,193.369661
2.737778,16,195.214656
3.678889,15,196.908974
3.251111,14,198.508729
4.277778,26,201.436309
3.165556,17,203.403383
4.277778,18,205.460323
3.935556,17,207.449533
2.31,12,208.634252
3.85,18,211.836137
4.363333,16,213.696386
4.448889,23,216.312294
4.106667,21,218.850127
4.192222,17,220.756098
3.422222,16,222.475216
2.908889,13,223.917955
2.994444,13,225.432633
3.336667,15,227.056244
4.192222,20,229.298407
4.192222,19,231.404413
4.192222,17,233.318425
2.481111,11,234.538172
5.561111,23,237.175887
1.368889,7,237.909615
4.192222,20,240.032077
2.908889,18,242.149534
4.192222,19,245.542033
4.448889,22,248.166957
2.652222,14,249.686177
4.192222,19,251.728952
4.363333,18,253.823637
4.705556,22,256.166146
2.481111,11,257.423368
3.935556,21,259.857429
4.448889,25,262.675823
4.705556,20,265.162275
3.935556,16,266.911569
4.106667,22,269.368344
4.106667,20,271.613105
4.962222,25,274.388153
3.165556,15,276.03617
2.566667,12,278.828874
4.363333,25,281.639607
3.507778,17,283.695388
5.304444,21,285.91384
3.422222,19,287.96116
3.85,17,289.934331
1.796667,9,290.932336
5.047778,23,293.563743
3.85,15,295.405135
4.876667,23,297.930227
2.224444,11,299.254137
5.047778,22,301.818125
4.021111,17,303.699891
4.106667,19,305.762241
4.021111,20,308.043581
4.534444,19,310.227125
3.336667,16,313.279673
4.363333,21,315.63844
4.448889,23,318.156107
5.39,28,321.318076
4.363333,19,323.585796
4.363333,19,325.750434
4.106667,18,327.690269
3.593333,16,329.47193
4.876667,22,332.046445
2.053333,10,333.177392
3.764444,20,335.476085
5.561111,21,337.933346
3.422222,17,339.737601
5.133333,21,342.275711
5.047778,21,345.988356
3.507778,14,347.556018
3.507778,20,349.831642
5.817778,22,352.173554
4.277778,16,354.009477
3.251111,17,355.842438
