# {"t_start": 1753519640.7269363, "env_id": "PctContinuous-v0"} 
r,l,t
4.106667,18,3.765484
2.224444,11,4.659159
4.534444,24,6.888313
4.192222,21,8.747256
4.277778,18,11.510736
4.876667,23,13.672529
5.475556,26,16.108682
5.304444,23,18.188666
3.251111,13,19.40292
3.507778,16,20.910229
5.39,23,23.320217
4.534444,21,25.29095
4.705556,21,27.485762
4.363333,19,29.429088
4.363333,18,31.137045
1.197778,5,31.589447
3.422222,20,33.479926
4.021111,17,35.163897
3.678889,19,37.181522
5.475556,27,40.132292
4.705556,22,42.603863
4.62,20,45.983842
5.39,27,48.989295
4.021111,20,51.125395
2.823333,18,53.175942
3.593333,14,54.904079
2.994444,15,56.698906
3.165556,12,58.190266
4.021111,20,60.518799
3.593333,18,62.603343
3.422222,17,64.597495
4.192222,20,66.938328
4.021111,20,69.196139
3.85,16,70.779376
4.791111,20,72.962935
2.053333,12,74.285651
4.277778,21,78.173559
4.705556,19,80.303702
3.336667,16,81.859674
4.62,25,84.625166
4.106667,16,86.563336
4.876667,22,88.987748
5.561111,23,91.678496
4.534444,20,93.962879
3.935556,17,95.817784
5.561111,21,98.023415
3.165556,16,99.786454
3.08,16,101.809495
3.678889,17,103.325142
4.021111,18,105.421559
3.85,17,107.499907
5.218889,24,110.07167
4.277778,20,113.396345
4.791111,23,116.010208
4.62,21,118.537137
4.705556,19,120.756886
4.791111,23,123.291931
5.646667,22,125.742306
4.534444,20,127.830577
4.192222,21,130.033497
3.08,18,132.054938
4.705556,19,134.147226
3.764444,21,136.681456
4.363333,22,139.103445
4.106667,19,141.197653
3.85,17,143.267963
3.593333,18,146.156665
4.791111,24,149.025589
4.192222,16,150.794584
2.31,10,151.867173
4.62,20,154.136323
5.39,24,156.920819
5.047778,23,159.448313
3.764444,17,161.338482
3.85,16,163.056833
3.85,16,164.939237
4.534444,22,167.451761
3.764444,17,169.304489
3.935556,15,170.994783
4.021111,18,173.119635
3.08,12,174.453563
3.764444,17,176.304081
5.047778,20,179.825812
3.165556,17,181.659039
4.192222,23,184.386482
3.935556,16,186.131342
4.363333,20,188.379566
2.224444,9,189.597508
4.448889,20,191.710794
3.593333,19,193.732673
4.791111,19,195.890239
4.534444,22,198.392544
4.62,20,200.655961
5.133333,21,203.016967
4.62,24,205.851176
4.021111,21,208.1299
4.448889,19,210.170402
4.876667,21,213.807586
4.363333,18,215.812067
4.192222,17,217.70337
3.764444,17,219.817631
4.876667,21,222.215282
2.908889,14,223.674899
4.791111,19,225.785583
4.363333,21,228.082231
4.363333,22,230.665489
4.791111,24,233.293089
3.593333,16,235.079939
3.251111,16,236.909139
5.304444,24,239.529123
3.251111,16,241.367082
3.935556,20,243.606148
4.534444,18,246.945215
4.876667,21,249.338514
4.705556,22,251.710439
2.737778,12,253.100909
4.62,23,255.623342
5.304444,21,257.89501
4.534444,23,260.586596
3.85,18,262.650364
4.363333,19,264.843179
4.705556,26,267.925729
3.08,14,269.455809
3.507778,16,271.381155
5.047778,25,274.060962
4.534444,23,276.751729
3.85,19,280.16376
2.823333,16,281.914765
4.192222,19,284.254824
4.876667,21,286.495412
3.935556,18,288.402372
4.876667,19,290.614373
3.935556,18,292.643335
3.935556,23,295.399701
5.133333,22,297.803596
3.935556,19,300.036505
3.593333,20,302.361303
4.62,20,304.524589
3.336667,15,306.340513
4.705556,22,308.70071
4.962222,26,312.969872
3.165556,13,314.320149
5.732222,27,317.368692
4.62,22,319.916489
5.39,27,322.89037
4.791111,23,325.659197
4.021111,19,327.712242
5.646667,26,330.680741
4.277778,19,332.798345
4.448889,20,335.046904
3.08,15,336.755442
4.192222,17,338.76209
5.133333,22,341.47897
4.106667,20,343.682142
5.218889,21,347.32557
3.935556,17,349.310254
6.758889,27,352.167627
5.218889,20,354.469747
5.133333,24,357.019386
3.507778,15,358.707532
3.678889,15,360.456157
4.192222,18,362.402811
4.448889,22,364.850714
4.192222,19,367.023449
4.448889,19,369.049952
5.133333,24,371.840173
3.422222,17,373.642797
4.534444,19,375.764245
4.448889,21,379.389814
4.791111,17,381.339675
4.534444,22,383.736953
3.678889,21,385.959724
3.935556,16,387.764549
4.192222,21,390.315741
4.705556,21,392.629322
3.678889,20,394.938076
3.422222,15,396.630556
4.106667,20,398.985114
4.876667,22,401.501971
5.732222,27,404.535161
3.422222,16,406.354209
1.882222,9,407.352666
4.962222,21,409.674642
4.192222,25,413.797869
5.561111,25,416.49874
5.133333,21,418.981986
3.764444,18,421.076917
4.791111,20,423.353029
3.507778,16,425.106375
4.021111,18,426.997125
5.218889,21,429.569974
4.277778,20,431.771066
4.705556,19,433.779549
4.705556,22,436.454985
4.534444,21,438.761903
2.31,13,440.244689
4.021111,16,442.129038
2.481111,9,443.19303
3.507778,15,444.81371
4.791111,20,448.243214
2.908889,13,449.578535
3.593333,19,451.748011
5.047778,22,454.300536
4.106667,20,456.591266
1.967778,10,457.787564
3.678889,17,459.953428
3.507778,17,461.723228
4.106667,17,463.593536
5.903333,25,466.330998
4.791111,18,468.300358
3.08,16,470.132474
4.962222,25,473.007708
4.192222,20,475.22884
4.534444,20,477.447947
4.534444,19,480.646423
4.705556,22,483.257145
4.62,23,485.766837
3.935556,17,487.799196
5.39,23,490.493301
4.277778,21,492.836426
2.823333,12,494.280236
4.021111,20,496.395362
5.39,22,498.780571
5.39,23,501.379768
3.935556,20,503.574088
3.593333,14,505.245195
5.133333,25,508.035207
3.678889,17,509.851022
5.133333,25,514.018626
3.593333,20,516.328245
3.935556,16,518.263943
4.192222,18,520.398409
3.764444,22,522.834895
4.192222,17,524.863843
4.876667,21,527.058108
4.534444,24,529.768292
2.908889,12,531.007844
4.021111,16,532.728778
4.791111,19,534.884215
4.534444,22,537.166491
3.336667,16,539.083272
5.133333,22,541.502468
4.534444,23,544.088998
3.336667,20,547.715117
3.165556,15,549.423788
4.448889,19,551.535045
4.363333,19,553.970666
3.678889,15,555.61124
4.021111,18,557.633636
5.047778,25,560.381352
4.192222,21,562.702954
3.336667,17,564.61167
2.908889,16,566.371511
4.363333,26,569.15918
5.047778,23,571.805085
4.363333,20,574.007678
4.448889,19,576.229961
2.994444,13,577.67871
4.705556,22,581.436687
5.133333,24,584.283072
5.39,22,586.78542
5.39,24,589.526384
3.935556,19,591.383594
5.39,26,594.216463
4.876667,20,596.446079
4.962222,21,598.815799
5.304444,22,601.424355
3.764444,20,603.718246
5.218889,24,606.43343
5.475556,24,608.995739
5.133333,25,611.910233
5.561111,25,616.210614
4.448889,20,618.725269
5.561111,23,621.435769
5.817778,24,624.077886
4.448889,22,626.305916
5.218889,20,628.420105
5.732222,25,631.294347
6.416667,26,634.241445
5.218889,26,637.245304
5.988889,32,640.811317
5.304444,25,643.722743
3.85,24,647.983646
5.39,22,650.408296
5.39,27,653.595733
5.646667,23,656.049645
5.817778,22,658.532393
4.534444,21,660.702515
5.475556,24,663.425217
4.876667,23,666.009852
5.047778,22,668.481298
4.62,22,670.853014
6.673333,30,674.377152
5.817778,25,677.345016
4.791111,26,681.711258
6.331111,32,685.499743
5.218889,26,688.40431
5.475556,23,690.971463
2.481111,12,692.355907
5.475556,24,695.344589
5.218889,23,697.862175
6.502222,31,701.020463
4.876667,23,703.283073
5.475556,26,706.140086
5.903333,28,709.086876
4.192222,18,711.043008
5.561111,25,715.158498
6.245556,27,718.146308
5.988889,29,721.198371
5.475556,23,723.602455
6.587778,31,726.802683
5.903333,29,729.922174
6.502222,34,733.314292
5.817778,24,735.653306
6.587778,29,738.714918
