# {"t_start": 1753519640.8146555, "env_id": "PctContinuous-v0"} 
r,l,t
3.593333,17,3.584622
4.277778,20,5.277614
3.422222,17,6.860614
4.192222,20,8.662091
4.62,24,11.948572
4.62,20,13.921225
1.967778,8,14.656815
4.448889,22,16.600564
3.935556,19,18.39102
4.62,24,20.684974
4.791111,21,22.811974
4.876667,19,24.643145
2.652222,13,25.836789
3.336667,18,27.846437
4.962222,18,29.613586
4.876667,22,31.74081
4.192222,24,34.013399
4.363333,22,36.109743
4.448889,18,38.123913
4.962222,26,41.095284
4.791111,23,44.793811
4.791111,19,46.977042
4.62,21,49.15052
4.448889,17,51.056229
4.106667,23,53.708973
4.021111,15,55.622901
5.218889,28,58.883266
5.047778,24,61.790748
3.85,18,63.757318
4.62,22,66.217148
4.876667,25,69.202397
5.903333,32,72.559637
2.138889,14,74.076341
3.678889,18,76.215225
3.764444,15,79.579635
4.962222,25,81.948307
4.534444,16,83.711111
2.994444,13,85.21159
5.304444,27,88.281148
3.764444,19,90.505523
4.021111,18,92.48137
3.593333,16,94.228523
4.448889,19,96.443727
2.823333,13,97.784355
4.192222,24,100.446827
4.106667,24,102.919726
4.62,18,104.946797
4.62,21,107.513189
4.277778,22,109.893448
4.363333,18,112.955768
3.336667,16,114.79307
5.047778,19,116.956793
2.908889,13,118.541178
3.251111,14,120.29485
3.764444,16,121.991149
4.62,18,123.952006
4.448889,18,125.986485
4.021111,18,127.895248
3.678889,21,130.044214
3.85,16,131.851166
3.764444,16,133.624567
1.967778,11,134.855557
4.705556,19,137.107731
5.047778,24,139.782487
4.021111,19,142.098629
4.277778,19,145.20319
4.962222,20,147.363038
3.251111,16,149.271761
4.962222,23,151.774463
4.106667,20,154.036891
5.304444,26,157.11787
4.277778,18,158.997458
5.218889,24,161.692823
2.566667,13,163.159662
4.62,17,165.024359
4.277778,25,167.887836
4.62,22,170.334539
3.935556,18,172.480124
3.678889,18,174.516432
4.448889,20,176.779306
2.053333,11,179.214916
2.737778,12,180.451421
4.534444,21,182.777445
5.047778,19,184.999641
4.021111,23,187.643821
3.764444,15,189.500816
2.138889,9,190.496547
4.705556,21,192.685222
4.62,20,194.965105
4.192222,18,196.934798
4.448889,19,199.024659
4.277778,21,201.456271
4.106667,16,203.315771
3.593333,15,205.127891
4.021111,16,206.991487
3.251111,15,208.455193
2.652222,13,209.814529
4.021111,19,213.228304
4.705556,22,215.763465
3.935556,17,217.610864
4.962222,21,220.163341
4.363333,22,222.630945
4.021111,18,224.601959
2.823333,13,226.098531
4.106667,23,228.565361
3.08,16,230.469424
2.737778,13,231.894137
4.534444,23,234.408405
4.62,21,236.788437
5.047778,23,239.382877
4.277778,18,241.358792
3.08,12,242.732544
5.39,25,246.836459
3.935556,16,248.705212
4.62,21,250.975557
3.422222,17,252.838661
6.331111,26,255.774461
4.876667,21,258.091728
4.791111,19,260.317729
5.817778,23,262.859435
3.593333,17,265.089829
5.39,20,267.26406
3.251111,16,269.07832
4.791111,19,271.304415
2.823333,16,272.973738
5.218889,21,275.286817
2.737778,12,276.825238
4.192222,20,280.277328
4.876667,20,282.501758
5.047778,24,285.317322
4.363333,19,287.389056
5.817778,22,289.757487
4.705556,22,292.362647
4.277778,22,294.937837
3.422222,13,296.390797
3.422222,18,298.370219
3.422222,16,300.449215
4.192222,19,302.452505
2.395556,11,303.699355
4.705556,20,306.058175
3.85,20,308.235756
1.711111,11,309.471883
4.448889,17,312.504523
3.678889,17,314.478551
4.448889,27,317.486986
2.737778,14,319.220372
5.218889,24,321.850259
4.62,25,324.855992
3.935556,16,326.539362
5.133333,25,329.292507
4.62,25,332.134687
1.882222,7,332.903652
3.165556,14,334.445454
3.08,14,336.1109
5.39,23,338.740608
4.62,21,341.374111
4.277778,20,343.570761
4.021111,19,346.982719
5.988889,23,349.660608
4.448889,20,351.779475
4.106667,21,354.147188
4.021111,15,355.746064
4.192222,21,358.054152
1.882222,10,359.15826
4.277778,22,361.687453
2.823333,13,363.0727
4.62,22,365.666463
4.021111,18,367.553891
3.165556,13,369.002654
4.277778,19,371.225879
4.876667,20,373.376665
4.791111,21,375.696849
4.021111,20,379.194742
4.448889,19,381.349798
4.705556,23,383.834128
5.047778,23,386.308596
4.876667,22,389.034832
4.021111,18,391.001431
3.678889,18,393.008635
4.534444,19,395.160527
5.732222,24,397.933107
4.962222,21,400.411041
3.507778,18,402.392536
4.534444,19,404.497696
1.711111,9,405.667333
3.85,18,407.573076
4.448889,19,409.672796
4.021111,18,413.076545
4.277778,18,414.965737
3.251111,16,416.723328
4.021111,19,418.992465
4.705556,23,421.646816
4.876667,22,424.193102
5.39,23,426.59025
5.133333,22,429.08329
2.823333,15,430.869154
5.218889,25,433.596587
4.962222,22,436.264319
5.133333,23,438.770128
4.021111,21,441.206466
3.678889,17,443.175635
4.62,19,446.507792
4.363333,15,448.174007
2.138889,10,449.228601
3.251111,16,450.991553
3.593333,20,453.363903
4.534444,22,455.843461
5.475556,25,458.790105
3.422222,17,460.835627
4.192222,18,462.724903
3.507778,15,464.304834
5.903333,24,466.990707
5.475556,26,469.969913
4.791111,18,472.103587
3.678889,16,473.880091
3.85,22,476.347728
3.507778,18,478.237746
4.363333,20,481.579865
5.561111,22,484.125883
4.192222,19,486.278973
3.678889,16,488.122479
2.481111,14,489.787377
4.277778,21,492.205552
6.074444,22,494.705333
3.85,17,496.501942
4.534444,19,498.561352
5.218889,25,501.352883
5.304444,22,503.748833
5.133333,25,506.658852
4.962222,23,509.200323
2.224444,12,510.47441
4.106667,17,513.829543
4.363333,23,516.441696
3.593333,16,518.492657
4.448889,24,521.191797
5.732222,24,523.993532
3.251111,20,526.115984
5.218889,25,528.753542
5.133333,24,531.458314
3.935556,16,533.155238
3.251111,14,534.816609
4.705556,21,537.030067
3.935556,18,539.089976
4.106667,20,541.34613
3.593333,18,543.240401
5.218889,21,547.106264
6.331111,26,549.963478
5.047778,22,552.629251
2.31,14,554.347479
4.192222,19,556.410064
3.678889,16,558.206008
4.962222,23,560.745966
4.962222,20,562.945043
3.165556,14,564.551135
4.021111,21,566.81303
4.021111,19,568.781667
3.422222,16,570.773631
2.994444,15,572.490638
3.336667,18,574.351255
4.962222,26,577.351761
4.277778,18,580.679001
4.791111,18,582.904879
3.165556,16,584.67994
5.047778,21,587.05759
4.534444,25,589.821689
4.448889,20,591.811339
4.791111,24,594.46855
3.678889,17,596.378995
4.876667,18,598.427334
5.047778,25,601.382475
4.962222,24,604.165796
4.534444,17,606.036278
6.245556,29,609.180709
2.652222,16,611.101372
5.218889,18,614.56551
5.732222,23,617.158343
5.646667,22,619.995275
6.074444,23,622.494391
5.732222,27,625.450812
4.876667,21,627.645224
3.336667,15,629.339521
4.192222,17,631.173956
4.534444,24,633.96026
6.074444,26,636.924786
5.133333,25,639.641454
5.903333,24,642.426039
5.133333,26,645.417321
5.646667,29,650.215892
5.133333,26,653.252962
6.502222,30,656.526054
6.844444,30,659.717992
6.245556,29,662.932606
5.903333,23,665.614774
5.475556,31,669.015935
6.93,35,672.972354
3.85,20,675.512861
6.16,28,678.519025
5.475556,29,683.478592
4.448889,17,685.418446
5.39,23,687.843883
5.817778,28,691.162547
4.192222,20,693.450672
6.16,28,696.784561
4.791111,19,698.770888
5.475556,28,701.62754
5.475556,23,703.909047
5.133333,24,706.562449
5.903333,25,709.165427
5.646667,25,711.941918
7.015556,32,716.980639
6.245556,26,719.63392
5.133333,24,722.256946
5.817778,25,724.79829
5.39,27,727.686015
5.304444,24,730.174265
6.93,30,733.140852
6.074444,30,736.09296
6.16,25,738.712148
6.502222,32,742.086842
4.106667,22,744.517262
4.791111,21,746.683053
6.074444,27,750.886845
7.272222,31,754.142965
5.304444,27,757.013881
5.39,29,760.045866
6.245556,28,762.769252
5.218889,25,765.362611
6.673333,32,768.747739
6.16,30,772.030968
4.791111,21,774.965087
4.962222,25,777.997505
3.593333,16,779.759154
5.133333,24,783.944829
4.448889,21,786.269871
5.817778,28,789.577871
5.561111,24,792.122504
6.245556,29,795.358937
5.133333,22,797.714226
4.791111,26,800.662555
4.021111,18,802.507965
6.074444,26,805.407335
6.502222,25,808.267371
5.903333,26,811.098213
5.732222,27,815.476116
7.015556,32,819.344687
6.673333,30,822.637529
5.475556,27,825.596032
4.962222,23,828.126081
6.93,32,831.521787
5.732222,29,834.710699
6.331111,24,837.382535
5.304444,28,840.428116
7.101111,31,843.851224
5.475556,26,846.769935
6.587778,30,851.645081
6.245556,32,855.360907
4.876667,25,858.135827
5.732222,28,861.421811
7.015556,26,864.387868
7.186667,28,867.913375
5.304444,23,870.82107
5.218889,23,873.611293
5.732222,23,876.485969
6.673333,30,879.483252
5.988889,30,883.955742
6.587778,30,887.134893
5.646667,26,890.034771
6.93,29,893.063382
5.817778,25,895.721862
6.331111,32,898.880845
6.758889,28,901.829278
5.903333,30,905.179142
6.331111,23,907.68536
5.903333,26,910.496198
7.528889,37,914.139575
5.047778,24,918.268286
6.331111,26,920.979764
6.074444,26,923.841293
5.561111,26,926.461904
6.416667,28,929.275652
5.561111,22,931.592837
6.587778,26,934.410193
5.646667,27,937.148443
7.186667,31,940.518376
5.817778,26,943.189335
5.903333,29,946.012351
5.646667,26,950.175739
6.245556,34,953.731853
6.16,29,956.680844
6.416667,33,960.00281
5.561111,23,962.162499
7.101111,32,965.649346
6.502222,28,968.547792
5.817778,27,971.350482
7.101111,34,974.778567
6.673333,26,977.367531
5.646667,30,980.568211
7.443333,31,985.14977
6.587778,28,988.117402
5.732222,29,991.063879
5.817778,28,993.650203
5.988889,25,996.143203
7.272222,31,999.440052
6.587778,24,1001.987275
6.502222,29,1004.998424
6.074444,28,1007.766234
6.416667,30,1010.753371
6.587778,31,1014.04574
7.101111,35,1019.12904
5.732222,28,1022.01597
5.817778,25,1024.592558
4.448889,17,1026.200557
6.758889,28,1028.894681
5.732222,25,1031.58408
5.817778,27,1034.459819
5.817778,25,1037.032391
6.331111,25,1039.503815
6.16,26,1041.997505
7.7,39,1046.229707
6.245556,28,1050.468368
5.561111,25,1053.163693
6.245556,24,1055.617706
5.732222,26,1058.06232
4.62,23,1060.321802
5.903333,27,1063.059803
