# {"t_start": 1753519640.7665164, "env_id": "PctContinuous-v0"} 
r,l,t
2.737778,16,3.590714
4.534444,22,5.41145
4.106667,18,7.172749
4.106667,20,8.932223
5.561111,24,12.138986
3.935556,16,13.815252
4.62,19,15.485026
4.791111,24,17.737154
3.422222,17,19.274291
5.047778,25,21.693258
4.534444,22,23.891582
3.336667,15,25.32967
3.422222,15,26.810109
4.106667,18,28.76667
1.967778,11,29.894518
4.791111,22,31.933588
3.85,20,33.786399
2.908889,10,34.760798
3.935556,22,37.150543
4.62,21,39.44167
5.133333,23,41.990706
6.074444,24,45.855086
4.277778,18,47.903821
3.764444,20,50.066643
4.106667,22,52.360585
4.791111,23,55.343174
3.08,16,57.147276
4.705556,19,59.413446
4.448889,24,62.290713
2.566667,12,63.603174
4.448889,19,65.758219
3.422222,15,67.506015
1.882222,10,68.689259
4.705556,19,70.676542
3.165556,15,72.306918
3.336667,16,74.069837
2.994444,15,75.752287
2.737778,13,78.732747
4.277778,23,81.120426
4.534444,19,83.161143
4.277778,21,85.631999
5.218889,25,88.392871
4.705556,19,90.653543
4.021111,19,92.810469
3.251111,13,94.194499
5.988889,24,96.925006
4.448889,18,98.82039
4.705556,22,101.212381
4.448889,21,103.389231
3.935556,21,105.748244
4.192222,17,107.922478
4.363333,20,110.036746
4.534444,25,114.007527
4.277778,23,116.528451
3.507778,17,118.576713
3.85,17,120.635331
3.336667,14,122.118662
2.652222,15,123.816282
5.133333,22,126.229713
3.935556,17,128.051721
3.85,16,129.646889
4.876667,25,132.458865
4.876667,21,134.770883
3.08,15,136.647422
4.192222,22,139.060806
1.368889,6,139.734441
2.908889,13,141.145213
4.192222,21,143.670329
2.908889,12,145.937351
2.053333,9,146.913545
4.791111,24,149.817949
5.047778,23,152.271181
4.876667,23,155.020747
4.192222,22,157.441567
3.935556,16,159.140282
3.422222,16,161.01066
5.218889,24,163.560784
3.85,14,165.177148
3.422222,17,167.220071
3.593333,17,169.08278
3.336667,16,170.848887
3.165556,15,172.631425
4.106667,19,174.776081
4.192222,18,176.832129
5.133333,23,180.509869
5.133333,22,183.047779
3.422222,15,184.795883
4.363333,19,186.854207
4.106667,19,188.994994
3.251111,16,190.897112
4.363333,21,193.156518
4.876667,26,196.151543
3.422222,16,197.887416
3.935556,16,199.638837
2.481111,10,200.79759
5.732222,27,203.975312
3.08,15,205.71855
3.507778,19,207.741041
5.475556,22,210.119294
4.448889,18,213.398586
4.534444,18,215.446475
2.566667,11,216.671349
4.62,21,219.224436
4.363333,21,221.631407
3.165556,17,223.456122
3.85,14,225.057647
5.047778,21,227.308652
4.448889,21,229.626363
2.908889,13,231.162518
3.593333,18,233.106959
4.705556,20,235.325843
3.935556,18,237.433463
4.192222,18,239.420274
4.876667,24,242.0656
4.705556,22,245.848078
3.251111,15,247.537905
3.422222,19,249.716089
3.593333,14,251.21262
4.791111,21,253.730467
4.277778,19,255.665398
5.561111,23,258.238353
2.737778,14,259.910415
3.336667,16,261.668644
4.876667,20,264.028395
4.106667,21,266.523246
5.047778,21,268.826375
5.475556,22,271.454531
1.796667,8,272.194237
4.277778,23,274.803352
4.277778,15,276.66917
3.935556,19,280.049722
4.448889,21,282.343528
3.08,16,284.306328
4.363333,17,286.145852
3.507778,14,287.610188
3.85,16,289.448801
2.31,14,290.998688
4.277778,17,292.965212
5.047778,21,295.455604
5.133333,23,298.027162
4.962222,25,301.026102
4.62,20,303.217441
3.85,16,304.894912
4.192222,24,307.71029
2.31,10,308.836695
5.047778,22,312.469377
4.534444,21,314.8049
2.994444,14,316.429203
4.106667,21,318.868483
4.277778,17,320.77831
2.823333,16,322.540229
4.277778,21,325.072155
3.165556,15,326.670082
4.192222,19,328.782743
