# {"t_start": 1753519640.7894702, "env_id": "PctContinuous-v0"} 
r,l,t
3.764444,17,3.61698
3.678889,21,5.381617
3.251111,19,7.235102
4.106667,19,8.892876
3.593333,16,11.422507
4.106667,20,13.36385
3.08,13,14.534493
5.047778,25,16.79563
5.561111,28,19.417525
4.62,21,21.419033
3.08,12,22.776241
5.133333,19,24.534839
2.737778,12,25.719494
3.678889,16,27.445743
4.021111,21,29.559179
4.705556,19,31.364805
4.192222,18,33.130289
3.85,19,34.827471
3.593333,15,36.28199
3.764444,16,38.152227
5.304444,24,40.846776
4.534444,20,43.25538
3.08,16,46.109264
2.908889,12,47.47127
4.962222,20,49.658284
3.935556,17,51.370894
4.534444,17,53.394089
4.021111,19,55.799798
3.422222,15,57.50977
4.021111,22,60.118799
4.277778,18,62.246508
1.197778,6,62.914211
1.967778,8,63.762684
4.534444,21,66.183225
5.304444,23,68.852185
4.705556,20,70.891483
4.277778,15,72.560883
3.507778,18,74.563657
3.85,19,78.320345
4.448889,19,80.320017
4.705556,23,82.669974
4.363333,21,85.161798
1.197778,7,85.962368
4.021111,19,88.02865
4.448889,21,90.527792
4.277778,18,92.487513
2.652222,11,93.718213
3.935556,19,95.857853
4.534444,21,98.084221
4.277778,21,100.456146
3.935556,16,102.26145
4.705556,21,104.426893
4.021111,18,106.473065
3.251111,15,108.349776
4.106667,19,111.469744
4.277778,21,113.90761
3.85,18,115.863411
4.705556,22,118.491512
3.935556,15,120.341472
4.62,20,122.46679
4.876667,22,124.853429
5.304444,23,127.41153
1.625556,7,128.099065
3.251111,16,129.744388
4.192222,19,131.868279
2.566667,11,133.061026
3.422222,13,134.56453
2.737778,14,136.344196
3.507778,16,137.967964
4.62,19,140.151837
4.62,22,142.775249
3.764444,17,145.57033
4.962222,22,148.048073
3.85,20,150.436501
2.994444,12,151.7049
3.422222,13,153.185195
4.448889,20,155.545279
3.507778,14,157.15574
5.218889,26,160.045387
3.336667,18,161.915952
4.106667,20,164.092155
4.705556,18,166.300973
4.277778,21,168.584014
4.705556,22,171.219887
3.507778,17,173.05649
3.764444,18,175.102626
5.475556,25,179.149532
4.62,21,181.426726
4.962222,22,183.976528
4.277778,17,185.910374
3.85,17,187.739258
3.422222,16,189.725919
4.277778,21,191.988798
2.737778,13,193.285497
3.251111,15,195.071632
3.165556,15,196.75068
5.133333,29,199.954387
3.507778,16,201.786541
3.678889,20,204.125538
4.791111,22,206.717411
5.218889,22,209.002098
4.363333,17,212.06286
4.534444,20,214.444553
2.566667,11,215.617949
4.876667,19,217.737283
4.62,18,220.012223
4.534444,21,222.300102
5.133333,24,225.024698
4.705556,23,227.466578
3.422222,16,229.301506
3.85,22,231.816871
4.705556,18,233.829484
3.507778,15,235.59264
4.192222,16,237.283023
3.764444,19,239.399664
3.764444,18,241.391585
5.304444,20,243.639467
2.481111,13,246.405091
4.277778,18,248.465703
4.363333,24,251.072127
4.791111,25,253.953176
2.823333,13,255.341785
5.047778,19,257.453925
3.507778,18,259.524181
4.106667,22,262.00888
5.304444,20,264.425047
3.85,20,266.754362
2.823333,15,268.438389
2.737778,14,269.976902
3.85,18,272.012751
3.764444,17,273.808203
4.021111,16,275.686389
4.876667,26,280.020778
4.876667,22,282.410845
3.422222,17,284.520098
1.882222,9,285.424293
4.62,24,287.974186
5.475556,24,290.760425
4.106667,21,293.126997
4.021111,18,295.319983
2.395556,10,296.433235
2.566667,14,297.994659
4.791111,20,300.462649
4.363333,21,302.739855
3.85,19,304.81252
4.021111,20,307.164282
3.764444,17,309.063808
4.448889,22,312.634441
4.791111,22,315.156818
2.737778,12,316.478438
5.304444,24,319.331982
4.277778,22,321.660441
4.021111,18,323.791849
3.935556,16,325.69875
6.416667,24,328.322292
3.935556,14,329.960361
2.138889,10,331.08469
5.39,24,333.747234
3.251111,15,335.526516
3.764444,17,337.49685
3.593333,21,339.796942
5.39,23,342.58886
6.16,26,346.813076
3.678889,17,348.830232
4.791111,24,351.367736
5.475556,21,353.581557
3.251111,15,355.350489
5.561111,30,358.623086
4.962222,20,360.909425
4.876667,22,363.343248
5.39,25,366.242028
4.962222,21,368.47043
4.791111,22,370.999379
3.935556,20,373.157563
5.646667,25,375.928542
4.277778,23,379.793094
4.192222,19,381.923264
4.363333,16,383.71688
4.106667,21,385.875349
5.39,24,388.866766
4.791111,22,391.24695
4.534444,17,393.122493
4.962222,23,395.729562
2.737778,14,397.400111
5.988889,25,400.321452
5.561111,28,403.378068
5.047778,23,406.072268
3.678889,17,407.942
1.796667,7,408.709273
4.791111,24,412.737463
5.218889,23,415.258107
3.764444,21,417.560987
5.732222,26,420.609797
4.106667,16,422.465873
4.962222,19,424.635476
4.363333,22,426.938608
4.705556,18,429.005096
3.593333,18,431.148763
5.047778,20,433.315302
6.245556,25,436.261703
4.277778,22,438.716283
4.363333,20,441.071803
2.994444,13,442.561382
4.448889,20,444.726759
4.962222,23,448.486019
4.62,23,450.980602
4.192222,23,453.67708
4.962222,21,456.153539
5.39,25,459.19988
3.678889,15,460.854942
3.935556,17,462.646585
3.507778,17,464.428348
5.561111,24,467.101972
5.475556,27,470.435908
3.85,18,472.299942
4.534444,22,474.79564
