# {"t_start": 1753519640.8017428, "env_id": "PctContinuous-v0"} 
r,l,t
3.764444,19,3.744209
4.962222,20,5.449171
4.363333,20,7.367309
4.448889,21,9.21218
3.85,18,11.95
4.277778,20,13.939233
4.192222,17,15.450787
3.507778,18,17.082166
5.218889,27,19.563138
3.422222,15,21.009015
3.764444,19,23.002498
3.678889,19,24.81776
4.791111,22,26.956098
3.935556,19,29.025585
4.705556,20,30.992607
3.336667,15,32.456316
3.507778,15,33.774704
2.566667,14,35.173037
3.764444,17,36.81123
4.021111,18,38.909492
3.422222,14,40.547529
3.935556,20,42.911735
2.224444,10,45.069652
4.448889,19,47.266371
3.85,18,49.090447
2.652222,13,50.538289
1.283333,6,51.156049
4.62,19,53.407947
4.962222,23,56.171732
5.475556,23,58.90101
4.705556,20,61.322866
4.534444,25,64.15346
4.192222,21,66.446087
3.251111,15,68.1824
4.876667,21,70.489416
4.192222,17,72.339738
5.903333,23,74.861115
2.823333,15,78.131114
1.796667,10,79.245521
2.138889,8,80.143894
4.192222,23,82.496639
4.448889,24,85.235011
3.593333,21,87.60526
4.876667,20,89.832118
3.593333,18,91.90145
1.54,7,92.737795
4.192222,18,94.724056
4.448889,19,96.88965
5.646667,25,99.542651
4.705556,22,102.032202
3.593333,14,103.370028
4.876667,23,105.994964
3.08,15,107.886837
5.218889,22,110.16744
3.08,15,112.95652
5.732222,29,116.318221
2.908889,13,117.847112
2.737778,12,119.23557
4.192222,18,121.338603
3.336667,18,123.294353
2.823333,11,124.496586
2.481111,12,125.936022
2.395556,11,127.049618
4.021111,18,128.930582
2.31,12,130.130371
4.106667,20,132.417016
3.593333,17,134.273518
5.646667,24,137.137444
4.62,22,139.587712
5.218889,20,142.014401
5.646667,22,145.380234
4.021111,19,147.494096
4.705556,19,149.780765
4.705556,20,151.939937
4.106667,16,153.75381
3.422222,18,155.803162
4.705556,19,157.944406
2.566667,11,159.118661
3.678889,16,160.996944
5.133333,22,163.370471
3.764444,20,165.734456
4.021111,26,168.551885
4.705556,21,170.896817
3.422222,15,172.676477
3.336667,14,174.266107
2.737778,18,176.208407
3.08,13,178.959662
4.021111,17,180.821494
3.165556,15,182.519202
3.336667,14,184.22451
4.62,23,186.730316
4.192222,22,189.424444
4.791111,19,191.406937
3.08,17,193.200056
5.817778,25,196.097856
3.08,12,197.413712
4.705556,23,199.929286
3.935556,21,202.339856
3.422222,21,204.793585
3.593333,17,206.92123
3.251111,16,208.469862
5.561111,25,212.437307
4.106667,21,214.862636
3.85,19,217.007412
5.475556,24,219.914643
3.593333,14,221.408089
3.678889,17,223.337732
3.935556,18,225.314275
3.678889,17,227.187201
3.678889,17,229.011507
3.422222,19,231.22367
4.192222,17,233.088976
5.047778,22,235.637738
4.448889,22,238.018733
5.39,22,240.442717
4.021111,18,242.49156
4.705556,22,246.299377
3.593333,15,248.094548
4.106667,19,250.105278
4.448889,23,252.665266
4.192222,18,254.719809
5.561111,22,257.060633
4.277778,22,259.610478
4.62,21,262.00033
5.304444,22,264.586804
4.192222,20,266.911244
3.08,14,268.512677
4.534444,25,271.390173
2.908889,13,272.716233
2.908889,18,274.778016
2.224444,10,275.869919
2.652222,11,277.293953
1.882222,9,279.536276
4.876667,18,281.534585
5.39,21,284.066974
3.764444,20,286.224569
2.737778,13,287.571768
3.08,15,289.243909
4.277778,21,291.724478
2.823333,13,293.154123
3.764444,18,295.300975
