# {"t_start": 1753519640.8417218, "env_id": "PctContinuous-v0"} 
r,l,t
2.908889,13,3.216512
3.593333,17,4.642153
3.85,18,6.314477
3.764444,18,7.984558
5.047778,23,11.114739
4.448889,20,13.006721
4.791111,23,15.163
5.047778,23,17.174222
4.534444,20,19.050352
4.021111,20,20.963668
3.507778,16,22.720934
4.363333,22,24.800426
2.737778,14,26.155588
5.475556,26,28.896114
4.791111,21,30.942803
4.363333,19,32.781969
4.192222,17,34.301769
4.962222,22,36.53466
5.304444,20,38.752778
4.791111,23,41.369357
4.448889,20,44.768979
2.395556,11,46.000949
3.764444,19,48.099225
4.277778,20,50.2774
4.106667,19,52.300282
1.368889,6,53.070897
3.593333,15,54.867889
3.08,16,56.862789
3.85,15,58.662507
5.561111,25,61.681652
4.192222,17,63.516455
4.876667,21,65.867493
5.047778,20,68.182904
4.876667,20,70.356814
3.507778,17,72.244612
3.935556,16,73.936865
2.31,13,75.36699
4.192222,19,79.116966
3.935556,19,81.034086
4.277778,17,82.82979
4.791111,23,85.528744
3.85,21,87.84992
2.652222,13,89.336315
3.935556,18,91.421844
3.08,13,92.915261
4.192222,15,94.578696
4.534444,22,97.045603
3.08,16,98.728742
4.192222,21,101.086344
3.764444,20,103.105747
4.192222,23,105.631406
4.277778,19,108.066454
4.62,21,111.419156
4.021111,21,113.85607
5.304444,22,116.256108
4.62,21,118.687921
2.395556,15,120.535904
4.192222,19,122.632904
1.54,7,123.37273
4.448889,18,125.486963
5.475556,23,127.88393
4.277778,20,129.948956
3.422222,19,132.016856
3.678889,17,133.939691
5.047778,20,136.395868
4.106667,16,138.072078
4.363333,19,140.213165
4.62,21,142.700663
1.625556,7,143.448152
4.106667,21,146.785133
4.876667,20,149.192816
4.192222,17,151.021221
3.85,17,152.880694
4.62,19,155.160239
4.534444,18,157.171745
3.593333,16,158.866642
5.047778,23,161.453514
5.304444,28,164.533859
4.791111,21,166.98184
4.192222,21,169.38509
3.422222,17,171.342014
5.817778,23,173.984177
4.705556,20,176.111102
4.705556,21,179.708289
3.507778,15,181.369538
4.705556,18,183.392311
1.882222,8,184.358588
4.448889,24,187.068661
4.192222,18,189.032013
4.021111,24,191.811996
3.593333,14,193.265426
2.31,11,194.45271
5.047778,22,197.104189
3.764444,19,199.099877
3.764444,15,200.834211
3.593333,19,203.003393
4.363333,21,205.453862
5.475556,22,207.894197
5.133333,24,211.714573
4.106667,19,213.895751
3.422222,20,216.115668
4.192222,22,218.80684
3.85,17,220.73624
2.31,13,222.172588
2.395556,11,223.371292
